Time_Val,Time_sec,Heart_Rate,Sound,Light,Phone_Active,Trust Factor,User_Attention
23:25:17,998,99,51,82,0,1,1
23:25:18,999,99,52,82,0,1,1
23:25:19,1000,99,52,82,0,1,1
23:25:20,1001,108,54,82,0,1,1
23:25:21,1002,108,51,82,0,1,1
23:25:22,1003,108,52,82,0,1,1
23:25:23,1004,108,51,82,0,1,1
23:25:24,1005,108,55,82,0,1,1
23:25:25,1006,108,56,82,0,1,1
23:25:26,1007,108,52,82,0,1,1
23:25:27,1008,108,53,82,0,1,1
23:25:28,1009,108,53,82,0,1,1
23:25:29,1010,108,52,82,0,1,1
23:25:30,1011,106,54,82,0,1,1
23:25:31,1012,106,53,82,0,1,1
23:25:32,1013,106,48,82,0,1,1
23:25:33,1014,106,55,82,0,1,1
23:25:34,1015,106,53,82,0,1,1
23:25:35,1016,106,53,82,0,1,1
23:25:36,1017,106,53,82,0,1,1
23:25:37,1018,106,50,82,0,1,1
23:25:38,1019,106,46,82,0,1,1
23:25:39,1020,106,54,82,0,1,1
23:25:40,1021,100,53,82,0,1,1
23:25:41,1022,100,55,82,0,1,1
23:25:42,1023,100,54,82,0,1,1
23:25:43,1024,100,53,82,0,1,1
23:25:44,1025,100,52,82,0,1,1
23:25:45,1026,100,51,82,0,1,1
23:25:46,1027,100,52,82,0,1,1
23:25:47,1028,100,55,82,0,1,1
23:25:48,1029,100,53,82,0,1,1
23:25:49,1030,100,53,82,0,1,1
23:25:50,1031,97,47,82,0,1,1
23:25:51,1032,97,53,82,0,1,1
23:25:52,1033,97,52,82,0,1,1
23:25:53,1034,97,51,82,0,1,1
23:25:54,1035,97,51,82,0,1,1
23:25:55,1036,97,54,82,0,1,1
23:25:56,1037,97,51,82,0,1,1
23:25:57,1038,97,53,82,0,1,1
23:25:58,1039,97,55,82,0,1,1
23:25:59,1040,97,54,82,0,1,1
23:26:00,1041,102,51,82,0,1,1
23:26:01,1042,102,35,82,0,1,1
23:26:02,1043,102,34,82,0,1,1
23:26:03,1044,102,35,82,0,1,1
23:26:04,1045,102,35,82,0,1,1
23:26:05,1046,102,34,82,0,1,1
23:26:06,1047,102,34,82,0,1,1
23:26:07,1048,102,33,82,0,1,1
23:26:08,1049,102,34,82,0,1,1
23:26:09,1050,102,34,82,0,1,1
23:26:10,1051,102,32,82,0,1,1
23:26:11,1052,102,31,82,0,1,1
23:26:12,1053,102,33,82,0,1,1
23:26:13,1054,102,30,82,0,1,1
23:26:14,1055,102,30,82,0,1,1
23:26:15,1056,102,33,82,0,1,1
23:26:16,1057,102,34,82,0,1,1
23:26:17,1058,102,35,82,0,1,1
23:26:18,1059,102,32,82,0,1,1
23:26:19,1060,102,33,82,0,1,1
23:26:20,1061,104,33,82,0,1,1
23:26:21,1062,104,34,82,0,1,1
23:26:22,1063,104,35,82,0,1,1
23:26:23,1064,104,37,82,0,1,1
23:26:24,1065,104,36,82,0,1,1
23:26:25,1066,104,37,82,0,1,1
23:26:26,1067,104,36,82,0,1,1
23:26:27,1068,104,35,82,0,1,1
23:26:28,1069,104,37,82,0,1,1
23:26:29,1070,104,36,82,0,1,1
23:26:30,1071,103,35,82,0,1,1
23:26:31,1072,103,37,82,0,1,1
23:26:32,1073,103,35,82,0,1,1
23:26:33,1074,103,37,82,0,1,1
23:26:34,1075,103,35,82,0,1,1
23:26:35,1076,103,35,82,0,1,1
23:26:36,1077,103,35,82,0,1,1
23:26:37,1078,103,34,82,0,1,1
23:26:38,1079,103,37,82,0,1,1
23:26:39,1080,103,40,82,0,1,1
23:26:40,1081,100,37,82,0,1,1
23:26:41,1082,100,35,82,0,1,1
23:26:42,1083,100,34,82,0,1,1
23:26:43,1084,100,34,82,0,1,1
23:26:44,1085,100,38,82,0,1,1
23:26:45,1086,100,41,82,0,1,1
23:26:46,1087,100,37,82,0,1,1
23:26:47,1088,100,34,82,0,1,1
23:26:48,1089,100,36,82,0,1,1
23:26:49,1090,100,34,82,0,1,1
23:26:50,1091,91,38,82,0,1,1
23:26:51,1092,91,36,82,0,1,1
23:26:52,1093,91,34,82,0,1,1
