Time_Val,Time_sec,Heart_Rate,Sound,Light,Phone_Active,User_Attention,Trust Factor
16:03:04,766,60,62,48,0,4,1
16:03:05,767,61,58,48,0,4,1
16:03:06,768,61,59,48,0,4,1
16:03:07,769,61,59,48,0,4,1
16:03:08,770,61,65,48,0,4,1
16:03:09,771,61,62,48,0,4,1
16:03:10,772,61,64,47,0,4,1
16:03:11,773,61,66,48,0,4,1
16:03:12,774,61,65,48,0,4,1
16:03:13,775,61,61,47,0,4,1
16:03:14,776,61,62,48,0,4,1
16:03:15,777,61,63,48,0,4,1
16:03:16,778,61,62,48,0,5,1
16:03:17,779,61,57,48,0,5,1
16:03:18,780,61,56,48,0,5,1
16:03:19,781,61,62,47,0,5,1
16:03:20,782,61,58,47,0,5,1
16:03:21,783,61,47,48,0,5,1
16:03:22,784,61,60,47,0,5,1
16:03:23,785,61,68,48,0,5,1
16:03:24,786,61,61,47,0,5,1
16:03:25,787,63,57,47,0,5,1
16:03:26,788,63,44,47,0,5,1
16:03:27,789,63,57,47,0,5,1
16:03:28,790,63,15,48,0,5,1
16:03:29,791,63,42,47,0,5,1
16:03:30,792,63,45,48,0,5,1
16:03:31,793,63,59,48,0,5,1
16:03:32,794,63,46,48,0,5,1
16:03:33,795,63,27,47,0,5,1
16:03:34,796,63,47,48,0,5,1
16:03:35,797,63,15,47,0,5,1
16:03:36,798,63,15,47,0,5,1
16:03:37,799,63,15,48,0,5,1
16:03:38,800,63,15,48,0,5,1
16:03:39,801,63,15,48,0,5,1
16:03:40,802,62,15,47,0,5,1
16:03:41,803,62,15,47,0,5,1
16:03:42,804,62,15,48,0,5,1
16:03:43,805,62,15,47,0,5,1
16:03:44,806,63,37,47,0,5,1
16:03:45,807,63,15,47,0,5,1
16:03:46,808,63,48,48,0,5,1
16:03:47,809,63,15,47,0,5,1
16:03:48,810,63,23,48,0,5,1
16:03:49,811,63,40,36,0,5,1
16:03:50,812,63,33,35,0,5,1
16:03:51,813,63,63,35,0,5,1
16:03:52,814,63,15,35,0,5,1
16:03:53,815,63,15,32,0,5,1
16:03:54,816,63,62,31,0,5,1
16:03:55,817,63,15,32,0,5,1
16:03:56,818,63,18,31,0,5,1
16:03:57,819,63,62,31,0,5,1
16:03:58,820,63,50,32,0,5,1
16:03:59,821,63,22,33,0,5,1
16:04:00,822,63,50,33,0,5,1
16:04:01,823,63,16,34,0,5,1
16:04:02,824,63,40,33,0,5,1
16:04:03,825,63,15,18,0,5,1
16:04:04,826,63,15,5,0,5,1
16:04:05,827,63,30,5,0,5,1
16:04:06,828,63,15,6,0,5,1
16:04:07,829,63,15,6,0,5,1
16:04:08,830,63,15,6,0,5,1
16:04:09,831,63,15,6,0,5,1
16:04:10,832,63,15,7,0,5,1
16:04:11,833,63,28,34,0,5,1
16:04:12,834,63,24,34,0,5,1
16:04:13,835,63,31,35,0,5,1
16:04:14,836,63,50,34,0,5,1
16:04:15,837,63,15,34,0,5,1
16:04:16,838,63,56,34,0,5,1
16:04:17,839,63,46,34,0,5,1
16:04:18,840,63,38,34,0,5,1
16:04:19,841,63,28,34,0,5,1
16:04:20,842,63,15,34,0,5,1
16:04:21,843,63,16,34,0,5,1
16:04:22,844,63,15,34,0,5,1
16:04:23,845,63,20,34,0,5,1
16:04:24,846,63,39,34,0,5,1
16:04:25,847,63,47,33,0,5,1
16:04:26,848,63,75,26,1,5,1
16:04:27,849,63,15,26,0,5,1
16:04:28,850,63,16,26,0,5,1
16:04:29,851,63,15,26,0,5,1
16:04:30,852,63,41,26,0,5,1
16:04:31,853,63,15,26,0,5,1
16:04:32,854,63,15,26,0,5,1
16:04:33,855,63,50,26,0,5,1
16:04:34,856,63,15,26,0,5,1
16:04:35,857,63,15,26,0,5,1
16:04:36,858,63,15,26,0,5,1
16:04:37,859,63,15,26,0,5,1
16:04:38,860,63,15,26,0,5,1
16:04:39,861,63,15,26,0,5,1
16:04:40,862,69,35,26,0,5,1
16:04:41,863,69,15,26,0,5,1
16:04:42,864,69,15,26,0,5,1
16:04:43,865,69,35,26,0,5,1
16:04:44,866,69,15,26,0,5,1
16:04:45,867,69,52,26,0,5,1
16:04:46,868,67,15,26,0,5,1
16:04:47,869,67,15,26,0,5,1
16:04:48,870,67,50,26,0,5,1
16:04:49,871,67,46,26,0,5,1
16:04:50,872,67,15,26,0,5,1
16:04:51,873,67,15,26,0,5,1
16:04:52,874,66,15,26,0,5,1
16:04:53,875,66,15,25,0,5,1
16:04:54,876,66,15,26,0,5,1
16:04:55,877,66,43,26,0,5,1
16:04:56,878,66,15,25,0,5,1
16:04:57,879,66,15,26,0,5,1
16:04:58,880,66,15,26,0,5,1
16:04:59,881,66,15,26,0,5,1
16:05:00,882,65,15,26,0,5,1
16:05:01,883,65,15,25,0,5,1
16:05:02,884,65,29,25,0,5,1
16:05:03,885,65,40,26,0,5,1
16:05:04,886,65,26,25,0,5,1
16:05:05,887,65,42,25,0,5,1
16:05:06,888,64,15,26,0,5,1
16:05:07,889,64,27,26,0,5,1
16:05:08,890,64,31,26,0,5,1
16:05:09,891,64,15,26,0,5,1
16:05:10,892,64,44,26,0,5,1
16:05:11,893,64,69,26,0,5,1
16:05:12,894,64,29,26,0,5,1
16:05:13,895,64,43,26,0,5,1
16:05:14,896,65,56,26,0,5,1
16:05:15,897,65,33,26,0,5,1
16:05:16,898,65,15,26,0,5,1
16:05:17,899,65,15,26,0,5,1
16:05:18,900,65,16,26,0,5,1
16:05:19,901,65,15,26,0,5,1
16:05:20,902,65,15,26,0,5,1
16:05:21,903,65,15,25,0,5,1
16:05:22,904,65,15,25,0,5,1
16:05:23,905,65,15,26,0,5,1
16:05:24,906,65,15,26,0,5,1
16:05:25,907,65,15,25,0,5,1
16:05:26,908,65,15,25,0,5,1
16:05:27,909,65,15,26,0,5,1
16:05:28,910,65,15,26,0,5,1
16:05:29,911,65,43,25,0,5,1
16:05:30,912,66,15,26,0,5,1
16:05:31,913,66,15,26,0,5,1
16:05:32,914,66,15,26,0,5,1
16:05:33,915,66,15,26,0,5,1
16:05:34,916,66,15,26,0,5,1
16:05:35,917,66,15,26,0,5,1
16:05:36,918,66,15,25,0,5,1
16:05:37,919,66,15,25,0,5,1
16:05:39,920,66,15,26,0,5,1
16:05:39,921,66,15,26,0,5,1
16:05:40,922,64,15,26,0,5,1
16:05:41,923,64,15,25,0,5,1
16:05:42,924,64,15,26,0,5,1
16:05:43,925,64,15,26,0,5,1
16:05:44,926,64,15,26,0,5,1
16:05:45,927,64,15,25,0,5,1
16:05:46,928,64,15,26,0,5,1
16:05:47,929,64,15,26,0,5,1
16:05:48,930,64,15,26,0,5,1
16:05:49,931,64,15,26,0,5,1
16:05:50,932,62,15,26,0,5,1
16:05:51,933,62,15,26,0,5,1
16:05:52,934,62,15,26,0,5,1
16:05:53,935,62,15,26,0,5,1
16:05:54,936,62,15,26,0,5,1
16:05:55,937,62,15,26,0,5,1
16:05:56,938,62,15,26,0,5,1
16:05:57,939,62,15,26,0,5,1
16:05:58,940,62,15,25,0,5,1
16:05:59,941,62,15,26,0,5,1
16:06:00,942,61,15,25,0,5,1
16:06:01,943,61,15,26,0,5,1
16:06:02,944,61,15,25,0,5,1
16:06:03,945,61,15,26,0,5,1
16:06:04,946,61,15,26,0,5,1
16:06:05,947,61,15,26,0,5,1
16:06:06,948,61,15,25,0,5,1
16:06:07,949,61,15,25,0,5,1
16:06:08,950,61,15,26,0,5,1
16:06:09,951,61,15,26,0,5,1
16:06:10,952,63,15,26,0,5,1
16:06:11,953,63,15,25,0,5,1
16:06:12,954,63,15,25,0,5,1
16:06:13,955,63,15,25,0,5,1
16:06:14,956,63,15,26,0,5,1
16:06:15,957,63,15,26,0,5,1
16:06:16,958,63,15,26,0,5,1
16:06:17,959,63,15,26,0,5,1
16:06:18,960,63,15,25,0,5,1
16:06:19,961,62,22,25,0,5,1
16:06:20,962,62,15,26,0,5,1
16:06:21,963,62,15,26,0,5,1
16:06:22,964,62,15,25,0,5,1
16:06:23,965,62,15,25,0,5,1
16:06:24,966,62,15,26,0,5,1
16:06:25,967,62,15,25,0,5,1
16:06:26,968,63,15,26,0,5,1
16:06:27,969,63,15,25,0,5,1
16:06:28,970,63,15,26,0,5,1
16:06:29,971,63,15,25,0,5,1
16:06:30,972,63,15,26,0,5,1
16:06:31,973,63,15,25,0,5,1
16:06:32,974,63,15,26,0,5,1
16:06:33,975,63,15,26,0,5,1
16:06:34,976,63,15,25,0,5,1
16:06:35,977,63,15,25,0,5,1
16:06:36,978,63,15,25,0,5,1
16:06:37,979,63,15,26,0,5,1
16:06:38,980,63,15,25,0,5,1
16:06:39,981,63,15,26,0,5,1
16:06:40,982,62,15,26,0,5,1
16:06:41,983,62,15,26,0,5,1
16:06:42,984,62,15,25,0,5,1
16:06:43,985,62,15,25,0,5,1
16:06:44,986,62,15,25,0,5,1
16:06:45,987,62,15,26,0,5,1
16:06:46,988,62,15,26,0,5,1
16:06:47,989,62,15,26,0,5,1
16:06:48,990,62,15,26,0,5,1
16:06:49,991,62,15,25,0,5,1
16:06:50,992,61,15,25,0,5,1
16:06:51,993,61,15,26,0,5,1
16:06:52,994,61,15,26,0,5,1
16:06:53,995,61,15,25,0,5,1
16:06:54,996,61,63,26,0,5,1
16:06:55,997,61,15,26,0,5,1
16:06:56,998,61,15,26,0,5,1
16:06:57,999,61,15,26,0,5,1
16:06:58,1000,61,15,26,0,5,1
16:06:59,1001,61,15,25,0,5,1
16:07:00,1002,62,15,25,0,5,1
16:07:01,1003,62,15,26,0,5,1
16:07:02,1004,62,15,26,0,5,1
16:07:03,1005,62,15,26,0,5,1
16:07:04,1006,62,15,25,0,5,1
16:07:05,1007,62,15,26,0,5,1
16:07:06,1008,62,15,26,0,5,1
16:07:07,1009,62,15,25,0,5,1
16:07:08,1010,62,15,26,0,5,1
16:07:09,1011,62,15,25,0,5,1
16:07:10,1012,62,61,25,0,5,1
16:07:11,1013,62,65,25,0,5,1
16:07:12,1014,62,15,25,0,5,1
16:07:13,1015,62,15,25,0,5,1
16:07:14,1016,62,15,25,0,5,1
16:07:15,1017,62,15,26,0,5,1
16:07:16,1018,62,15,26,0,5,1
16:07:17,1019,62,15,26,0,5,1
16:07:18,1020,62,15,25,0,5,1
16:07:19,1021,62,15,25,0,5,1
16:07:20,1022,64,15,26,0,5,1
16:07:21,1023,64,15,25,0,5,1
16:07:22,1024,64,15,26,0,5,1
16:07:23,1025,64,15,26,0,5,1
16:07:24,1026,64,15,25,0,5,1
16:07:25,1027,64,15,26,0,5,1
16:07:26,1028,64,15,26,0,5,1
16:07:27,1029,64,15,26,0,5,1
16:07:28,1030,64,16,25,0,5,1
16:07:29,1031,64,15,25,0,5,1
16:07:30,1032,62,15,26,0,5,1
16:07:31,1033,62,15,26,0,5,1
16:07:32,1034,62,15,26,0,5,1
16:07:33,1035,62,15,25,0,5,1
16:07:34,1036,62,15,25,0,5,1
16:07:35,1037,62,15,25,0,5,1
16:07:36,1038,62,15,26,0,1,1
16:07:37,1039,62,15,26,0,1,1
16:07:38,1040,62,15,26,0,1,1
16:07:39,1041,62,15,25,0,1,1
16:07:40,1042,62,15,25,0,1,1
16:07:41,1043,62,15,25,0,1,1
16:07:42,1044,62,15,25,0,1,1
16:07:43,1045,62,15,25,0,1,1
16:07:44,1046,62,15,26,0,1,1
16:07:45,1047,62,15,25,0,1,1
16:07:46,1048,62,15,26,0,1,1
16:07:47,1049,62,15,25,0,1,1
16:07:48,1050,62,15,25,0,1,1
16:07:49,1051,62,15,25,0,1,1
16:07:50,1052,63,19,26,0,1,1
16:07:51,1053,63,15,26,0,1,1
16:07:52,1054,64,15,25,0,1,1
16:07:53,1055,64,15,25,0,1,1
16:07:54,1056,64,15,25,0,1,1
16:07:55,1057,64,15,25,0,1,1
16:07:56,1058,64,15,26,0,1,1
16:07:57,1059,64,44,25,0,1,1
16:07:58,1060,65,15,25,0,1,1
16:07:59,1061,65,50,25,0,1,1
16:08:00,1062,65,15,25,0,1,1
16:08:01,1063,65,15,25,0,1,1
16:08:02,1064,65,15,26,0,1,1
16:08:03,1065,65,15,26,0,1,1
16:08:04,1066,65,15,26,0,1,1
16:08:05,1067,64,15,26,0,1,1
16:08:06,1068,64,15,26,0,1,1
16:08:07,1069,64,15,26,0,1,1
16:08:08,1070,64,15,26,0,1,1
16:08:09,1071,64,15,25,0,1,1
16:08:10,1072,64,15,25,0,1,1
16:08:11,1073,64,15,25,0,1,1
16:08:12,1074,64,15,25,0,1,1
16:08:13,1075,64,15,25,0,1,1
16:08:14,1076,64,15,26,0,1,1
16:08:15,1077,64,15,25,0,1,1
16:08:16,1078,64,15,25,0,1,1
16:08:17,1079,64,15,26,0,1,1
16:08:18,1080,63,15,26,0,1,1
16:08:19,1081,63,15,26,0,1,1
16:08:20,1082,63,15,25,0,1,1
16:08:21,1083,63,15,25,0,1,1
16:08:22,1084,63,15,25,0,1,1
16:08:23,1085,63,15,26,0,1,1
16:08:24,1086,64,15,26,0,1,1
16:08:25,1087,64,15,25,0,1,1
16:08:26,1088,64,15,25,0,1,1
16:08:27,1089,64,15,25,0,1,1
16:08:28,1090,65,15,25,0,1,1
16:08:29,1091,65,15,26,0,1,1
16:08:30,1092,66,15,25,0,1,1
16:08:31,1093,66,15,25,0,1,1
16:08:32,1094,66,15,25,0,1,1
16:08:33,1095,67,15,25,0,1,1
16:08:34,1096,67,15,25,0,1,1
16:08:35,1097,67,15,25,0,1,1
16:08:36,1098,68,15,25,0,1,1
16:08:37,1099,68,15,26,0,1,1
16:08:38,1100,68,15,25,0,1,1
16:08:39,1101,68,15,25,0,1,1
16:08:40,1102,68,15,25,0,1,1
16:08:41,1103,68,15,25,0,1,1
16:08:42,1104,68,15,25,0,1,1
16:08:43,1105,68,15,25,0,1,1
16:08:44,1106,68,15,25,0,1,1
16:08:45,1107,68,15,25,0,1,1
16:08:46,1108,68,44,25,0,1,1
16:08:47,1109,68,15,25,0,1,1
16:08:48,1110,68,15,25,0,1,1
16:08:49,1111,68,15,26,0,1,1
16:08:50,1112,66,15,26,0,1,1
16:08:51,1113,66,20,25,0,1,1
16:08:52,1114,66,35,25,0,1,1
16:08:53,1115,66,15,25,0,1,1
16:08:54,1116,66,15,25,0,1,1
16:08:55,1117,66,15,25,0,1,1
16:08:56,1118,66,15,25,0,1,1
16:08:57,1119,66,15,25,0,1,1
16:08:58,1120,66,15,26,0,1,1
16:08:59,1121,66,16,25,0,1,1
16:09:00,1122,65,15,25,0,1,1
16:09:01,1123,65,15,26,0,1,1
16:09:02,1124,65,15,25,0,1,1
16:09:03,1125,65,57,25,0,1,1
16:09:04,1126,65,60,25,0,1,1
16:09:05,1127,65,56,25,0,1,1
16:09:06,1128,65,55,25,0,1,1
16:09:07,1129,65,63,25,0,1,1
16:09:08,1130,65,60,25,0,1,1
16:09:09,1131,65,59,25,0,1,1
16:09:10,1132,67,50,25,0,1,1
16:09:11,1133,67,65,25,0,1,1
16:09:12,1134,67,15,25,0,1,1
16:09:13,1135,67,15,25,0,1,1
16:09:14,1136,67,15,25,0,1,1
16:09:15,1137,67,15,25,0,1,1
16:09:16,1138,67,15,26,0,1,1
16:09:17,1139,67,15,26,0,1,1
16:09:18,1140,67,15,25,0,1,1
16:09:19,1141,67,15,25,0,1,1
16:09:20,1142,67,15,25,0,1,1
16:09:21,1143,67,65,25,0,1,1
16:09:22,1144,67,36,25,0,1,1
16:09:23,1145,67,60,25,0,1,1
16:09:24,1146,67,15,25,0,1,1
16:09:25,1147,67,30,25,0,1,1
16:09:26,1148,67,15,25,0,1,1
16:09:27,1149,67,15,26,0,1,1
16:09:28,1150,67,37,25,0,1,1
16:09:29,1151,69,66,25,0,1,1
16:09:30,1152,69,43,25,0,1,1
16:09:31,1153,69,15,25,0,1,1
16:09:32,1154,69,61,25,0,1,1
16:09:33,1155,69,48,25,0,1,1
16:09:34,1156,69,58,25,0,1,1
16:09:35,1157,69,51,22,0,1,1
16:09:36,1158,69,61,25,0,1,1
16:09:37,1159,69,33,25,0,1,1
16:09:38,1160,69,44,25,0,1,1
16:09:39,1161,69,15,25,0,1,1
16:09:40,1162,69,15,25,0,1,1
16:09:41,1163,68,15,25,0,1,1
16:09:42,1164,68,15,25,0,1,1
16:09:43,1165,68,15,24,0,1,1
16:09:44,1166,68,60,21,0,1,1
16:09:45,1167,68,56,20,0,1,1
16:09:46,1168,68,45,21,0,1,1
16:09:47,1169,68,15,27,0,1,1
16:09:48,1170,68,15,28,0,1,1
16:09:49,1171,68,15,27,0,1,1
16:09:50,1172,68,15,27,0,1,1
16:09:51,1173,68,15,26,0,1,1
16:09:52,1174,68,20,25,0,1,1
16:09:53,1175,68,48,26,0,1,1
16:09:54,1176,68,34,25,0,1,1
16:09:55,1177,68,47,28,0,1,1
16:09:56,1178,68,43,28,0,1,1
16:09:57,1179,68,77,26,1,1,1
16:09:58,1180,68,76,27,0,1,1
16:09:59,1181,68,63,24,0,1,1
16:10:00,1182,68,56,25,0,1,1
16:10:01,1183,68,15,24,0,1,1
16:10:02,1184,68,52,24,0,1,1
16:10:03,1185,68,55,23,0,1,1
16:10:04,1186,68,55,24,0,1,1
16:10:05,1187,68,43,24,0,1,1
16:10:06,1188,68,53,24,0,1,1
16:10:07,1189,68,43,24,0,1,1
16:10:08,1190,68,15,24,0,1,1
16:10:09,1191,68,29,24,0,1,1
16:10:10,1192,68,25,24,0,1,1
16:10:11,1193,68,62,24,0,1,1
16:10:12,1194,68,56,24,0,1,1
16:10:13,1195,68,17,24,0,1,1
16:10:14,1196,68,15,24,0,1,1
16:10:15,1197,68,15,24,0,1,1
16:10:16,1198,68,15,24,0,1,1
16:10:17,1199,68,15,24,0,1,1
16:10:18,1200,68,15,24,0,1,1
16:10:19,1201,68,15,24,0,1,1
16:10:20,1202,68,15,23,0,1,1
16:10:21,1203,68,15,24,0,1,1
16:10:22,1204,68,15,24,0,1,1
16:10:23,1205,68,51,24,0,1,1
16:10:24,1206,68,15,24,0,1,1
16:10:25,1207,68,15,25,0,1,1
16:10:26,1208,68,24,25,0,1,1
16:10:27,1209,68,15,25,0,1,1
16:10:28,1210,67,16,25,0,1,1
16:10:29,1211,67,28,25,0,1,1
16:10:30,1212,67,47,25,0,1,1
16:10:31,1213,67,58,25,0,1,1
16:10:32,1214,67,15,25,0,1,1
16:10:33,1215,67,15,25,0,1,1
16:10:34,1216,67,15,24,0,1,1
16:10:35,1217,67,38,24,0,1,1
16:10:36,1218,66,15,24,0,1,1
16:10:37,1219,66,15,24,0,1,1
16:10:38,1220,66,37,24,0,1,1
16:10:39,1221,66,15,24,0,1,1
16:10:40,1222,65,15,24,0,1,1
16:10:41,1223,65,15,24,0,1,1
16:10:42,1224,65,15,25,0,1,1
16:10:43,1225,65,15,24,0,1,1
16:10:44,1226,65,15,24,0,1,1
16:10:45,1227,65,15,24,0,1,1
16:10:46,1228,65,15,24,0,1,1
16:10:47,1229,65,15,24,0,1,1
16:10:48,1230,64,15,24,0,1,1
16:10:49,1231,64,15,25,0,1,1
16:10:50,1232,63,15,25,0,1,1
16:10:51,1233,63,15,24,0,1,1
16:10:52,1234,63,15,24,0,1,1
16:10:53,1235,62,15,24,0,1,1
16:10:54,1236,62,15,25,0,1,1
16:10:55,1237,62,15,25,0,1,1
16:10:56,1238,62,15,24,0,1,1
16:10:57,1239,62,15,24,0,1,1
16:10:58,1240,62,15,24,0,1,1
16:10:59,1241,62,19,25,0,1,1
16:11:00,1242,62,32,25,0,1,1
16:11:01,1243,62,15,25,0,1,1
16:11:02,1244,62,36,24,0,1,1
16:11:03,1245,62,28,24,0,1,1
16:11:04,1246,62,15,24,0,1,1
16:11:05,1247,62,15,24,0,1,1
16:11:06,1248,62,15,24,0,1,1
16:11:07,1249,63,15,24,0,1,1
16:11:08,1250,63,15,25,0,1,1
16:11:09,1251,62,15,24,0,1,1
16:11:10,1252,62,15,24,0,1,1
16:11:11,1253,62,41,24,0,1,1
16:11:12,1254,62,15,24,0,1,1
16:11:13,1255,62,17,24,0,1,1
16:11:14,1256,62,15,24,0,1,1
16:11:15,1257,62,15,24,0,1,1
16:11:16,1258,62,15,24,0,1,1
16:11:17,1259,62,44,24,0,1,1
16:11:18,1260,62,15,24,0,1,1
16:11:19,1261,62,15,24,0,1,1
16:11:20,1262,62,15,24,0,1,1
16:11:21,1263,62,15,24,0,1,1
16:11:22,1264,63,15,24,0,1,1
16:11:23,1265,63,15,24,0,1,1
16:11:24,1266,63,15,24,0,1,1
16:11:25,1267,63,15,24,0,1,1
16:11:26,1268,63,15,24,0,1,1
16:11:27,1269,63,15,24,0,1,1
16:11:28,1270,63,15,24,0,1,1
16:11:29,1271,63,15,24,0,1,1
16:11:30,1272,63,15,24,0,1,1
16:11:31,1273,63,15,24,0,1,1
16:11:32,1274,63,15,24,0,1,1
16:11:33,1275,63,15,23,0,1,1
16:11:34,1276,63,15,23,0,1,1
16:11:35,1277,63,15,23,0,1,1
16:11:36,1278,63,15,24,0,1,1
16:11:37,1279,63,15,24,0,1,1
16:11:38,1280,63,15,23,0,1,1
16:11:39,1281,64,15,24,0,1,1
16:11:40,1282,65,15,23,0,1,1
16:11:41,1283,65,15,23,0,1,1
16:11:42,1284,65,15,23,0,1,1
16:11:43,1285,65,15,22,0,1,1
16:11:44,1286,65,15,23,0,1,1
16:11:45,1287,65,46,23,0,1,1
16:11:46,1288,65,15,23,0,1,1
16:11:47,1289,65,47,23,0,1,1
16:11:48,1290,66,22,23,0,1,1
16:11:49,1291,66,15,23,0,1,1
16:11:50,1292,66,15,23,0,1,1
16:11:51,1293,66,15,23,0,1,1
16:11:52,1294,66,17,23,0,1,1
16:11:53,1295,66,15,23,0,1,1
16:11:54,1296,66,15,23,0,1,1
16:11:55,1297,66,15,23,0,1,1
16:11:56,1298,66,15,23,0,1,1
16:11:57,1299,66,15,23,0,1,1
16:11:58,1300,66,15,23,0,1,1
16:11:59,1301,66,15,23,0,1,1
16:12:00,1302,67,15,23,0,1,1
16:12:01,1303,67,15,23,0,1,1
16:12:02,1304,67,15,23,0,1,1
16:12:03,1305,67,15,23,0,1,1
16:12:04,1306,66,15,23,0,1,1
16:12:05,1307,66,15,23,0,1,1
16:12:06,1308,66,34,23,0,1,1
16:12:07,1309,66,15,23,0,1,1
16:12:08,1310,66,15,22,0,1,1
16:12:09,1311,66,15,23,0,1,1
16:12:10,1312,66,15,23,0,1,1
16:12:11,1313,67,15,22,0,1,1
16:12:12,1314,67,15,23,0,1,1
16:12:13,1315,67,15,23,0,1,1
16:12:14,1316,67,15,22,0,1,1
16:12:15,1317,67,15,22,0,1,1
16:12:16,1318,67,15,23,0,1,1
16:12:17,1319,67,15,22,0,1,1
16:12:18,1320,67,15,23,0,1,1
16:12:19,1321,67,15,23,0,1,1
16:12:20,1322,66,15,23,0,1,1
16:12:21,1323,66,15,23,0,1,1
16:12:22,1324,66,15,23,0,1,1
16:12:23,1325,66,15,23,0,1,1
16:12:24,1326,66,15,23,0,1,1
16:12:25,1327,66,15,23,0,1,1
16:12:26,1328,66,15,23,0,1,1
16:12:27,1329,66,15,24,0,1,1
16:12:28,1330,66,15,23,0,1,1
16:12:29,1331,66,15,24,0,1,1
16:12:30,1332,65,15,23,0,1,1
16:12:31,1333,65,15,23,0,1,1
16:12:32,1334,65,15,23,0,1,1
16:12:33,1335,65,15,23,0,1,1
16:12:34,1336,65,21,23,0,1,1
16:12:35,1337,65,15,23,0,1,1
16:12:36,1338,65,15,23,0,1,1
16:12:37,1339,65,17,22,0,1,1
16:12:38,1340,65,27,21,0,1,1
16:12:39,1341,65,38,21,0,1,1
16:12:40,1342,69,15,21,0,1,1
16:12:41,1343,69,15,21,0,1,1
16:12:42,1344,69,15,21,0,1,1
16:12:43,1345,70,15,21,0,1,1
16:12:44,1346,70,15,21,0,1,1
16:12:45,1347,70,48,23,0,1,1
16:12:46,1348,70,15,23,0,1,1
16:12:47,1349,70,15,22,0,1,1
16:12:48,1350,70,16,23,0,1,1
16:12:49,1351,70,16,23,0,1,1
16:12:50,1352,70,15,22,0,1,1
16:12:51,1353,70,15,22,0,1,1
16:12:52,1354,70,15,22,0,1,1
16:12:53,1355,70,58,23,0,1,1
16:12:54,1356,70,55,23,0,1,1
16:12:55,1357,70,15,15,0,1,1
16:12:56,1358,70,41,24,0,1,1
16:12:57,1359,70,15,24,0,1,1
16:12:58,1360,69,15,24,0,1,1
16:12:59,1361,69,15,24,0,1,1
16:13:00,1362,69,38,24,0,1,1
16:13:01,1363,69,39,24,0,1,1
16:13:02,1364,70,18,24,0,1,1
16:13:03,1365,70,43,24,0,1,1
16:13:04,1366,70,15,24,0,1,1
16:13:05,1367,70,48,24,0,1,1
16:13:06,1368,69,15,24,0,1,1
16:13:07,1369,69,15,25,0,1,1
16:13:08,1370,69,15,25,0,1,1
16:13:09,1371,69,49,24,0,1,1
16:13:10,1372,69,15,24,0,1,1
16:13:11,1373,69,15,25,0,1,1
16:13:12,1374,69,15,25,0,1,1
16:13:13,1375,69,15,25,0,1,1
16:13:14,1376,69,15,25,0,1,1
16:13:15,1377,69,15,25,0,1,1
16:13:16,1378,69,15,25,0,1,1
16:13:17,1379,69,15,25,0,1,1
16:13:18,1380,69,15,25,0,1,1
16:13:19,1381,64,15,25,0,1,1
16:13:20,1382,64,15,26,0,1,1
16:13:21,1383,64,15,25,0,1,1
16:13:22,1384,64,15,25,0,1,1
16:13:23,1385,64,18,25,0,1,1
16:13:24,1386,64,15,26,0,1,1
16:13:25,1387,64,15,25,0,1,1
16:13:26,1388,64,15,25,0,1,1
16:13:27,1389,64,15,25,0,1,1
16:13:28,1390,64,15,26,0,1,1
16:13:29,1391,64,15,25,0,1,1
16:13:30,1392,64,63,26,0,1,1
16:13:31,1393,64,15,26,0,1,1
16:13:32,1394,64,15,26,0,1,1
16:13:33,1395,64,15,26,0,1,1
16:13:34,1396,64,15,26,0,1,1
16:13:35,1397,64,15,26,0,1,1
16:13:36,1398,64,15,26,0,1,1
16:13:37,1399,64,15,26,0,1,1
16:13:38,1400,64,15,26,0,1,1
16:13:39,1401,64,15,26,0,1,1
16:13:40,1402,65,15,26,0,1,1
16:13:41,1403,65,15,26,0,1,1
16:13:42,1404,65,15,26,0,1,1
16:13:43,1405,65,15,26,0,1,1
16:13:44,1406,65,47,27,0,1,1
16:13:45,1407,65,54,27,0,1,1
16:13:46,1408,65,74,27,0,1,1
16:13:47,1409,65,47,27,0,1,1
16:13:48,1410,65,21,27,0,1,1
16:13:49,1411,65,24,27,0,1,1
16:13:50,1412,64,62,27,0,1,1
16:13:51,1413,64,48,27,0,1,1
16:13:52,1414,64,53,28,0,1,1
16:13:53,1415,64,45,27,0,1,1
16:13:54,1416,64,56,27,0,1,1
16:13:55,1417,64,71,27,0,1,1
16:13:56,1418,64,17,27,0,1,1
16:13:57,1419,64,57,27,0,1,1
16:13:58,1420,65,20,28,0,1,1
16:13:59,1421,65,65,28,0,1,1
16:14:00,1422,65,36,28,0,1,1
16:14:01,1423,65,67,28,0,1,1
16:14:02,1424,65,72,27,0,1,1
16:14:03,1425,65,54,26,0,1,1
16:14:04,1426,65,49,27,0,1,1
16:14:05,1427,65,51,28,0,1,1
16:14:06,1428,65,47,28,0,1,1
16:14:07,1429,65,48,28,0,1,1
16:14:08,1430,65,48,28,0,1,1
16:14:09,1431,65,40,28,0,1,1
16:14:10,1432,66,15,28,0,1,1
16:14:11,1433,66,51,28,0,1,1
16:14:12,1434,66,46,28,0,1,1
16:14:13,1435,66,61,27,0,1,1
16:14:14,1436,66,15,27,0,1,1
16:14:15,1437,66,20,26,0,1,1
16:14:16,1438,66,16,26,0,1,1
16:14:17,1439,66,15,28,0,1,1
16:14:18,1440,66,15,28,0,1,1
