Heart_Rate,Sound,Light,Phone_Active,User_Attention
72,15,46,0,1
68,15,47,0,1
68,15,46,0,1
68,15,47,0,1
68,15,47,0,1
68,15,47,0,1
68,27,47,0,2
68,15,47,0,2
68,15,47,0,2
68,15,47,0,2
68,15,47,0,2
71,15,47,0,2
71,15,46,0,2
71,15,47,0,2
71,15,46,0,2
71,32,47,0,2
71,15,47,0,2
71,16,46,0,2
71,15,47,0,2
71,42,47,0,2
71,15,47,0,2
73,15,47,0,2
73,15,46,0,2
73,15,47,0,2
73,15,46,0,2
73,15,47,0,2
73,15,47,0,2
73,15,46,0,2
73,15,47,0,2
73,15,46,0,2
73,15,47,0,2
74,15,47,0,2
74,45,47,0,2
74,15,47,0,2
74,15,46,0,2
74,15,46,0,2
74,15,46,0,2
74,15,47,0,2
74,15,47,0,2
74,15,46,0,2
74,15,47,0,2
75,15,46,0,2
75,15,47,0,2
75,15,47,0,2
75,15,47,0,2
75,16,47,0,2
75,17,47,0,2
75,15,47,0,2
75,15,46,0,2
75,15,46,0,2
75,16,47,0,2
74,15,47,0,2
74,15,46,0,2
74,15,47,0,2
74,15,45,0,2
74,15,46,0,2
74,15,46,0,2
74,15,46,0,2
74,15,47,0,2
74,15,46,0,2
74,15,46,0,2
72,15,46,0,2
72,15,45,0,2
72,15,46,0,2
72,15,46,0,2
72,15,47,0,2
72,15,46,0,2
72,15,47,0,2
72,15,46,0,2
72,15,46,0,2
72,15,46,0,2
73,15,46,0,2
73,15,46,0,2
73,15,47,0,2
73,30,47,0,2
73,15,47,0,2
73,15,46,0,2
73,15,46,0,2
73,15,47,0,2
73,15,46,0,2
73,15,46,0,2
73,15,46,0,2
73,15,47,0,2
73,15,46,0,2
73,15,47,0,2
73,15,46,0,2
73,15,46,0,2
73,15,46,0,2
73,15,47,0,2
73,15,46,0,2
73,15,47,0,2
71,39,46,0,2
71,15,46,0,2
71,15,46,0,2
71,15,45,0,2
71,15,46,0,2
71,25,46,0,2
71,22,46,0,2
71,28,46,0,2
71,15,47,0,2
71,15,46,0,2
73,15,46,0,2
73,15,46,0,2
73,15,46,0,2
73,15,46,0,2
73,15,46,0,2
73,15,45,0,2
73,15,46,0,2
73,15,46,0,2
73,15,46,0,2
73,15,46,0,2
77,15,45,0,2
77,17,45,0,2
77,25,46,0,2
77,15,45,0,2
77,15,46,0,2
77,15,46,0,2
77,15,46,0,2
77,16,46,0,2
77,15,46,0,2
77,22,45,0,2
78,15,46,0,2
78,15,46,0,2
78,15,46,0,2
78,15,46,0,2
78,15,45,0,2
78,15,46,0,2
78,15,46,0,2
78,15,46,0,2
78,15,45,0,2
78,15,46,0,2
76,15,46,0,2
76,15,46,0,2
76,15,46,0,2
74,15,46,0,2
74,15,46,0,2
74,15,46,0,2
74,15,47,0,2
74,15,46,0,2
74,15,46,0,2
74,44,47,0,2
73,15,47,0,2
74,19,47,0,2
74,15,46,0,2
74,15,47,0,2
74,15,47,0,2
75,15,47,0,2
75,17,46,0,2
79,15,46,0,2
79,15,46,0,2
80,15,47,0,2
82,15,47,0,2
83,15,46,0,2
83,15,47,0,2
83,19,47,0,2
83,15,46,0,2
84,15,47,0,2
84,22,47,0,2
84,15,46,0,2
83,15,47,0,2
83,15,47,0,2
81,15,46,0,2
81,15,47,0,2
81,15,46,0,2
81,15,47,0,2
81,15,47,0,2
81,15,46,0,2
81,15,46,0,2
81,15,46,0,2
81,15,47,0,2
81,15,47,0,2
78,15,46,0,2
78,15,46,0,2
78,20,47,0,2
78,16,47,0,2
78,15,46,0,2
78,16,46,0,2
78,16,46,0,2
78,15,46,0,2
78,15,47,0,2
78,15,47,0,2
78,30,48,0,2
78,15,47,0,2
78,15,46,0,2
78,15,46,0,2
78,20,47,0,2
78,15,46,0,2
78,17,46,0,2
78,15,46,0,2
78,17,47,0,2
78,16,46,0,2
86,27,46,0,2
86,18,46,0,2
86,20,46,0,2
86,15,46,0,2
86,19,47,0,2
81,15,46,0,2
81,18,47,0,2
81,16,47,0,2
81,17,46,0,2
81,27,46,0,2
81,40,46,0,2
81,20,46,0,2
81,69,46,0,2
81,52,46,0,2
80,37,46,0,2
80,53,46,0,2
79,44,47,0,2
79,25,46,0,2
79,37,46,0,2
78,40,46,0,2
78,17,46,0,2
78,22,46,0,2
78,27,46,0,2
78,43,46,0,2
78,28,46,0,2
80,35,46,0,2
80,27,46,0,2
80,22,46,0,2
80,29,47,0,2
80,25,46,0,2
83,31,47,0,2
83,45,47,0,2
83,42,46,0,2
83,49,46,0,2
83,46,47,0,2
85,46,46,0,2
85,51,46,0,2
85,45,43,0,2
85,51,14,0,2
85,48,8,0,2
86,39,6,0,2
67,51,50,0,5
66,58,51,0,5
66,59,50,0,5
66,52,50,0,5
65,47,50,0,5
65,35,50,0,5
65,43,50,0,5
64,40,50,0,5
64,61,50,0,5
64,49,50,0,5
64,59,50,0,5
64,68,51,0,5
64,60,50,0,5
65,61,51,0,5
65,19,51,0,5
65,75,51,0,5
65,38,51,0,5
65,46,50,0,5
65,52,50,0,5
65,70,50,0,5
65,69,51,0,5
65,72,51,0,5
65,72,50,0,5
67,72,50,0,5
69,58,51,0,5
69,46,50,0,5
71,50,50,0,5
72,51,49,0,5
71,55,50,0,5
71,26,49,0,5
71,46,50,0,5
72,62,49,0,5
72,41,50,0,5
72,28,49,0,5
72,33,50,0,5
72,38,49,0,5
72,36,49,0,5
72,30,49,0,5
72,34,49,0,5
72,32,50,0,5
72,30,49,0,5
72,32,49,0,5
72,44,49,0,5
72,46,49,0,5
72,29,50,0,5
71,46,49,0,5
71,43,50,0,5
71,18,50,0,5
71,42,38,0,5
71,44,34,0,5
71,38,48,0,5
71,36,50,0,5
71,25,50,0,5
71,33,49,0,5
71,36,49,0,5
71,40,50,0,5
71,60,49,0,5
70,73,50,0,5
70,51,50,0,5
70,57,49,0,5
69,66,50,0,5
69,31,49,0,5
69,58,50,0,5
68,62,50,0,5
68,36,49,0,5
68,68,50,0,5
68,60,50,0,5
68,52,50,0,5
68,34,50,0,5
68,26,50,0,5
68,46,50,0,5
68,68,50,0,5
68,75,50,0,5
68,70,51,0,5
68,72,49,0,5
68,54,50,0,5
68,53,49,0,5
68,58,50,0,5
69,53,49,0,5
69,44,50,0,5
72,37,50,0,5
73,44,50,0,5
74,42,50,0,5
74,29,51,0,5
74,17,50,0,5
73,15,50,0,5
73,50,50,0,5
73,15,50,0,5
73,19,50,0,5
72,28,49,0,5
69,29,50,0,5
69,34,50,0,5
69,42,51,0,5
69,30,50,0,5
69,34,50,0,5
69,52,50,0,5
69,49,51,0,5
65,35,51,0,5
65,39,50,0,5
65,38,51,0,5
65,40,50,0,5
65,39,51,0,5
65,53,51,0,5
65,38,51,0,5
65,34,51,0,5
65,32,51,0,5
65,31,51,0,5
65,31,51,0,5
65,36,51,0,5
66,41,50,0,5
66,16,51,0,5
65,37,50,0,5
65,32,50,0,5
65,48,51,0,5
65,40,51,0,5
65,44,50,0,5
66,37,51,0,5
66,44,51,0,5
67,29,51,0,5
67,31,51,0,5
67,30,52,0,5
67,15,51,0,5
67,16,52,0,5
67,15,52,0,5
67,15,52,0,5
67,16,52,0,5
67,15,52,0,5
67,16,52,0,5
67,16,52,0,5
67,15,52,0,5
66,19,52,0,5
66,32,52,0,5
66,38,52,0,5
66,40,52,0,5
66,39,52,0,5
66,48,52,0,5
66,37,52,0,5
66,54,52,0,5
66,23,52,0,5
66,30,52,0,5
66,36,52,0,5
66,33,52,0,5
66,16,51,0,5
66,39,51,0,5
66,24,51,0,5
66,22,52,0,5
65,42,51,0,5
65,39,51,0,5
65,44,52,0,5
65,44,51,0,5
65,32,51,0,5
64,26,52,0,5
64,25,51,0,5
64,24,51,0,5
64,27,52,0,5
64,24,51,0,5
64,25,51,0,5
64,25,51,0,5
64,23,52,0,5
64,21,51,0,5
64,26,52,0,5
65,16,51,0,5
65,19,51,0,5
65,35,52,0,5
65,33,52,0,5
65,18,52,0,5
65,19,52,0,5
65,16,52,0,5
65,19,52,0,5
65,19,52,0,5
65,35,52,0,5
66,36,52,0,5
66,39,52,0,5
66,38,51,0,5
66,28,52,0,5
66,23,52,0,5
66,23,52,0,5
66,21,52,0,5
66,17,52,0,5
66,16,52,0,5
66,17,52,0,5
66,17,53,0,5
66,17,52,0,5
66,16,52,0,5
66,16,52,0,5
66,16,53,0,5
66,32,53,0,5
66,34,52,0,5
66,37,52,0,5
66,30,52,0,5
66,29,52,0,5
65,28,53,0,5
65,29,52,0,5
65,30,53,0,5
65,20,52,0,5
65,20,52,0,5
65,55,52,0,5
65,45,52,0,5
65,50,52,0,5
65,19,52,0,5
65,29,52,0,5
65,32,53,0,5
65,28,52,0,5
65,26,52,0,5
66,38,52,0,5
66,76,51,0,5
66,33,52,0,5
66,35,51,0,5
66,73,52,0,5
66,54,51,0,5
66,37,52,0,5
65,75,52,0,5
65,25,52,0,5
65,43,52,0,5
65,55,52,0,5
65,56,52,0,5
65,69,52,0,5
65,45,52,0,5
65,68,52,0,5
64,20,52,0,5
64,40,52,0,5
65,55,52,0,5
70,74,52,0,5
71,72,52,0,5
71,16,52,0,5
72,28,52,0,5
72,39,52,0,5
72,55,53,0,5
72,42,52,0,5
72,59,53,0,5
72,53,52,0,5
71,60,52,0,5
71,31,52,0,5
71,26,52,0,5
71,54,51,0,5
71,23,52,0,5
71,63,51,0,5
71,17,52,0,5
71,57,51,0,5
71,59,52,0,5
71,37,52,0,5
71,54,52,0,5
72,55,52,0,5
72,59,52,0,5
72,61,52,0,5
72,51,53,0,5
72,63,53,0,5
71,61,52,0,5
71,63,52,0,5
71,72,52,0,5
71,71,52,0,5
72,64,52,0,5
72,60,51,0,5
72,67,51,0,5
72,67,51,0,5
72,70,52,0,5
71,73,51,0,5
71,67,52,0,5
71,50,52,0,5
70,49,51,0,5
70,46,52,0,5
70,53,51,0,5
70,62,52,0,5
70,70,52,0,5
70,71,52,0,5
70,67,51,0,5
70,65,52,0,5
70,66,52,0,5
70,68,53,0,5
70,65,52,0,5
70,66,52,0,5
70,62,52,0,5
70,64,52,0,5
70,64,52,0,5
70,62,52,0,5
70,70,52,0,5
70,74,53,0,5
70,72,52,0,5
70,68,52,0,5
70,71,53,0,5
70,69,52,0,5
73,69,52,0,5
73,63,52,0,5
73,67,52,0,5
73,65,52,0,5
73,66,53,0,5
73,72,53,0,5
73,68,53,0,5
73,66,52,0,5
73,69,52,0,5
73,47,53,0,5
74,21,53,0,5
74,25,52,0,5
74,15,53,0,5
74,70,52,0,5
74,75,53,0,5
74,73,53,0,5
74,63,52,0,5
74,67,52,0,5
74,63,52,0,5
74,61,53,0,5
70,63,53,0,5
70,61,53,0,5
70,59,53,0,5
70,62,54,0,5
70,66,53,0,5
70,54,53,0,5
70,56,53,0,5
70,54,53,0,5
70,53,52,0,5
70,44,53,0,5
70,62,52,0,5
70,59,53,0,5
70,46,53,0,5
70,56,53,0,5
70,42,52,0,5
70,63,53,0,5
70,67,52,0,5
70,59,53,0,5
70,59,52,0,5
70,59,52,0,5
71,59,51,0,5
71,18,52,0,5
71,56,51,0,5
71,60,52,0,5
71,61,52,0,5
71,50,53,0,5
71,61,52,0,5
71,31,52,0,5
71,65,52,0,5
71,57,53,0,5
71,42,53,0,5
71,34,52,0,5
71,20,53,0,5
71,57,53,0,5
71,51,53,0,5
71,34,53,0,5
71,52,52,0,5
71,48,53,0,5
71,15,53,0,5
70,52,53,0,5
70,52,53,0,5
70,54,53,0,5
70,18,53,0,5
70,64,53,0,5
70,44,53,0,5
71,49,52,0,5
71,23,53,0,5
71,59,52,0,5
71,60,53,0,5
71,56,53,0,5
70,71,52,0,4
70,62,53,0,4
70,46,53,0,4
70,68,53,0,4
70,66,52,0,4
70,60,53,0,4
70,57,53,0,4
70,60,53,0,4
70,71,52,0,4
70,55,53,0,4
67,62,52,0,4
67,74,52,0,4
67,52,53,0,4
67,59,52,0,4
67,48,53,0,4
67,50,53,0,4
67,29,52,0,4
67,17,53,0,4
67,68,53,0,4
67,67,53,0,4
66,73,53,0,4
66,70,53,0,4
66,57,53,0,4
66,15,52,0,4
66,15,52,0,4
66,16,53,0,4
66,15,53,0,4
66,15,52,0,4
66,15,53,0,4
66,15,53,0,4
66,15,53,0,4
66,15,53,0,4
66,15,52,0,4
66,17,52,0,4
66,38,53,0,4
66,16,53,0,4
66,15,53,0,4
66,18,53,0,4
67,59,53,0,4
67,16,52,0,4
67,15,52,0,4
66,15,52,0,4
66,15,53,0,4
66,41,52,0,4
67,29,53,0,4
67,37,53,0,4
67,15,52,0,4
67,15,52,0,4
67,15,53,0,4
67,15,53,0,4
70,15,53,0,4
70,15,52,0,4
70,15,52,0,4
70,15,53,0,4
70,15,52,0,4
70,15,53,0,4
70,54,53,0,4
70,15,52,0,4
69,15,53,0,4
69,31,53,0,4
69,39,53,0,4
68,15,52,0,4
68,15,53,0,4
68,15,52,0,4
68,15,52,0,4
68,16,53,0,4
68,15,53,0,4
68,15,53,0,4
68,37,53,0,4
68,29,52,0,4
69,15,53,0,4
69,22,53,0,4
69,15,53,0,4
69,15,53,0,4
69,15,53,0,4
69,15,53,0,4
69,15,54,0,4
69,15,53,0,4
69,15,53,0,4
69,15,53,0,4
69,15,53,0,4
69,16,54,0,4
69,35,53,0,4
69,56,53,0,4
69,52,53,0,4
69,51,53,0,4
69,31,53,0,4
69,46,53,0,4
69,50,53,0,4
69,54,53,0,4
69,60,53,0,4
69,59,53,0,4
69,60,53,0,4
69,62,53,0,4
69,57,53,0,4
69,50,53,0,4
69,57,53,0,4
69,71,53,0,4
69,67,53,0,4
69,65,53,0,4
69,61,52,0,4
69,60,52,0,4
69,62,52,0,4
69,60,53,0,4
69,62,52,0,4
69,61,53,0,4
69,62,52,0,4
69,50,53,0,4
69,48,53,0,4
69,58,53,0,4
72,66,53,0,4
72,62,52,0,4
72,62,53,0,4
72,61,53,0,4
72,65,52,0,4
72,66,53,0,4
72,67,53,0,4
72,69,52,0,4
72,68,53,0,4
72,69,53,0,4
70,56,52,0,4
70,65,53,0,4
70,68,52,0,4
70,69,52,0,4
70,61,53,0,4
70,68,53,0,4
70,65,52,0,4
70,68,53,0,4
70,58,52,0,4
70,68,52,0,4
69,68,53,0,4
69,63,53,0,4
69,62,53,0,4
69,66,54,0,4
69,61,54,0,4
69,62,53,0,4
69,64,54,0,4
69,65,53,0,4
69,63,53,0,4
69,65,53,0,4
68,65,52,0,4
68,67,52,0,4
68,67,53,0,4
68,68,54,0,4
68,69,53,0,4
68,71,53,0,4
68,67,53,0,4
68,67,53,0,4
68,67,52,0,4
68,64,53,0,4
68,68,52,0,4
68,65,52,0,4
68,70,53,0,4
68,59,53,0,4
68,70,53,0,4
68,69,52,0,4
68,70,53,0,4
67,60,53,0,4
67,65,53,0,4
67,64,52,0,4
67,67,52,0,4
68,66,53,0,4
68,67,52,0,4
68,70,53,0,4
69,70,53,0,4
69,66,53,0,4
70,72,53,0,4
70,68,53,0,4
71,71,53,0,4
71,69,53,0,4
72,72,53,0,4
72,69,53,0,4
73,69,53,0,4
74,70,53,0,4
74,66,52,0,4
74,66,53,0,4
74,61,52,0,4
74,66,53,0,4
74,68,53,0,4
74,65,52,0,4
74,63,53,0,4
74,66,52,0,4
74,49,53,0,4
74,52,53,0,4
74,62,52,0,4
74,66,52,0,4
74,70,53,0,4
74,70,52,0,4
73,68,53,0,4
73,67,53,0,4
73,63,53,0,4
73,67,52,0,4
73,68,53,0,4
73,70,53,0,4
73,68,54,0,4
73,64,53,0,4
73,64,53,0,4
73,68,53,0,4
73,68,53,0,4
73,64,54,0,4
73,66,53,0,4
73,69,53,0,4
73,68,54,0,4
73,64,53,0,4
73,68,53,0,4
73,68,53,0,4
73,68,54,0,4
73,65,53,0,4
72,66,54,0,4
72,65,52,0,4
72,65,52,0,4
72,61,53,0,4
72,62,52,0,4
73,63,53,0,4
74,63,53,0,4
75,65,52,0,4
75,65,53,0,4
75,65,53,0,4
75,69,52,0,4
75,69,53,0,4
75,68,52,0,4
75,66,53,0,4
75,66,52,0,4
75,15,53,0,4
75,15,52,0,4
75,45,52,0,4
75,15,53,0,4
75,15,52,0,4
75,15,52,0,4
75,15,52,0,4
75,68,53,0,4
75,77,52,0,4
75,75,52,0,4
75,74,53,0,4
75,77,53,0,4
75,77,54,0,4
75,77,53,0,4
75,78,49,0,4
75,76,44,0,4
75,72,209,0,4
75,15,10,0,4
75,15,25,0,4
74,67,35,0,4
74,64,13,0,4
74,67,3,0,4
74,57,5,0,4
74,19,6,0,4
74,15,4,0,4
74,65,4,1,4
74,45,5,0,4
74,45,11,0,4
73,56,38,0,4
73,28,48,0,4
73,38,48,0,4
73,16,48,0,4
72,58,48,0,4
72,52,48,0,4
72,51,49,0,4
73,15,48,0,4
73,17,48,0,4
72,15,48,0,4
71,52,48,0,4
71,15,48,0,4
71,53,48,0,4
70,35,48,0,4
70,15,48,0,4
70,46,48,0,4
70,15,48,0,4
70,15,48,0,4
70,15,48,0,4
70,15,49,0,4
70,15,48,0,4
69,62,49,0,4
68,62,48,0,4
68,15,49,0,4
67,15,49,0,4
66,33,48,0,4
66,15,48,0,4
66,40,48,0,4
66,43,48,0,4
66,44,48,0,4
66,15,48,0,4
66,15,48,0,4
66,15,48,0,4
66,15,48,0,4
66,15,48,0,4
66,50,48,0,4
66,53,47,0,4
66,47,48,0,4
66,15,47,0,4
66,15,48,0,4
66,15,48,0,4
66,15,49,0,4
66,15,48,0,4
66,15,48,0,4
66,15,47,0,4
66,15,48,0,4
65,15,48,0,4
65,15,48,0,4
65,15,48,0,4
65,33,48,0,4
65,17,48,0,4
65,15,49,0,4
65,66,48,0,4
66,67,49,0,4
66,60,48,0,4
67,57,48,0,4
67,62,48,0,4
67,69,48,0,4
67,52,49,0,4
67,57,48,0,4
67,55,49,0,4
66,76,48,0,4
66,77,48,0,4
66,74,49,0,4
66,70,49,0,4
66,56,49,0,4
66,67,48,0,4
66,66,49,0,4
66,58,49,0,4
66,66,49,0,4
66,65,49,0,4
66,66,49,0,4
66,65,48,0,4
66,68,48,0,4
66,62,49,0,4
66,55,49,0,4
66,60,49,0,4
66,50,49,0,4
66,53,49,0,4
66,62,49,0,4
66,62,49,0,4
66,59,49,0,4
66,66,49,0,4
66,59,49,0,4
66,52,49,0,4
66,57,49,0,4
66,60,49,0,4
66,59,49,0,4
66,31,48,0,4
66,48,49,0,4
66,68,48,0,4
66,57,48,0,4
66,58,48,0,4
66,57,48,0,4
66,60,49,0,4
66,56,48,0,4
66,63,48,0,4
66,67,48,0,4
66,64,48,0,4
60,65,47,0,4
60,66,48,0,4
60,59,48,0,4
60,62,47,0,4
60,60,48,0,4
60,23,47,0,4
60,15,48,0,4
60,44,48,0,4
60,53,48,0,4
60,45,48,0,4
59,37,47,0,4
59,15,48,0,4
59,47,48,0,4
59,57,47,0,4
59,62,48,0,4
59,63,48,0,4
59,60,48,0,4
59,63,47,0,4
59,59,48,0,4
59,54,47,0,4
60,35,49,0,4
60,44,48,0,4
60,48,48,0,4
60,61,48,0,4
60,62,47,0,4
60,67,48,0,4
60,49,47,0,4
60,56,47,0,4
60,62,48,0,4
60,68,48,0,4
61,66,48,0,4
61,57,48,0,4
61,61,48,0,4
61,61,48,0,4
61,57,48,0,4
61,66,48,0,4
61,60,48,0,4
61,61,48,0,4
61,62,48,0,4
61,57,48,0,4
61,71,48,0,4
61,66,48,0,4
61,60,47,0,4
61,62,47,0,4
61,60,46,0,4
61,57,46,0,4
61,60,47,0,4
61,60,47,0,4
61,56,46,0,4
61,58,47,0,4
60,60,47,0,4
60,59,48,0,4
60,61,47,0,4
60,61,47,0,4
60,63,47,0,4
60,60,48,0,4
60,62,47,0,4
60,62,48,0,4
60,57,47,0,4
60,65,48,0,4
61,67,48,0,4
61,53,48,0,4
61,63,47,0,4
60,56,48,0,4
60,62,48,0,4
61,58,48,0,4
61,59,48,0,4
61,59,48,0,4
61,65,48,0,4
61,62,48,0,4
61,64,47,0,4
61,66,48,0,4
61,65,48,0,4
61,61,47,0,4
61,62,48,0,4
61,63,48,0,4
61,62,48,0,5
61,57,48,0,5
61,56,48,0,5
61,62,47,0,5
61,58,47,0,5
61,47,48,0,5
61,60,47,0,5
61,68,48,0,5
61,61,47,0,5
63,57,47,0,5
63,44,47,0,5
63,57,47,0,5
63,15,48,0,5
63,42,47,0,5
63,45,48,0,5
63,59,48,0,5
63,46,48,0,5
63,27,47,0,5
63,47,48,0,5
63,15,47,0,5
63,15,47,0,5
63,15,48,0,5
63,15,48,0,5
63,15,48,0,5
62,15,47,0,5
62,15,47,0,5
62,15,48,0,5
62,15,47,0,5
63,37,47,0,5
63,15,47,0,5
63,48,48,0,5
63,15,47,0,5
63,23,48,0,5
63,40,36,0,5
63,33,35,0,5
63,63,35,0,5
63,15,35,0,5
63,15,32,0,5
63,62,31,0,5
63,15,32,0,5
63,18,31,0,5
63,62,31,0,5
63,50,32,0,5
63,22,33,0,5
63,50,33,0,5
63,16,34,0,5
63,40,33,0,5
63,15,18,0,5
63,15,5,0,5
63,30,5,0,5
63,15,6,0,5
63,15,6,0,5
63,15,6,0,5
63,15,6,0,5
63,15,7,0,5
63,28,34,0,5
63,24,34,0,5
63,31,35,0,5
63,50,34,0,5
63,15,34,0,5
63,56,34,0,5
63,46,34,0,5
63,38,34,0,5
63,28,34,0,5
63,15,34,0,5
63,16,34,0,5
63,15,34,0,5
63,20,34,0,5
63,39,34,0,5
63,47,33,0,5
63,75,26,1,5
63,15,26,0,5
63,16,26,0,5
63,15,26,0,5
63,41,26,0,5
63,15,26,0,5
63,15,26,0,5
63,50,26,0,5
63,15,26,0,5
63,15,26,0,5
63,15,26,0,5
63,15,26,0,5
63,15,26,0,5
63,15,26,0,5
69,35,26,0,5
69,15,26,0,5
69,15,26,0,5
69,35,26,0,5
69,15,26,0,5
69,52,26,0,5
67,15,26,0,5
67,15,26,0,5
67,50,26,0,5
67,46,26,0,5
67,15,26,0,5
67,15,26,0,5
66,15,26,0,5
66,15,25,0,5
66,15,26,0,5
66,43,26,0,5
66,15,25,0,5
66,15,26,0,5
66,15,26,0,5
66,15,26,0,5
65,15,26,0,5
65,15,25,0,5
65,29,25,0,5
65,40,26,0,5
65,26,25,0,5
65,42,25,0,5
64,15,26,0,5
64,27,26,0,5
64,31,26,0,5
64,15,26,0,5
64,44,26,0,5
64,69,26,0,5
64,29,26,0,5
64,43,26,0,5
65,56,26,0,5
65,33,26,0,5
65,15,26,0,5
65,15,26,0,5
65,16,26,0,5
65,15,26,0,5
65,15,26,0,5
65,15,25,0,5
65,15,25,0,5
65,15,26,0,5
65,15,26,0,5
65,15,25,0,5
65,15,25,0,5
65,15,26,0,5
65,15,26,0,5
65,43,25,0,5
66,15,26,0,5
66,15,26,0,5
66,15,26,0,5
66,15,26,0,5
66,15,26,0,5
66,15,26,0,5
66,15,25,0,5
66,15,25,0,5
66,15,26,0,5
66,15,26,0,5
64,15,26,0,5
64,15,25,0,5
64,15,26,0,5
64,15,26,0,5
64,15,26,0,5
64,15,25,0,5
64,15,26,0,5
64,15,26,0,5
64,15,26,0,5
64,15,26,0,5
62,15,26,0,5
62,15,26,0,5
62,15,26,0,5
62,15,26,0,5
62,15,26,0,5
62,15,26,0,5
62,15,26,0,5
62,15,26,0,5
62,15,25,0,5
62,15,26,0,5
61,15,25,0,5
61,15,26,0,5
61,15,25,0,5
61,15,26,0,5
61,15,26,0,5
61,15,26,0,5
61,15,25,0,5
61,15,25,0,5
61,15,26,0,5
61,15,26,0,5
63,15,26,0,5
63,15,25,0,5
63,15,25,0,5
63,15,25,0,5
63,15,26,0,5
63,15,26,0,5
63,15,26,0,5
63,15,26,0,5
63,15,25,0,5
62,22,25,0,5
62,15,26,0,5
62,15,26,0,5
62,15,25,0,5
62,15,25,0,5
62,15,26,0,5
62,15,25,0,5
63,15,26,0,5
63,15,25,0,5
63,15,26,0,5
63,15,25,0,5
63,15,26,0,5
63,15,25,0,5
63,15,26,0,5
63,15,26,0,5
63,15,25,0,5
63,15,25,0,5
63,15,25,0,5
63,15,26,0,5
63,15,25,0,5
63,15,26,0,5
62,15,26,0,5
62,15,26,0,5
62,15,25,0,5
62,15,25,0,5
62,15,25,0,5
62,15,26,0,5
62,15,26,0,5
62,15,26,0,5
62,15,26,0,5
62,15,25,0,5
61,15,25,0,5
61,15,26,0,5
61,15,26,0,5
61,15,25,0,5
61,63,26,0,5
61,15,26,0,5
61,15,26,0,5
61,15,26,0,5
61,15,26,0,5
61,15,25,0,5
62,15,25,0,5
62,15,26,0,5
62,15,26,0,5
62,15,26,0,5
62,15,25,0,5
62,15,26,0,5
62,15,26,0,5
62,15,25,0,5
62,15,26,0,5
62,15,25,0,5
62,61,25,0,5
62,65,25,0,5
62,15,25,0,5
62,15,25,0,5
62,15,25,0,5
62,15,26,0,5
62,15,26,0,5
62,15,26,0,5
62,15,25,0,5
62,15,25,0,5
64,15,26,0,5
64,15,25,0,5
64,15,26,0,5
64,15,26,0,5
64,15,25,0,5
64,15,26,0,5
64,15,26,0,5
64,15,26,0,5
64,16,25,0,5
64,15,25,0,5
62,15,26,0,5
62,15,26,0,5
62,15,26,0,5
62,15,25,0,5
62,15,25,0,5
62,15,25,0,5
62,15,26,0,1
62,15,26,0,1
62,15,26,0,1
62,15,25,0,1
62,15,25,0,1
62,15,25,0,1
62,15,25,0,1
62,15,25,0,1
62,15,26,0,1
62,15,25,0,1
62,15,26,0,1
62,15,25,0,1
62,15,25,0,1
62,15,25,0,1
63,19,26,0,1
63,15,26,0,1
64,15,25,0,1
64,15,25,0,1
64,15,25,0,1
64,15,25,0,1
64,15,26,0,1
64,44,25,0,1
65,15,25,0,1
65,50,25,0,1
65,15,25,0,1
65,15,25,0,1
65,15,26,0,1
65,15,26,0,1
65,15,26,0,1
64,15,26,0,1
64,15,26,0,1
64,15,26,0,1
64,15,26,0,1
64,15,25,0,1
64,15,25,0,1
64,15,25,0,1
64,15,25,0,1
64,15,25,0,1
64,15,26,0,1
64,15,25,0,1
64,15,25,0,1
64,15,26,0,1
63,15,26,0,1
63,15,26,0,1
63,15,25,0,1
63,15,25,0,1
63,15,25,0,1
63,15,26,0,1
64,15,26,0,1
64,15,25,0,1
64,15,25,0,1
64,15,25,0,1
65,15,25,0,1
65,15,26,0,1
66,15,25,0,1
66,15,25,0,1
66,15,25,0,1
67,15,25,0,1
67,15,25,0,1
67,15,25,0,1
68,15,25,0,1
68,15,26,0,1
68,15,25,0,1
68,15,25,0,1
68,15,25,0,1
68,15,25,0,1
68,15,25,0,1
68,15,25,0,1
68,15,25,0,1
68,15,25,0,1
68,44,25,0,1
68,15,25,0,1
68,15,25,0,1
68,15,26,0,1
66,15,26,0,1
66,20,25,0,1
66,35,25,0,1
66,15,25,0,1
66,15,25,0,1
66,15,25,0,1
66,15,25,0,1
66,15,25,0,1
66,15,26,0,1
66,16,25,0,1
65,15,25,0,1
65,15,26,0,1
65,15,25,0,1
65,57,25,0,1
65,60,25,0,1
65,56,25,0,1
65,55,25,0,1
65,63,25,0,1
65,60,25,0,1
65,59,25,0,1
67,50,25,0,1
67,65,25,0,1
67,15,25,0,1
67,15,25,0,1
67,15,25,0,1
67,15,25,0,1
67,15,26,0,1
67,15,26,0,1
67,15,25,0,1
67,15,25,0,1
67,15,25,0,1
67,65,25,0,1
67,36,25,0,1
67,60,25,0,1
67,15,25,0,1
67,30,25,0,1
67,15,25,0,1
67,15,26,0,1
67,37,25,0,1
69,66,25,0,1
69,43,25,0,1
69,15,25,0,1
69,61,25,0,1
69,48,25,0,1
69,58,25,0,1
69,51,22,0,1
69,61,25,0,1
69,33,25,0,1
69,44,25,0,1
69,15,25,0,1
69,15,25,0,1
68,15,25,0,1
68,15,25,0,1
68,15,24,0,1
