HEART RATE DATE/TIME,VALUE
 05:45:05 PM,67
 05:45:06 PM,68
 05:45:07 PM,68
 05:45:10 PM,69
 05:45:13 PM,69
 05:45:16 PM,69
 05:45:19 PM,69
 05:45:22 PM,70
 05:45:25 PM,70
 05:45:28 PM,70
 05:45:30 PM,69
 05:45:33 PM,69
 05:45:36 PM,69
 05:45:39 PM,69
 05:45:40 PM,68
 05:45:43 PM,68
 05:45:46 PM,68
 05:45:48 PM,64
 05:45:51 PM,64
 05:45:53 PM,65
 05:45:56 PM,66
 05:45:59 PM,67
 05:46:01 PM,66
 05:46:04 PM,66
 05:46:07 PM,66
 05:46:10 PM,61
 05:46:17 PM,61
 05:46:20 PM,61
 05:46:22 PM,62
 05:46:24 PM,61
 05:46:27 PM,61
 05:46:30 PM,61
 05:46:33 PM,61
 05:46:34 PM,60
 05:46:37 PM,60
 05:46:40 PM,60
 05:46:43 PM,60
 05:46:46 PM,60
 05:46:49 PM,60
 05:46:50 PM,65
 05:46:53 PM,65
 05:46:56 PM,65
 05:46:59 PM,65
 05:47:00 PM,66
 05:47:03 PM,66
 05:47:06 PM,66
 05:47:09 PM,66
 05:47:12 PM,66
 05:47:13 PM,67
 05:47:15 PM,68
 05:47:18 PM,68
 05:47:21 PM,68
 05:47:24 PM,68
 05:47:25 PM,68
 05:47:28 PM,68
 05:47:30 PM,70
 05:47:33 PM,70
 05:47:36 PM,70
 05:47:39 PM,70
 05:47:40 PM,68
 05:47:43 PM,68
 05:47:44 PM,67
 05:47:45 PM,67
 05:47:47 PM,67
 05:47:50 PM,67
 05:47:53 PM,67
 05:47:56 PM,66
 05:47:59 PM,66
 05:48:00 PM,65
 05:48:02 PM,65
 05:48:05 PM,64
 05:48:08 PM,64
 05:48:10 PM,63
 05:48:13 PM,63
 05:48:16 PM,62
 05:48:19 PM,62
 05:48:22 PM,62
 05:48:23 PM,63
 05:48:24 PM,62
 05:48:27 PM,62
 05:48:28 PM,62
 05:48:30 PM,63
 05:48:33 PM,63
 05:48:34 PM,62
 05:48:37 PM,62
 05:48:40 PM,61
 05:48:43 PM,61
 05:48:46 PM,61
 05:48:49 PM,60
 05:48:52 PM,60
 05:48:55 PM,60
 05:48:58 PM,60
 05:49:00 PM,60
 05:49:03 PM,60
 05:49:06 PM,60
 05:49:09 PM,60
 05:49:10 PM,58
 05:49:13 PM,58
 05:49:16 PM,58
 05:49:19 PM,58
 05:49:20 PM,59
 05:49:23 PM,59
 05:49:26 PM,59
 05:49:29 PM,59
 05:49:30 PM,61
 05:49:33 PM,61
 05:49:34 PM,64
 05:49:35 PM,64
 05:49:38 PM,64
 05:49:41 PM,64
 05:49:44 PM,64
 05:53:15 PM,94
 05:53:30 PM,94
 05:53:40 PM,95
 05:53:55 PM,68
 05:54:00 PM,66
 05:54:15 PM,65
 05:54:30 PM,64
 05:54:35 PM,64
 05:54:50 PM,63
 05:54:55 PM,63
 05:55:10 PM,63
 05:55:25 PM,64
 05:55:40 PM,64
 05:55:45 PM,64
 05:55:49 PM,65
 05:55:52 PM,65
 05:55:55 PM,66
 05:55:56 PM,66
 05:55:58 PM,67
 05:55:59 PM,68
 05:56:00 PM,69
 05:56:03 PM,69
 05:56:06 PM,69
 05:56:09 PM,69
 05:56:11 PM,70
 05:56:14 PM,70
 05:56:15 PM,71
 05:56:18 PM,71
 05:56:21 PM,71
 05:56:24 PM,71
 05:56:27 PM,73
 05:56:30 PM,73
 05:56:33 PM,73
 05:56:34 PM,74
 05:56:35 PM,73
 05:56:38 PM,73
 05:56:41 PM,73
 05:56:44 PM,73
 05:56:45 PM,72
 05:56:48 PM,72
 05:56:50 PM,70
 05:57:00 PM,69
 05:57:03 PM,69
 05:57:06 PM,69
 05:57:09 PM,69
 05:57:10 PM,68
 05:57:13 PM,68
 05:57:16 PM,68
 05:57:19 PM,68
 05:57:22 PM,68
 05:57:25 PM,68
 05:57:28 PM,68
 05:57:31 PM,68
 05:57:34 PM,68
 05:57:37 PM,68
 05:57:40 PM,68
 05:57:43 PM,68
 05:57:46 PM,68
 05:57:49 PM,68
 05:57:50 PM,67
 05:57:53 PM,67
 05:57:54 PM,66
 05:57:57 PM,67
 05:58:00 PM,67
 05:58:03 PM,67
 05:58:06 PM,67
 05:58:09 PM,67
 05:58:10 PM,68
 05:58:11 PM,68
 05:58:12 PM,67
 05:58:15 PM,67
 05:58:18 PM,67
 05:58:21 PM,67
 05:58:24 PM,67
 05:58:27 PM,67
 05:58:29 PM,68
 05:58:30 PM,67
 05:58:33 PM,67
 05:58:35 PM,66
 05:58:38 PM,66
 05:58:40 PM,65
 05:58:43 PM,65
 05:58:46 PM,65
 05:58:49 PM,65
 05:58:50 PM,63
 05:58:53 PM,63
 05:58:56 PM,63
 05:58:58 PM,64
 05:59:00 PM,63
 05:59:02 PM,62
 05:59:05 PM,62
 05:59:08 PM,62
 05:59:10 PM,62
 05:59:13 PM,62
 05:59:16 PM,62
 05:59:20 PM,62
 05:59:23 PM,62
 05:59:26 PM,62
 05:59:29 PM,62
 05:59:30 PM,67
 05:59:33 PM,67
 05:59:36 PM,67
 05:59:39 PM,67
 05:59:40 PM,68
 05:59:43 PM,68
 05:59:46 PM,68
 05:59:49 PM,68
 05:59:52 PM,68
 05:59:55 PM,68
 05:59:58 PM,68
 06:00:00 PM,69
 06:00:03 PM,69
 06:00:06 PM,69
 06:00:09 PM,69
 06:00:10 PM,70
 06:00:13 PM,70
 06:00:16 PM,70
 06:00:19 PM,70
 06:00:20 PM,71
 06:00:23 PM,71
 06:00:26 PM,71
 06:00:29 PM,71
 06:00:30 PM,67
 06:00:33 PM,67
 06:00:36 PM,67
 06:00:39 PM,67
 06:00:42 PM,67
 06:00:43 PM,66
 06:00:45 PM,65
 06:00:47 PM,64
 06:00:50 PM,64
 06:00:53 PM,64
 06:00:56 PM,64
 06:00:59 PM,66
 06:01:00 PM,67
 06:01:02 PM,68
 06:01:03 PM,68
 06:01:06 PM,68
 06:01:09 PM,68
 06:01:12 PM,68
 06:01:15 PM,68
 06:01:18 PM,68
 06:01:21 PM,68
 06:01:24 PM,68
 06:01:27 PM,68
 06:01:30 PM,66
 06:01:33 PM,66
 06:01:36 PM,66
 06:01:39 PM,66
 06:01:40 PM,64
 06:01:42 PM,64
 06:01:45 PM,64
 06:01:48 PM,64
 06:01:51 PM,64
 06:01:54 PM,64
 06:01:57 PM,64
 06:02:00 PM,64
 06:02:03 PM,63
 06:02:06 PM,63
 06:02:09 PM,63
 06:02:12 PM,63
 06:02:15 PM,63
 06:02:18 PM,65
 06:02:21 PM,65
 06:02:24 PM,65
 06:02:27 PM,65
 06:02:30 PM,64
 06:02:33 PM,64
 06:02:36 PM,64
 06:02:38 PM,65
 06:02:39 PM,66
 06:02:40 PM,67
 06:02:41 PM,68
 06:02:42 PM,67
 06:02:43 PM,67
 06:02:46 PM,67
 06:02:47 PM,67
 06:02:50 PM,67
 06:02:53 PM,67
 06:02:56 PM,67
 06:02:59 PM,67
 06:03:00 PM,68
 06:03:02 PM,69
 06:03:05 PM,69
 06:03:08 PM,69
 06:03:09 PM,69
 06:03:12 PM,69
 06:03:15 PM,69
 06:03:17 PM,70
 06:03:20 PM,70
 06:03:23 PM,70
 06:03:26 PM,70
 06:03:29 PM,70
 06:03:30 PM,69
 06:03:33 PM,69
 06:03:35 PM,69
 06:03:38 PM,69
 06:03:40 PM,65
 06:03:41 PM,65
 06:03:44 PM,65
 06:03:47 PM,65
 06:03:50 PM,65
 06:03:53 PM,65
 06:04:00 PM,57
 06:04:03 PM,57
 06:04:06 PM,57
 06:04:09 PM,57
 06:04:10 PM,58
 06:04:13 PM,58
 06:04:16 PM,58
 06:04:19 PM,58
 06:04:22 PM,58
 06:04:25 PM,58
 06:04:28 PM,58
 06:04:30 PM,61
 06:04:33 PM,61
 06:04:36 PM,61
 06:04:39 PM,61
 06:04:40 PM,63
 06:04:43 PM,63
 06:04:46 PM,63
 06:04:49 PM,63
 06:04:50 PM,65
 06:04:53 PM,65
 06:04:56 PM,65
 06:04:59 PM,65
 06:05:00 PM,67
 06:05:03 PM,67
 06:05:06 PM,67
 06:05:09 PM,66
 06:05:10 PM,66
 06:05:13 PM,66
 06:05:15 PM,67
 06:05:18 PM,67
 06:05:21 PM,67
 06:05:24 PM,67
 06:05:27 PM,67
 06:05:30 PM,67
 06:05:33 PM,67
 06:05:36 PM,67
 06:05:39 PM,67
 06:05:40 PM,63
 06:05:43 PM,63
 06:05:46 PM,63
 06:05:49 PM,63
 06:05:52 PM,63
 06:05:55 PM,63
 06:05:58 PM,63
 06:06:00 PM,57
 06:06:03 PM,57
 06:06:06 PM,57
 06:06:09 PM,57
 06:06:10 PM,60
 06:06:13 PM,60
 06:06:16 PM,60
 06:06:19 PM,60
 06:06:20 PM,59
 06:06:30 PM,60
 06:06:33 PM,60
 06:06:36 PM,60
 06:06:39 PM,60
 06:06:40 PM,62
 06:06:43 PM,62
 06:06:46 PM,62
 06:06:49 PM,62
 06:06:50 PM,61
 06:06:53 PM,61
 06:06:56 PM,61
 06:06:59 PM,61
 06:07:02 PM,61
 06:07:03 PM,62
 06:07:06 PM,63
 06:07:09 PM,63
 06:07:12 PM,63
 06:07:15 PM,63
 06:07:18 PM,63
 06:07:20 PM,63
 06:07:23 PM,63
 06:07:25 PM,66
 06:07:28 PM,66
 06:07:31 PM,66
 06:07:33 PM,67
 06:07:36 PM,67
 06:07:39 PM,67
 06:07:40 PM,67
 06:07:43 PM,67
 06:07:46 PM,67
 06:07:49 PM,67
 06:07:50 PM,68
 06:07:53 PM,68
 06:07:56 PM,68
 06:07:59 PM,68
 06:08:02 PM,68
 06:08:05 PM,68
 06:08:08 PM,68
 06:08:11 PM,69
 06:08:14 PM,69
 06:08:15 PM,70
 06:08:18 PM,70
 06:08:21 PM,70
 06:08:24 PM,70
 06:08:27 PM,70
 06:08:30 PM,70
 06:08:33 PM,70
 06:08:36 PM,70
 06:08:39 PM,70
 06:08:40 PM,68
 06:08:43 PM,68
 06:08:45 PM,67
 06:08:46 PM,68
 06:08:49 PM,68
 06:08:50 PM,68
 06:08:53 PM,68
 06:08:56 PM,68
 06:08:59 PM,68
 06:09:00 PM,63
 06:09:03 PM,63
 06:09:06 PM,63
 06:09:09 PM,63
 06:09:10 PM,60
 06:09:13 PM,60
 06:09:16 PM,60
 06:09:19 PM,60
 06:09:20 PM,63
 06:09:23 PM,63
 06:09:26 PM,63
 06:09:29 PM,63
 06:09:30 PM,58
 06:09:33 PM,58
 06:09:36 PM,58
 06:09:39 PM,58
 06:09:42 PM,58
 06:09:45 PM,58
 06:09:48 PM,58
 06:09:51 PM,58
 06:09:54 PM,58
 06:09:57 PM,58
 06:10:00 PM,56
 06:10:10 PM,58
 06:10:13 PM,58
 06:10:16 PM,58
 06:10:19 PM,58
 06:10:20 PM,61
 06:10:23 PM,61
 06:10:26 PM,61
 06:10:29 PM,61
 06:10:30 PM,61
 06:10:33 PM,60
 06:10:36 PM,60
 06:10:39 PM,60
 06:10:42 PM,60
 06:10:45 PM,60
 06:10:48 PM,60
 06:10:50 PM,61
 06:10:53 PM,61
 06:10:56 PM,61
 06:10:59 PM,61
 06:11:00 PM,59
 06:11:03 PM,59
 06:11:06 PM,59
 06:11:09 PM,59
 06:11:10 PM,56
 06:11:13 PM,56
 06:11:16 PM,56
 06:11:19 PM,56
 06:11:20 PM,60
 06:11:23 PM,60
 06:11:25 PM,65
 06:11:26 PM,66
 06:11:29 PM,66
 06:11:30 PM,67
 06:11:33 PM,67
 06:11:36 PM,67
 06:11:39 PM,67
 06:11:42 PM,67
 06:11:45 PM,67
 06:11:46 PM,66
 06:11:49 PM,66
 06:11:52 PM,65
 06:11:54 PM,65
 06:11:57 PM,65
 06:12:00 PM,65
 06:12:03 PM,65
 06:12:06 PM,65
 06:12:09 PM,65
 06:12:12 PM,65
 06:12:15 PM,65
 06:12:18 PM,65
 06:12:21 PM,65
 06:12:24 PM,66
 06:12:26 PM,65
 06:12:29 PM,65
 06:12:30 PM,65
 06:12:31 PM,66
 06:12:34 PM,66
 06:12:37 PM,66
 06:12:40 PM,67
 06:12:43 PM,67
 06:12:46 PM,67
 06:12:49 PM,67
 06:12:52 PM,67
 06:12:55 PM,67
 06:12:58 PM,67
 06:13:00 PM,73
 06:13:03 PM,73
 06:13:06 PM,73
 06:13:09 PM,73
 06:13:10 PM,73
 06:13:13 PM,73
 06:13:16 PM,73
 06:13:19 PM,73
 06:13:20 PM,73
 06:13:23 PM,73
 06:13:26 PM,73
 06:13:29 PM,73
 06:13:30 PM,72
 06:13:33 PM,72
 06:13:36 PM,72
 06:13:39 PM,72
 06:13:40 PM,73
 06:13:43 PM,73
 06:13:46 PM,73
 06:13:49 PM,73
 06:13:50 PM,68
 06:13:53 PM,68
 06:13:56 PM,68
 06:13:59 PM,68
 06:14:00 PM,66
 06:14:03 PM,66
 06:14:06 PM,66
 06:14:07 PM,66
 06:14:09 PM,67
 06:14:12 PM,67
 06:14:15 PM,67
 06:14:18 PM,67
 06:14:20 PM,67
 06:14:23 PM,67
 06:14:26 PM,67
 06:14:29 PM,67
 06:14:30 PM,68
 06:14:33 PM,68
 06:14:36 PM,68
 06:14:39 PM,68
 06:14:40 PM,70
 06:14:43 PM,70
 06:14:46 PM,70
 06:14:50 PM,74
 06:14:53 PM,74
 06:14:56 PM,74
 06:14:57 PM,73
 06:14:58 PM,74
 06:15:01 PM,74
 06:15:04 PM,74
 06:15:06 PM,75
 06:15:09 PM,75
 06:15:10 PM,76
 06:15:13 PM,76
 06:15:14 PM,77
 06:15:17 PM,77
 06:15:20 PM,76
 06:15:23 PM,75
 06:15:26 PM,75
 06:15:29 PM,75
 06:15:30 PM,77
 06:15:33 PM,80
 06:15:36 PM,81
 06:15:39 PM,81
 06:15:42 PM,81
 06:15:45 PM,81
 06:15:48 PM,81
 06:15:50 PM,78
 06:15:53 PM,78
 06:15:56 PM,78
 06:16:00 PM,70
 06:16:03 PM,70
 06:16:06 PM,70
 06:16:09 PM,70
 06:16:10 PM,68
 06:16:13 PM,68
 06:16:16 PM,68
 06:16:19 PM,68
 06:16:20 PM,70
 06:16:23 PM,69
 06:16:26 PM,69
 06:16:29 PM,69
 06:16:32 PM,69
 06:16:35 PM,69
 06:16:38 PM,69
 06:16:41 PM,69
 06:16:43 PM,70
 06:16:46 PM,71
 06:16:49 PM,71
 06:16:50 PM,74
 06:16:53 PM,74
 06:16:56 PM,73
 06:16:59 PM,73
 06:17:02 PM,73
 06:17:03 PM,72
 06:17:05 PM,73
 06:17:07 PM,74
 06:17:08 PM,74
 06:17:11 PM,74
 06:17:12 PM,75
 06:17:15 PM,74
 06:17:16 PM,75
 06:17:17 PM,74
 06:17:19 PM,75
 06:17:21 PM,75
 06:17:24 PM,75
 06:17:27 PM,75
 06:17:30 PM,75
 06:17:33 PM,75
 06:17:36 PM,74
 06:17:39 PM,74
 06:17:41 PM,73
 06:17:44 PM,72
 06:17:47 PM,72
 06:17:50 PM,71
 06:17:53 PM,71
 06:17:56 PM,71
 06:17:59 PM,71
 06:18:00 PM,69
 06:18:02 PM,66
 06:18:03 PM,66
 06:18:06 PM,66
 06:18:09 PM,66
 06:18:12 PM,67
 06:18:13 PM,67
 06:18:16 PM,67
 06:18:19 PM,67
 06:18:20 PM,68
 06:18:23 PM,68
 06:18:26 PM,68
 06:18:29 PM,68
 06:18:30 PM,65
 06:18:33 PM,65
 06:18:36 PM,65
 06:18:39 PM,65
 06:18:40 PM,61
 06:18:43 PM,61
 06:18:46 PM,61
 06:18:49 PM,61
 06:18:50 PM,63
 06:18:53 PM,63
 06:18:56 PM,63
 06:18:59 PM,64
 06:19:02 PM,64
 06:19:05 PM,64
 06:19:08 PM,64
 06:19:11 PM,64
 06:19:12 PM,65
 06:19:15 PM,65
 06:19:16 PM,64
 06:19:19 PM,64
 06:19:20 PM,64
 06:19:23 PM,64
 06:19:26 PM,64
 06:19:27 PM,63
 06:19:30 PM,63
 06:19:33 PM,63
 06:19:36 PM,63
 06:19:39 PM,63
 06:19:40 PM,66
 06:19:43 PM,66
 06:19:46 PM,66
 06:19:49 PM,66
 06:19:52 PM,66
 06:19:55 PM,66
 06:19:58 PM,66
 06:20:00 PM,63
 06:20:03 PM,63
 06:20:06 PM,63
 06:20:09 PM,63
 06:20:10 PM,62
 06:20:13 PM,62
 06:20:16 PM,61
 06:20:18 PM,62
 06:20:21 PM,62
 06:20:23 PM,63
 06:20:26 PM,63
 06:20:29 PM,63
 06:20:30 PM,63
 06:20:33 PM,63
 06:20:36 PM,63
 06:20:39 PM,63
 06:20:40 PM,66
 06:20:43 PM,66
 06:20:46 PM,66
 06:20:49 PM,66
 06:20:50 PM,73
 06:20:53 PM,73
 06:20:56 PM,73
 06:20:59 PM,73
 06:21:00 PM,71
 06:21:03 PM,71
 06:21:06 PM,71
 06:21:09 PM,71
 06:21:10 PM,79
 06:21:13 PM,79
 06:21:16 PM,79
 06:21:17 PM,75
 06:21:18 PM,76
 06:21:21 PM,76
 06:21:23 PM,75
 06:21:26 PM,76
 06:21:29 PM,76
 06:21:30 PM,77
 06:21:40 PM,73
 06:21:43 PM,73
 06:21:46 PM,73
 06:21:49 PM,73
 06:21:50 PM,71
 06:21:53 PM,71
 06:21:56 PM,71
 06:21:59 PM,71
 06:22:00 PM,72
 06:22:03 PM,72
 06:22:06 PM,72
 06:22:09 PM,72
 06:22:10 PM,74
 06:22:13 PM,74
 06:22:16 PM,74
 06:22:19 PM,74
 06:22:20 PM,75
 06:22:23 PM,75
 06:22:26 PM,75
 06:22:29 PM,75
 06:22:30 PM,72
 06:22:32 PM,71
 06:22:35 PM,71
 06:22:38 PM,70
 06:22:39 PM,71
 06:22:41 PM,74
 06:22:44 PM,74
 06:22:50 PM,74
 06:22:53 PM,74
 06:22:56 PM,74
 06:22:59 PM,74
 06:23:00 PM,75
 06:23:03 PM,75
 06:23:06 PM,75
 06:23:09 PM,75
 06:23:10 PM,76
 06:23:13 PM,76
 06:23:16 PM,76
 06:23:19 PM,76
 06:23:20 PM,79
 06:23:23 PM,79
 06:23:26 PM,79
 06:23:29 PM,79
 06:23:30 PM,74
 06:23:31 PM,75
 06:23:34 PM,75
 06:23:37 PM,75
 06:23:40 PM,75
 06:23:43 PM,75
 06:23:44 PM,71
 06:23:45 PM,71
 06:23:46 PM,70
 06:23:47 PM,70
 06:23:50 PM,70
 06:23:51 PM,70
 06:23:52 PM,69
 06:23:55 PM,69
 06:23:58 PM,69
 06:24:01 PM,69
 06:24:04 PM,69
 06:24:07 PM,69
 06:24:10 PM,69
 06:24:13 PM,69
 06:24:16 PM,69
 06:24:19 PM,69
 06:24:20 PM,70
 06:24:23 PM,70
 06:24:26 PM,70
 06:24:29 PM,70
 06:24:30 PM,74
 06:24:33 PM,74
 06:24:36 PM,74
 06:24:39 PM,74
 06:24:40 PM,110
 06:24:43 PM,110
 06:24:46 PM,110
 06:24:50 PM,117
 06:24:53 PM,118
 06:24:54 PM,118
 06:24:57 PM,118
 06:24:58 PM,117
 06:25:01 PM,117
 06:25:04 PM,117
 06:25:07 PM,117
 06:25:10 PM,70
 06:25:13 PM,70
 06:25:16 PM,70
 06:25:17 PM,71
 06:25:18 PM,72
 06:25:21 PM,72
 06:25:24 PM,72
 06:25:27 PM,72
 06:25:30 PM,72
 06:25:33 PM,72
 06:25:36 PM,72
 06:25:39 PM,72
 06:25:40 PM,76
 06:25:43 PM,76
 06:25:50 PM,77
 06:25:53 PM,77
 06:25:56 PM,77
 06:25:59 PM,77
 06:26:00 PM,105
 06:26:03 PM,105
 06:26:06 PM,105
 06:26:09 PM,105
 06:26:10 PM,107
 06:26:12 PM,106
 06:26:15 PM,106
 06:26:16 PM,107
 06:26:17 PM,108
 06:26:19 PM,109
 06:26:21 PM,110
 06:26:24 PM,110
 06:26:27 PM,110
 06:26:30 PM,110
 06:26:33 PM,110
 06:26:36 PM,110
 06:26:39 PM,110
 06:26:42 PM,110
 06:26:45 PM,110
 06:26:48 PM,110
 06:26:50 PM,70
 06:26:53 PM,70
 06:26:56 PM,70
 06:26:59 PM,70
 06:27:00 PM,66
 06:27:03 PM,66
 06:27:06 PM,66
 06:27:09 PM,66
 06:27:10 PM,67
 06:27:13 PM,67
 06:27:16 PM,67
 06:27:19 PM,67
 06:27:20 PM,66
 06:27:23 PM,66
 06:27:26 PM,66
 06:27:29 PM,66
 06:27:30 PM,64
 06:27:33 PM,64
 06:27:34 PM,65
 06:27:37 PM,65
 06:27:40 PM,65
 06:27:43 PM,65
 06:27:46 PM,65
 06:27:49 PM,65
 06:27:50 PM,73
 06:27:53 PM,73
 06:28:00 PM,74
 06:28:03 PM,74
 06:28:06 PM,74
 06:28:09 PM,74
 06:28:10 PM,71
 06:28:13 PM,72
 06:28:14 PM,73
 06:28:17 PM,73
 06:28:20 PM,73
 06:28:23 PM,73
 06:28:26 PM,73
 06:28:29 PM,73
 06:28:32 PM,73
 06:28:35 PM,73
 06:28:38 PM,73
 06:28:40 PM,76
 06:28:43 PM,76
 06:28:46 PM,76
 06:28:49 PM,76
 06:28:50 PM,77
 06:28:53 PM,77
 06:28:56 PM,77
 06:28:59 PM,77
 06:29:00 PM,76
 06:29:03 PM,76
 06:29:06 PM,76
 06:29:09 PM,76
 06:29:10 PM,72
 06:29:13 PM,72
 06:29:16 PM,72
 06:29:19 PM,71
 06:29:20 PM,71
 06:29:23 PM,71
 06:29:26 PM,71
 06:29:29 PM,71
 06:29:30 PM,69
 06:29:33 PM,69
 06:29:36 PM,69
 06:29:39 PM,69
 06:29:40 PM,69
 06:29:42 PM,69
 06:29:45 PM,69
 06:29:48 PM,69
 06:29:51 PM,69
 06:29:54 PM,69
 06:29:57 PM,69
 06:30:00 PM,70
 06:30:03 PM,70
 06:30:06 PM,70
 06:30:09 PM,70
 06:30:10 PM,65
 06:30:13 PM,65
 06:30:16 PM,65
 06:30:19 PM,65
 06:30:20 PM,61
 06:30:23 PM,61
 06:30:26 PM,61
 06:30:29 PM,61
 06:30:30 PM,62
 06:30:33 PM,62
 06:30:36 PM,62
 06:30:39 PM,62
 06:30:40 PM,67
 06:30:43 PM,67
 06:30:46 PM,67
 06:30:49 PM,67
 06:30:50 PM,69
 06:30:53 PM,69
 06:30:56 PM,69
 06:30:59 PM,69
 06:31:00 PM,71
 06:31:03 PM,71
 06:31:06 PM,71
 06:31:09 PM,71
 06:31:10 PM,72
 06:31:13 PM,72
 06:31:16 PM,72
 06:31:19 PM,72
 06:31:20 PM,75
 06:31:23 PM,75
 06:31:26 PM,75
 06:31:30 PM,74
 06:31:31 PM,68
 06:31:32 PM,68
 06:31:34 PM,67
 06:31:37 PM,67
 06:31:40 PM,67
 06:31:43 PM,66
 06:31:46 PM,66
 06:31:49 PM,67
 06:31:50 PM,68
 06:31:51 PM,69
 06:31:54 PM,69
 06:31:55 PM,69
 06:31:58 PM,69
 06:32:01 PM,69
 06:32:04 PM,69
 06:32:07 PM,69
 06:32:10 PM,68
 06:32:13 PM,68
 06:32:16 PM,68
 06:32:19 PM,68
 06:32:20 PM,62
 06:32:23 PM,62
 06:32:26 PM,62
 06:32:28 PM,63
 06:32:31 PM,63
 06:32:34 PM,63
 06:32:35 PM,63
 06:32:37 PM,64
 06:32:40 PM,65
 06:32:43 PM,65
 06:32:46 PM,65
 06:32:49 PM,65
 06:32:52 PM,65
 06:32:55 PM,65
 06:32:58 PM,65
 06:33:00 PM,66
 06:33:03 PM,66
 06:33:06 PM,66
 06:33:07 PM,69
 06:33:08 PM,69
 06:33:09 PM,70
 06:33:12 PM,70
 06:33:15 PM,70
 06:33:25 PM,69
 06:33:30 PM,71
 06:33:35 PM,72
 06:33:45 PM,73
 06:33:50 PM,89
 06:33:55 PM,90
 06:34:00 PM,88
 06:34:15 PM,88
 06:34:25 PM,89
 06:34:30 PM,89
 06:34:45 PM,89
 06:35:00 PM,89
 06:35:15 PM,89
 06:35:30 PM,89
 06:35:45 PM,89
 07:53:30 PM,89
 07:53:35 PM,79
 07:53:40 PM,80
 07:53:50 PM,76
 07:53:55 PM,73
 07:54:00 PM,65
 07:54:05 PM,66
 07:54:20 PM,65
 07:54:30 PM,67
 07:54:36 PM,67
 07:54:39 PM,67
 07:54:42 PM,67
 07:54:45 PM,67
 07:54:48 PM,69
 07:54:49 PM,69
 07:54:52 PM,69
 07:54:55 PM,69
 07:54:58 PM,69
 07:55:01 PM,69
 07:55:03 PM,65
 07:55:04 PM,64
 07:55:05 PM,63
 07:55:07 PM,64
 07:55:10 PM,64
 07:55:13 PM,64
 07:55:16 PM,64
 07:55:19 PM,64
 07:55:20 PM,66
 07:55:23 PM,66
 07:55:26 PM,66
 07:55:29 PM,66
 07:55:30 PM,68
 07:55:31 PM,67
 07:55:33 PM,66
 07:55:35 PM,66
 07:55:38 PM,66
 07:55:39 PM,66
 07:55:40 PM,66
 07:55:43 PM,66
 07:55:46 PM,66
 07:55:49 PM,66
 07:55:52 PM,66
 07:55:55 PM,66
 07:55:58 PM,66
 07:56:00 PM,68
 07:56:03 PM,68
 07:56:06 PM,68
 07:56:09 PM,68
 07:56:10 PM,65
 07:56:13 PM,65
 07:56:16 PM,65
 07:56:19 PM,65
 07:56:20 PM,64
 07:56:23 PM,64
 07:56:26 PM,64
 07:56:29 PM,64
 07:56:32 PM,64
 07:56:35 PM,64
 07:56:36 PM,65
 07:56:39 PM,65
 07:56:42 PM,65
 07:56:44 PM,66
 07:56:47 PM,66
 07:56:50 PM,68
 07:56:53 PM,68
 07:56:56 PM,68
 07:56:59 PM,68
 07:57:00 PM,66
 07:57:03 PM,66
 07:57:06 PM,66
 07:57:09 PM,66
 07:57:10 PM,64
 07:57:13 PM,64
 07:57:16 PM,64
 07:57:19 PM,64
 07:57:20 PM,62
 07:57:23 PM,62
 07:57:26 PM,62
 07:57:29 PM,62
 07:57:30 PM,64
 07:57:33 PM,64
 07:57:36 PM,64
 07:57:39 PM,64
 07:57:40 PM,65
 07:57:43 PM,65
 07:57:46 PM,65
 07:57:49 PM,65
 07:57:52 PM,65
 07:57:55 PM,65
 07:57:58 PM,65
 07:58:00 PM,65
 07:58:03 PM,65
 07:58:06 PM,65
 07:58:09 PM,65
 07:58:12 PM,65
 07:58:15 PM,65
 07:58:18 PM,65
 07:58:20 PM,66
 07:58:23 PM,66
 07:58:26 PM,66
 07:58:29 PM,66
 07:58:30 PM,67
 07:58:33 PM,67
 07:58:36 PM,67
 07:58:39 PM,67
 07:58:42 PM,67
 07:58:45 PM,67
 07:58:48 PM,67
 07:58:50 PM,66
 07:58:52 PM,66
 07:58:54 PM,67
 07:58:56 PM,66
 07:58:59 PM,66
 07:59:02 PM,66
 07:59:05 PM,66
 07:59:08 PM,67
 07:59:11 PM,67
 07:59:12 PM,67
 07:59:15 PM,67
 07:59:16 PM,66
 07:59:17 PM,66
 07:59:19 PM,65
 07:59:21 PM,66
 07:59:23 PM,67
 07:59:24 PM,68
 07:59:27 PM,68
 07:59:28 PM,68
 07:59:30 PM,67
 07:59:33 PM,67
 07:59:36 PM,67
 07:59:39 PM,67
 07:59:40 PM,67
 07:59:43 PM,67
 07:59:46 PM,67
 07:59:49 PM,67
 07:59:50 PM,64
 07:59:53 PM,64
 07:59:56 PM,64
 07:59:59 PM,64
 08:00:00 PM,65
 08:00:03 PM,65
 08:00:06 PM,65
 08:00:09 PM,65
 08:00:10 PM,68
 08:00:20 PM,68
 08:00:23 PM,68
 08:00:26 PM,68
 08:00:29 PM,68
 08:00:30 PM,67
 08:00:33 PM,67
 08:00:36 PM,67
 08:00:39 PM,67
 08:00:42 PM,67
 08:00:45 PM,67
 08:00:47 PM,68
 08:00:50 PM,68
 08:00:52 PM,69
 08:00:55 PM,69
 08:00:58 PM,69
