Heart_Rate,Sound,Light,User_Attention,HR_std
62,2,1,1,-0.30063636
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
64,2,1,1,0.225400499
64,2,1,1,0.225400499
64,2,1,1,0.225400499
64,2,1,1,0.225400499
64,2,1,1,0.225400499
64,2,1,1,0.225400499
64,2,1,1,0.225400499
64,2,1,1,0.225400499
64,2,1,1,0.225400499
64,2,1,1,0.225400499
64,2,1,1,0.225400499
64,2,1,1,0.225400499
64,2,1,1,0.225400499
64,2,1,1,0.225400499
64,2,1,1,0.225400499
64,2,1,1,0.225400499
64,2,1,1,0.225400499
64,2,1,1,0.225400499
64,2,1,1,0.225400499
64,2,1,1,0.225400499
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
66,2,1,1,0.751437358
66,2,1,1,0.751437358
66,2,1,1,0.751437358
66,2,1,1,0.751437358
66,2,1,1,0.751437358
66,2,1,1,0.751437358
66,2,1,1,0.751437358
66,2,1,1,0.751437358
66,2,1,1,0.751437358
66,2,1,1,0.751437358
67,2,1,1,1.014455787
67,2,1,1,1.014455787
67,2,1,1,1.014455787
67,2,1,1,1.014455787
67,2,1,1,1.014455787
67,2,1,1,1.014455787
67,2,1,1,1.014455787
67,2,1,1,1.014455787
67,2,1,1,1.014455787
67,2,1,1,1.014455787
65,2,1,1,0.488418928
65,2,1,1,0.488418928
65,2,1,1,0.488418928
65,2,1,1,0.488418928
65,2,1,1,0.488418928
65,2,1,1,0.488418928
65,2,1,1,0.488418928
65,2,1,1,0.488418928
65,2,1,1,0.488418928
65,2,1,1,0.488418928
64,3,1,1,0.225400499
64,3,1,1,0.225400499
64,2,1,1,0.225400499
64,2,1,1,0.225400499
64,2,1,1,0.225400499
64,2,1,1,0.225400499
64,2,1,1,0.225400499
64,2,1,1,0.225400499
64,2,1,1,0.225400499
64,2,1,1,0.225400499
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
64,2,1,1,0.225400499
64,2,1,1,0.225400499
64,2,1,1,0.225400499
64,2,1,1,0.225400499
64,2,1,1,0.225400499
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
64,2,1,1,0.225400499
64,2,1,1,0.225400499
67,2,1,1,1.014455787
69,2,1,1,1.540492646
70,2,1,1,1.803511076
70,2,1,1,1.803511076
70,2,1,1,1.803511076
70,2,1,1,1.803511076
70,2,1,1,1.803511076
70,2,1,1,1.803511076
70,2,1,1,1.803511076
70,2,1,1,1.803511076
70,2,1,1,1.803511076
70,2,1,1,1.803511076
70,2,1,1,1.803511076
70,2,1,1,1.803511076
70,2,1,1,1.803511076
70,2,1,1,1.803511076
70,2,1,1,1.803511076
68,2,1,1,1.277474217
68,2,1,1,1.277474217
68,2,1,1,1.277474217
68,2,1,1,1.277474217
67,2,1,1,1.014455787
67,2,1,1,1.014455787
67,2,1,1,1.014455787
66,2,1,1,0.751437358
66,2,1,1,0.751437358
66,2,1,1,0.751437358
66,2,1,1,0.751437358
66,2,1,1,0.751437358
66,2,1,1,0.751437358
66,2,1,1,0.751437358
66,2,1,1,0.751437358
66,2,1,1,0.751437358
66,2,1,1,0.751437358
66,2,1,1,0.751437358
66,2,1,1,0.751437358
66,2,1,1,0.751437358
66,2,1,1,0.751437358
66,2,1,1,0.751437358
66,2,1,1,0.751437358
66,2,1,1,0.751437358
66,2,1,1,0.751437358
66,2,1,1,0.751437358
66,2,1,1,0.751437358
66,2,1,1,0.751437358
66,2,1,1,0.751437358
66,2,1,1,0.751437358
66,2,1,1,0.751437358
66,2,1,1,0.751437358
66,2,1,1,0.751437358
66,2,1,1,0.751437358
65,2,1,1,0.488418928
65,2,1,1,0.488418928
65,2,1,1,0.488418928
65,2,1,1,0.488418928
65,2,1,1,0.488418928
65,2,1,1,0.488418928
66,2,1,1,0.751437358
66,2,1,1,0.751437358
66,2,1,1,0.751437358
66,2,1,1,0.751437358
66,2,1,1,0.751437358
66,2,1,1,0.751437358
66,2,1,1,0.751437358
66,2,1,1,0.751437358
66,2,1,1,0.751437358
66,2,1,1,0.751437358
65,2,1,1,0.488418928
65,2,1,1,0.488418928
65,2,1,1,0.488418928
65,2,1,1,0.488418928
65,2,1,1,0.488418928
65,2,1,1,0.488418928
65,2,1,1,0.488418928
65,2,1,1,0.488418928
65,2,1,1,0.488418928
65,2,1,1,0.488418928
64,2,1,1,0.225400499
64,2,1,1,0.225400499
64,2,1,1,0.225400499
64,2,1,1,0.225400499
64,2,1,1,0.225400499
64,2,1,1,0.225400499
64,2,1,1,0.225400499
64,2,1,1,0.225400499
64,2,1,1,0.225400499
64,2,1,1,0.225400499
64,2,1,1,0.225400499
64,2,1,1,0.225400499
64,2,1,1,0.225400499
64,2,1,1,0.225400499
64,2,1,1,0.225400499
64,2,1,1,0.225400499
64,2,1,1,0.225400499
64,2,1,1,0.225400499
64,2,1,1,0.225400499
64,2,1,1,0.225400499
64,2,1,1,0.225400499
64,2,1,1,0.225400499
64,2,1,1,0.225400499
64,2,1,1,0.225400499
64,2,1,1,0.225400499
64,2,1,1,0.225400499
64,2,1,1,0.225400499
64,2,1,1,0.225400499
64,2,1,1,0.225400499
64,2,1,1,0.225400499
65,2,1,1,0.488418928
65,2,1,1,0.488418928
65,2,1,1,0.488418928
65,2,1,1,0.488418928
65,2,1,1,0.488418928
65,2,1,1,0.488418928
65,2,1,1,0.488418928
65,2,1,1,0.488418928
65,2,1,1,0.488418928
65,2,1,1,0.488418928
65,2,1,1,0.488418928
65,2,1,1,0.488418928
65,2,1,1,0.488418928
65,2,1,1,0.488418928
65,2,1,1,0.488418928
65,2,1,1,0.488418928
65,2,1,1,0.488418928
65,2,1,1,0.488418928
65,2,1,1,0.488418928
65,2,1,1,0.488418928
68,2,1,1,1.277474217
68,2,1,1,1.277474217
68,2,1,1,1.277474217
68,2,1,1,1.277474217
68,2,1,1,1.277474217
68,2,1,1,1.277474217
68,2,1,1,1.277474217
68,2,1,1,1.277474217
68,2,1,1,1.277474217
68,2,1,1,1.277474217
69,2,1,1,1.540492646
69,2,1,1,1.540492646
69,2,1,1,1.540492646
69,2,1,1,1.540492646
69,2,1,1,1.540492646
69,2,1,1,1.540492646
69,2,1,1,1.540492646
69,2,1,1,1.540492646
69,2,1,1,1.540492646
69,2,1,1,1.540492646
67,2,1,1,1.014455787
67,2,1,1,1.014455787
67,2,1,1,1.014455787
67,2,1,1,1.014455787
67,2,1,1,1.014455787
67,2,1,1,1.014455787
67,2,1,1,1.014455787
67,2,1,1,1.014455787
67,2,1,1,1.014455787
67,2,1,1,1.014455787
65,2,1,1,0.488418928
65,2,1,1,0.488418928
65,2,1,1,0.488418928
65,2,1,1,0.488418928
65,2,1,1,0.488418928
65,2,1,1,0.488418928
65,2,1,1,0.488418928
65,2,1,1,0.488418928
65,2,1,1,0.488418928
65,2,1,1,0.488418928
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
65,2,1,1,0.488418928
65,2,1,1,0.488418928
65,2,1,1,0.488418928
65,2,1,1,0.488418928
66,2,1,1,0.751437358
67,2,1,1,1.014455787
68,2,1,1,1.277474217
68,2,1,1,1.277474217
68,2,1,1,1.277474217
68,2,1,1,1.277474217
69,2,1,1,1.540492646
69,2,1,1,1.540492646
69,2,1,1,1.540492646
69,2,1,1,1.540492646
69,2,1,1,1.540492646
69,2,1,1,1.540492646
69,2,1,1,1.540492646
69,2,1,1,1.540492646
69,2,1,1,1.540492646
69,2,1,1,1.540492646
69,2,1,1,1.540492646
69,2,1,1,1.540492646
70,2,1,1,1.803511076
70,2,1,1,1.803511076
70,2,1,1,1.803511076
70,2,1,1,1.803511076
70,2,1,1,1.803511076
70,2,1,1,1.803511076
70,2,1,1,1.803511076
70,2,1,1,1.803511076
69,2,1,1,1.540492646
69,2,1,1,1.540492646
69,2,1,1,1.540492646
69,2,1,1,1.540492646
69,2,1,1,1.540492646
69,2,1,1,1.540492646
69,2,1,1,1.540492646
69,2,1,1,1.540492646
69,2,1,1,1.540492646
69,2,1,1,1.540492646
68,2,1,1,1.277474217
68,2,1,1,1.277474217
68,2,1,1,1.277474217
68,2,1,1,1.277474217
68,2,1,1,1.277474217
68,2,1,1,1.277474217
68,2,1,1,1.277474217
68,2,1,1,1.277474217
64,2,1,1,0.225400499
64,2,1,1,0.225400499
64,2,1,1,0.225400499
64,2,1,1,0.225400499
64,2,1,1,0.225400499
65,2,1,1,0.488418928
65,2,1,1,0.488418928
65,2,1,1,0.488418928
66,2,1,1,0.751437358
66,2,1,1,0.751437358
66,2,1,1,0.751437358
67,2,1,1,1.014455787
67,2,1,1,1.014455787
66,2,1,1,0.751437358
66,2,1,1,0.751437358
66,2,1,1,0.751437358
66,2,1,1,0.751437358
66,2,1,1,0.751437358
66,2,1,1,0.751437358
66,2,1,1,0.751437358
66,2,1,1,0.751437358
66,2,1,1,0.751437358
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
65,2,1,1,0.488418928
65,2,1,1,0.488418928
65,2,1,1,0.488418928
65,2,1,1,0.488418928
65,2,1,1,0.488418928
65,2,1,1,0.488418928
65,2,1,1,0.488418928
65,2,1,1,0.488418928
65,2,1,1,0.488418928
65,2,1,1,0.488418928
66,2,1,1,0.751437358
66,2,1,1,0.751437358
66,2,1,1,0.751437358
66,2,1,1,0.751437358
66,2,1,1,0.751437358
66,2,1,1,0.751437358
66,2,1,1,0.751437358
66,2,1,1,0.751437358
66,2,1,1,0.751437358
66,2,1,1,0.751437358
66,2,1,1,0.751437358
66,2,1,1,0.751437358
66,2,1,1,0.751437358
67,2,1,1,1.014455787
67,2,1,1,1.014455787
68,2,1,1,1.277474217
68,2,1,1,1.277474217
68,2,1,1,1.277474217
68,2,1,1,1.277474217
68,2,1,1,1.277474217
68,2,1,1,1.277474217
68,2,1,1,1.277474217
68,2,1,1,1.277474217
68,2,1,1,1.277474217
68,2,1,1,1.277474217
68,2,1,1,1.277474217
68,2,1,1,1.277474217
68,2,1,1,1.277474217
68,2,1,1,1.277474217
68,2,1,1,1.277474217
70,2,1,1,1.803511076
70,2,1,1,1.803511076
70,2,1,1,1.803511076
70,2,1,1,1.803511076
70,2,1,1,1.803511076
70,2,1,1,1.803511076
70,2,1,1,1.803511076
70,2,1,1,1.803511076
70,2,1,1,1.803511076
70,2,1,1,1.803511076
68,2,1,1,1.277474217
68,2,1,1,1.277474217
68,2,1,1,1.277474217
68,2,1,1,1.277474217
67,2,1,1,1.014455787
67,2,1,1,1.014455787
67,2,1,1,1.014455787
67,2,1,1,1.014455787
67,2,1,1,1.014455787
67,2,1,1,1.014455787
67,2,1,1,1.014455787
67,2,1,1,1.014455787
67,2,1,1,1.014455787
67,2,1,1,1.014455787
67,2,1,1,1.014455787
67,2,1,1,1.014455787
66,2,1,1,0.751437358
66,2,1,1,0.751437358
66,2,1,1,0.751437358
66,2,1,1,0.751437358
65,2,1,1,0.488418928
65,2,1,1,0.488418928
65,2,1,1,0.488418928
65,2,1,1,0.488418928
65,2,1,1,0.488418928
64,2,1,1,0.225400499
64,2,1,1,0.225400499
64,2,1,1,0.225400499
64,2,1,1,0.225400499
64,2,1,1,0.225400499
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
63,2,1,1,-0.037617931
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
63,2,1,1,-0.037617931
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
62,2,1,1,-0.30063636
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
60,2,1,1,-0.826673219
58,2,1,1,-1.352710078
58,2,1,1,-1.352710078
58,2,1,1,-1.352710078
58,2,1,1,-1.352710078
58,2,1,1,-1.352710078
58,2,1,1,-1.352710078
58,2,1,1,-1.352710078
58,2,1,1,-1.352710078
58,2,1,1,-1.352710078
58,2,1,1,-1.352710078
59,2,1,1,-1.089691649
59,2,1,1,-1.089691649
59,2,1,1,-1.089691649
59,2,1,1,-1.089691649
59,2,1,1,-1.089691649
59,2,1,1,-1.089691649
59,2,1,1,-1.089691649
59,2,1,1,-1.089691649
59,2,1,1,-1.089691649
59,2,1,1,-1.089691649
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
61,2,1,1,-0.56365479
70,2,1,3,-6.229241168
70,1,1,3,-6.229241168
70,2,1,3,-6.229241168
92,3,1,3,-0.150459358
92,4,1,3,-0.150459358
92,3,1,3,-0.150459358
92,2,1,3,-0.150459358
92,1,1,3,-0.150459358
92,1,1,3,-0.150459358
92,2,1,3,-0.150459358
92,3,1,3,-0.150459358
93,3,1,3,0.125848906
93,4,1,3,0.125848906
94,1,1,3,0.40215717
94,2,1,3,0.40215717
94,2,1,3,0.40215717
94,2,1,3,0.40215717
94,2,1,3,0.40215717
94,2,1,3,0.40215717
94,2,1,3,0.40215717
94,3,1,3,0.40215717
94,2,1,3,0.40215717
94,2,1,3,0.40215717
96,4,1,3,0.954773698
96,2,1,3,0.954773698
96,2,1,3,0.954773698
96,2,1,3,0.954773698
96,2,1,3,0.954773698
96,2,1,3,0.954773698
96,3,1,3,0.954773698
96,4,1,3,0.954773698
96,1,1,3,0.954773698
96,2,1,3,0.954773698
91,4,1,3,-0.426767622
91,2,1,3,-0.426767622
91,4,1,3,-0.426767622
91,3,1,3,-0.426767622
91,4,1,3,-0.426767622
91,2,1,3,-0.426767622
91,3,1,3,-0.426767622
91,2,1,3,-0.426767622
91,2,1,3,-0.426767622
91,3,1,3,-0.426767622
90,2,1,3,-0.703075886
90,2,1,3,-0.703075886
90,2,1,3,-0.703075886
90,2,1,3,-0.703075886
91,3,1,3,-0.426767622
91,2,1,3,-0.426767622
91,4,1,1,-0.426767622
91,4,1,3,-0.426767622
90,4,1,3,-0.703075886
90,4,1,3,-0.703075886
90,4,1,3,-0.703075886
90,4,1,3,-0.703075886
90,4,1,3,-0.703075886
90,4,1,1,-0.703075886
90,4,1,3,-0.703075886
90,4,1,3,-0.703075886
90,2,1,3,-0.703075886
90,2,1,3,-0.703075886
90,2,1,3,-0.703075886
90,2,1,3,-0.703075886
90,2,1,3,-0.703075886
90,2,1,3,-0.703075886
90,2,1,3,-0.703075886
