LINEAR ACCELERATION X,LINEAR ACCELERATION Y,LINEAR ACCELERATION Z,LIGHT (lux),PROXIMITY (m),ATMOSPHERIC PRESSURE (hPa),TEMPERATURE (C),SOUND LEVEL (dB),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.0461,0.0339,-0.0057,46.12,5,1013.95,33.9,55.847,297029,16:58:25:021
-0.0081,-0.0138,0.0208,46.12,5,1013.96,33.9,49.281,298029,16:58:26:021
0.008,-0.0127,0.011,46.12,5,1013.97,33.9,52.607,299029,16:58:27:021
0.0397,0.005,0.0309,46.12,5,1013.95,33.8,49.128,300029,16:58:28:021
0.0098,0.0236,0.0294,46.12,5,1013.96,33.8,50.066,301029,16:58:29:021
0.0175,0.0241,0.0412,46.12,5,1014.01,33.8,51.987,302029,16:58:30:021
0.0213,-0.004,0.0078,46.12,5,1014.01,33.8,53.418,303029,16:58:31:021
-0.0262,0.0302,0.0121,46.12,5,1013.98,33.8,53.739,304029,16:58:32:021
0.0425,0.0835,-0.0168,46.12,5,1013.99,33.8,53.111,305030,16:58:33:022
-0.0352,-0.0478,-0.0516,46.12,5,1013.98,33.8,57.47,306029,16:58:34:021
0.0238,-0.0309,-0.0118,46.12,5,1013.97,33.7,52.84,307029,16:58:35:021
-0.0367,-4.00E-04,0.0121,46.12,5,1013.99,33.7,55.171,308029,16:58:36:021
-0.0306,0.0107,0.0287,46.12,5,1013.97,33.7,54.106,309029,16:58:37:021
-0.0463,0.0254,0.0598,46.12,5,1013.95,33.7,55.698,310030,16:58:38:022
-0.0414,-0.0183,0.0505,46.12,5,1013.99,33.7,54.209,311030,16:58:39:022
0.0273,-0.0018,0.0253,46.12,5,1013.99,33.6,55.957,312029,16:58:40:021
0.0092,0.014,0.0555,46.12,5,1013.98,33.6,52.433,313029,16:58:41:021
0.012,0.0011,0.0254,46.12,5,1013.97,33.6,55.285,314029,16:58:42:021
0.1003,-0.0108,0.0152,46.12,5,1013.99,33.6,54.587,315029,16:58:43:021
-0.0038,-0.0136,0.0705,46.12,5,1013.97,33.6,54.917,316030,16:58:44:022
-0.0403,-0.0112,0.0021,46.12,5,1014,33.6,54.212,317029,16:58:45:021
-0.001,-0.0144,-0.0484,46.12,5,1013.97,33.5,56.841,318030,16:58:46:022
-0.0253,0.0245,-0.0713,46.12,5,1013.96,33.5,48.864,319030,16:58:47:022
-0.0349,-0.0101,0.0629,46.12,5,1013.98,33.5,52.677,320029,16:58:48:021
-0.0644,0.0592,0.0442,46.12,5,1013.98,33.5,55.403,321029,16:58:49:021
0.0616,0.0043,0.0058,46.12,5,1014.01,33.5,59.113,322030,16:58:50:022
0.0225,-0.0273,-0.0259,46.12,5,1014.01,33.5,55.676,323031,16:58:51:023
-0.0466,-0.035,-0.0292,46.12,5,1014.01,33.5,54.927,324030,16:58:52:022
-0.0701,0.0128,-0.0508,46.12,5,1014.02,33.4,56.673,325029,16:58:53:021
0.027,-0.0403,0.0885,46.12,5,1014.02,33.4,56.244,326029,16:58:54:021
-0.013,0.0307,0.0821,46.12,5,1014.01,33.4,58.063,327029,16:58:55:021
-0.0228,0.0259,0.0169,46.12,5,1014.04,33.4,51.45,328029,16:58:56:021
0.0585,0.0226,-0.0198,46.12,5,1014.02,33.4,56.321,329029,16:58:57:021
-0.037,0.0047,-0.0304,46.12,5,1014.02,33.4,59.493,330029,16:58:58:021
-0.0101,6.00E-04,-0.012,46.12,5,1014.01,33.4,53.416,331030,16:58:59:022
0.0346,0.0422,-0.0525,46.12,5,1014.02,33.3,58.211,332029,16:59:00:021
-0.0094,0.012,-0.0436,46.12,5,1014.04,33.3,56.829,333029,16:59:01:021
0.0179,0.0036,-0.0055,46.12,5,1014.01,33.3,58.628,334030,16:59:02:022
-0.0454,0.007,-0.0289,46.12,5,1014.03,33.3,54.999,335029,16:59:03:021
-0.0281,0.034,0.0624,46.12,5,1014.03,33.3,56.314,336030,16:59:04:022
0.0285,-0.0048,0.0807,46.12,5,1014.03,33.3,59.371,337030,16:59:05:022
3.00E-04,0.0045,-0.0162,46.12,5,1014.07,33.3,56.546,338030,16:59:06:022
-0.025,0.0168,0.0092,46.12,5,1014.06,33.3,57.508,339029,16:59:07:021
0.0012,-0.0359,0.0283,46.12,5,1014.06,33.2,36.283,340029,16:59:08:021
0.0419,-0.0039,-0.0359,46.12,5,1014.07,33.2,49.464,341029,16:59:09:021
0.0129,0.0142,-0.0429,46.12,5,1014.06,33.2,50.795,342030,16:59:10:022
-0.0094,0.0127,0.0741,46.12,5,1014.05,33.2,49.613,343029,16:59:11:021
-4.00E-04,0.0037,0.0291,46.12,5,1014.04,33.2,42.469,344029,16:59:12:021
0.0035,0.0031,-0.0641,46.12,5,1014.05,33.2,47.995,345030,16:59:13:022
0.0384,-0.007,0.0637,46.12,5,1014.04,33.2,50.921,346030,16:59:14:022
0.0025,0.0503,0.0205,46.12,5,1014.05,33.2,56.313,347029,16:59:15:021
0.0103,-7.00E-04,0.0293,46.12,5,1014.07,33.1,54.866,348029,16:59:16:021
0.0089,-0.0112,-0.0189,46.12,5,1014.06,33.1,55.938,349029,16:59:17:021
-0.0013,0.0128,0.0558,46.12,5,1014.08,33.1,54.14,350029,16:59:18:021
-0.0497,0.0135,-0.017,46.12,5,1014.05,33.1,45.678,351030,16:59:19:022
-0.0037,-0.0059,0.0091,46.12,5,1014.06,33.1,52.91,352029,16:59:20:021
-0.0362,0.0086,-0.0415,46.12,5,1014.07,33.1,53.829,353030,16:59:21:022
-0.0102,-0.0116,0.0447,46.12,5,1014.05,33.1,50.85,354029,16:59:22:021
0.0077,-0.0376,0.0537,46.12,5,1014.07,33.1,54.006,355029,16:59:23:021
-0.0149,0.008,-0.0051,46.12,5,1014.07,33.1,52.687,356029,16:59:24:021
-0.0327,-0.0219,0.005,46.12,5,1014.05,33,47.125,357030,16:59:25:022
0.0337,0.0408,-0.0679,46.12,5,1014.06,33,54.832,358029,16:59:26:021
-0.0244,0.0078,0.0485,46.12,5,1014.07,33,55.229,359029,16:59:27:021
-0.0393,0.0282,0.0142,46.12,5,1014.06,33,54.819,360029,16:59:28:021
0.0398,-0.0039,-0.0275,46.12,5,1014.07,33,52.212,361030,16:59:29:022
-0.0331,0.0042,0.0101,46.12,5,1014.07,33,53.864,362029,16:59:30:021
-0.0308,-0.013,0.0175,46.12,5,1014.06,33,52.59,363029,16:59:31:021
0.033,-0.0091,-0.0433,46.12,5,1014.07,33,53.738,364029,16:59:32:021
0.036,-0.0419,0.0147,46.12,5,1014.07,32.9,51.249,365030,16:59:33:022
-0.01,4.00E-04,-0.048,46.12,5,1014.07,32.9,55.642,366030,16:59:34:022
0.0395,0.0043,0.0117,46.12,5,1014.07,32.9,54.443,367030,16:59:35:022
0.0229,0.0097,0.0397,46.12,5,1014.06,32.9,53.042,368029,16:59:36:021
0.0144,-0.0186,-0.0366,46.12,5,1014.05,32.9,50.634,369030,16:59:37:022
0.0025,-0.0078,-0.0685,46.12,5,1014.05,32.9,52.305,370030,16:59:38:022
-0.0297,0.0109,0.0186,46.12,5,1014.05,32.9,53.368,371029,16:59:39:021
0.0033,0.0029,0.0825,46.12,5,1014.07,32.9,52.043,372030,16:59:40:022
0.0118,0.0346,0.0911,46.12,5,1014.09,32.9,50.356,373029,16:59:41:021
-0.0242,-0.0239,-0.0096,46.12,5,1014.09,32.8,54.075,374030,16:59:42:022
-0.0114,0.0096,-0.0176,46.12,5,1014.09,32.8,53.971,375029,16:59:43:021
-0.0057,0.0125,-0.0366,46.12,5,1014.09,32.8,52.263,376030,16:59:44:022
0.0059,-0.0361,0.0041,46.12,5,1014.09,32.8,56.799,377029,16:59:45:021
0.069,0.0047,0.0276,46.12,5,1014.11,32.8,54.088,378029,16:59:46:021
-0.0406,0.0151,-0.0724,46.12,5,1014.08,32.8,56.204,379029,16:59:47:021
-0.002,-0.0118,0.046,46.12,5,1014.1,32.8,56.976,380030,16:59:48:022
-0.0197,0.0042,-0.0318,46.12,5,1014.09,32.8,50.087,381029,16:59:49:021
0.0214,0.0026,-0.0356,46.12,5,1014.08,32.8,57.687,382029,16:59:50:021
0.0335,-0.0232,0.0108,46.12,5,1014.09,32.8,35.576,383030,16:59:51:022
0.0446,-0.0428,0.0203,46.12,5,1014.08,32.7,34.19,384029,16:59:52:021
0.0028,-0.0558,-0.0665,46.12,5,1014.07,32.7,36.289,385029,16:59:53:021
-0.0203,0.0276,0.0595,46.12,5,1014.09,32.7,36.944,386029,16:59:54:021
-0.0081,-0.012,0.0678,46.12,5,1014.09,32.7,36.045,387029,16:59:55:021
7.00E-04,0.0036,0.0628,46.12,5,1014.08,32.7,35.574,388030,16:59:56:022
0.0249,0.0701,0.0278,46.12,5,1014.1,32.7,35.854,389029,16:59:57:021
0.0236,-0.0182,-0.046,46.12,5,1014.09,32.7,37.375,390029,16:59:58:021
0.0467,0.0339,0.0226,46.12,5,1014.09,32.7,36.682,391029,16:59:59:021
0.012,-0.038,-0.0364,46.12,5,1014.11,32.7,37.731,392030,17:00:00:022
0.0066,0.0624,-0.0457,46.12,5,1014.23,32.6,36.285,393029,17:00:01:021
0.0314,0.0448,0.0264,46.12,5,1014.18,32.6,36.275,394030,17:00:02:022
0.0053,0.0415,0.069,46.12,5,1014.17,32.6,37.281,395030,17:00:03:022
-0.0143,-0.0385,0.0126,46.12,5,1014.13,32.6,36.206,396030,17:00:04:022
0.0051,-0.0333,0.0426,46.12,5,1014.14,32.6,37.19,397030,17:00:05:022
0.0306,0.0031,0.046,46.12,5,1014.14,32.6,44.212,398029,17:00:06:021
-0.0098,0.059,-0.0202,46.12,5,1014.13,32.6,36.143,399030,17:00:07:022
-0.002,-0.0014,-0.0407,46.12,5,1014.11,32.6,42.356,400029,17:00:08:021
-0.0276,0.0414,0.0431,46.12,5,1014.1,32.6,38.32,401029,17:00:09:021
-0.0133,-0.0172,0.0513,46.12,5,1014.1,32.6,36.166,402030,17:00:10:022
0.0113,0.0021,-0.0777,46.12,5,1014.1,32.6,36.97,403029,17:00:11:021
0.0025,-0.0228,0.0022,46.12,5,1014.1,32.6,36.906,404030,17:00:12:022
-0.0214,0.0343,0.0771,46.12,5,1014.09,32.5,34.971,405029,17:00:13:021
0.0189,-0.0078,-0.0814,46.12,5,1014.11,32.5,47.003,406029,17:00:14:021
0.028,0.0331,0.0496,46.12,5,1014.08,32.5,45.939,407029,17:00:15:021
-0.0266,-0.0162,-0.0361,46.12,5,1014.1,32.5,45.273,408029,17:00:16:021
0.0384,-0.0024,0.0177,46.12,5,1014.11,32.5,44.483,409029,17:00:17:021
-0.0253,0.0212,0.0635,46.12,5,1014.11,32.5,50.154,410029,17:00:18:021
-0.0233,2.00E-04,-0.0063,46.12,5,1014.11,32.5,50.552,411029,17:00:19:021
0.0091,-0.0507,-0.026,46.12,5,1014.08,32.5,54.146,412029,17:00:20:021
0.0258,0.0397,-0.0321,46.12,5,1014.08,32.5,50.166,413029,17:00:21:021
-0.0194,0.0231,0.032,46.12,5,1014.1,32.4,49.11,414029,17:00:22:021
-0.013,0.082,0.0303,46.12,5,1014.08,32.4,49.194,415030,17:00:23:022
0.0458,-0.0465,-0.0325,46.12,5,1014.08,32.4,48.404,416029,17:00:24:021
-0.0578,-0.0192,-0.0058,46.12,5,1014.1,32.4,51.15,417029,17:00:25:021
-0.0474,-0.0133,0.0283,46.12,5,1014.08,32.4,51.343,418029,17:00:26:021
-0.0391,0.044,0.0068,46.12,5,1014.08,32.4,48.445,419030,17:00:27:022
-0.0022,-0.0042,-0.0245,46.12,5,1014.11,32.4,50.427,420029,17:00:28:021
-0.0454,0.0046,0.0163,46.12,5,1014.11,32.4,50.103,421029,17:00:29:021
0.0176,0.033,-0.0252,46.12,5,1014.14,32.4,49.301,422030,17:00:30:022
-0.0731,0.013,0.083,46.12,5,1014.12,32.4,42.135,423029,17:00:31:021
0,-0.0052,-0.0292,46.12,5,1014.15,32.3,43.288,424029,17:00:32:021
0.0019,-0.0229,0.0137,46.12,5,1014.13,32.3,52.549,425030,17:00:33:022
0.0203,-0.0019,-0.0103,46.12,5,1014.1,32.3,49.946,426030,17:00:34:022
-0.0423,0.0549,0.0563,46.12,5,1014.13,32.3,51.296,427029,17:00:35:021
-0.0086,-0.006,0.0206,46.12,5,1014.13,32.3,47.704,428029,17:00:36:021
-0.0086,0.0023,-0.0392,46.12,5,1014.14,32.3,48.903,429030,17:00:37:022
0.0138,-0.0248,-0.0283,46.12,5,1014.16,32.3,47.147,430029,17:00:38:021
-0.0165,0.0043,-0.0395,46.12,5,1014.16,32.3,43.445,431029,17:00:39:021
-0.005,-0.0074,0.0732,46.12,5,1014.14,32.3,42.503,432030,17:00:40:022
0.0082,-0.0046,0.0737,46.12,5,1014.14,32.3,48.288,433029,17:00:41:021
0.0018,-0.0081,-0.0161,46.12,5,1014.13,32.3,52.114,434029,17:00:42:021
0.0287,-0.0063,-0.0285,46.12,5,1014.12,32.2,47.649,435029,17:00:43:021
0.0034,8.00E-04,0.0183,46.12,5,1014.13,32.2,50.526,436030,17:00:44:022
-0.0145,-0.0151,0.0314,46.12,5,1014.13,32.2,45.85,437029,17:00:45:021
-0.0015,0.0083,-0.0041,46.12,5,1014.14,32.2,43.418,438029,17:00:46:021
-0.0207,0.0379,-0.0238,46.12,5,1014.17,32.2,49.519,439029,17:00:47:021
-0.0392,0.0298,-0.0465,46.12,5,1014.2,32.2,47.571,440029,17:00:48:021
0.0357,-0.0115,0.0424,46.12,5,1014.2,32.2,51.555,441029,17:00:49:021
0.005,-0.0077,0.0189,46.12,5,1014.23,32.2,43.418,442029,17:00:50:021
-0.0128,0.017,-0.0344,46.12,5,1014.2,32.2,51.126,443029,17:00:51:021
-0.019,-0.0097,0.0714,46.12,5,1014.23,32.2,50.12,444030,17:00:52:022
0.0387,0.0076,-0.068,46.12,5,1014.21,32.2,47.343,445029,17:00:53:021
0.0084,0.0053,0.0327,46.12,5,1014.19,32.2,41.167,446029,17:00:54:021
-7.00E-04,-0.0056,0.0021,46.12,5,1014.19,32.2,48.995,447030,17:00:55:022
-0.0641,-0.0177,0.0364,46.12,5,1014.15,32.2,46.717,448029,17:00:56:021
0.0373,0.0031,-0.023,46.12,5,1014.16,32.2,43.15,449029,17:00:57:021
0.0182,-0.026,0.0124,46.12,5,1014.17,32.1,49.192,450030,17:00:58:022
-0.0349,0.0244,0.0099,46.12,5,1014.17,32.1,46.985,451029,17:00:59:021
-0.0408,-0.0202,0.0331,46.12,5,1014.17,32.1,44.821,452029,17:01:00:021
0.0279,-0.0316,0.0411,46.12,5,1014.15,32.1,40.197,453030,17:01:01:022
0.0087,-0.0574,0.0201,46.12,5,1014.13,32.1,42.62,454029,17:01:02:021
-0.0271,0.0572,0.0029,46.12,5,1014.13,32.1,44.196,455030,17:01:03:022
-0.0339,0.0196,-0.0026,46.12,5,1014.14,32.1,51.089,456030,17:01:04:022
-0.0413,0.0405,-0.0304,46.12,5,1014.15,32.1,46.249,457029,17:01:05:021
0.0952,0.0356,-0.026,46.12,5,1014.17,32,53.98,458029,17:01:06:021
0.064,-0.0542,-0.0469,46.12,5,1014.16,32,39.298,459029,17:01:07:021
0.0667,0.03,-0.0405,46.12,5,1014.13,32,45.252,460029,17:01:08:021
0.008,0.0069,0.0025,46.12,5,1014.15,32,52.029,461030,17:01:09:022
0.0996,-0.0606,-0.0554,46.12,5,1014.13,32,53.681,462029,17:01:10:021
0.0173,0.0523,-0.0329,46.12,5,1014.12,32,49.612,463030,17:01:11:022
0.0308,0.0307,-0.009,46.12,5,1014.14,32,46.644,464029,17:01:12:021
-0.024,-0.0441,-0.0042,46.12,5,1014.13,32,48.752,465029,17:01:13:021
0.0138,0.0582,0.0609,46.12,5,1014.15,32,50.17,466029,17:01:14:021
0.0046,0.0377,0.0708,46.12,5,1014.15,32,48.52,467029,17:01:15:021
0.0093,-0.0157,-0.0295,46.12,5,1014.17,32,51.629,468029,17:01:16:021
-0.0207,-0.0124,-0.0486,46.12,5,1014.17,32,47.196,469029,17:01:17:021
0.0245,-0.011,-0.053,46.12,5,1014.18,31.9,46.419,470029,17:01:18:021
0.0338,0.0152,-0.0025,46.12,5,1014.18,31.9,44.869,471029,17:01:19:021
0.0351,-0.014,0.0319,46.12,5,1014.2,31.9,47.054,472029,17:01:20:021
-0.0329,-0.0232,-0.0321,46.12,5,1014.17,31.9,49.44,473029,17:01:21:021
-0.0062,0.0162,-0.0295,46.12,5,1014.18,31.9,51.828,474029,17:01:22:021
0.0177,-0.0407,-0.044,46.12,5,1014.21,31.9,47.843,475030,17:01:23:022
0.0365,-0.0515,0.0263,46.12,5,1014.21,31.9,51.955,476030,17:01:24:022
0.0501,0.005,-0.0231,46.12,5,1014.21,31.9,47.192,477029,17:01:25:021
-0.0199,-0.0374,0.0261,46.12,5,1014.23,31.9,48.394,478029,17:01:26:021
0.0163,0.049,0.0487,46.12,5,1014.2,31.9,51.476,479029,17:01:27:021
-0.0566,0.0422,-0.0049,46.12,5,1014.22,31.9,51.587,480029,17:01:28:021
-0.0026,-0.0237,0.0153,46.12,5,1014.2,31.9,49.294,481029,17:01:29:021
-0.0081,-0.0646,0.0367,46.12,5,1014.21,31.8,49.671,482029,17:01:30:021
0.0698,0.0286,0.0349,46.12,5,1014.21,31.8,50.301,483030,17:01:31:022
-0.0096,-0.0569,0.0047,46.12,5,1014.21,31.8,45.382,484029,17:01:32:021
-0.0075,-0.0115,0.0188,46.12,5,1014.23,31.8,45.407,485030,17:01:33:022
-0.0203,0.0493,0.0469,46.12,5,1014.19,31.8,50.206,486029,17:01:34:021
0.0205,-0.0113,-0.045,46.12,5,1014.2,31.8,47.725,487029,17:01:35:021
0.0367,0.008,0.0197,46.12,5,1014.19,31.8,47.888,488029,17:01:36:021
-0.0277,-0.0194,0.0015,46.12,5,1014.18,31.8,47.452,489030,17:01:37:022
0.0288,-0.0178,-0.0655,46.12,5,1014.17,31.8,51.105,490029,17:01:38:021
0.0207,-0.0325,-0.0563,46.12,5,1014.16,31.8,49.197,491029,17:01:39:021
0.0235,0.0058,0.101,46.12,5,1014.18,31.8,49.473,492030,17:01:40:022
0.0341,0.0217,-0.0908,46.12,5,1014.18,31.8,50.906,493030,17:01:41:022
-0.0174,-1.00E-04,0.058,46.12,5,1014.17,31.8,49.045,494029,17:01:42:021
0.0057,0.0034,-0.0013,46.12,5,1014.17,31.8,50.074,495030,17:01:43:022
-0.0509,-8.00E-04,0.07,46.12,5,1014.19,31.7,47.693,496029,17:01:44:021
-0.0171,-0.0384,-0.0174,46.12,5,1014.16,31.7,50.231,497029,17:01:45:021
-0.0537,-0.0922,0.0113,46.12,5,1014.18,31.7,48.505,498029,17:01:46:021
-0.0165,0.0106,-0.0046,46.12,5,1014.16,31.7,46.295,499029,17:01:47:021
-0.0155,0.0284,0.0796,46.12,5,1014.2,31.7,45.706,500030,17:01:48:022
0.0506,0.0294,0.0801,46.12,5,1014.21,31.7,51.382,501029,17:01:49:021
0.0061,0.0666,0.0112,46.12,5,1014.2,31.7,50.24,502029,17:01:50:021
-0.0401,0.0251,-0.0601,46.12,5,1014.2,31.7,51.251,503029,17:01:51:021
0.0518,0.0015,-0.0488,46.12,5,1014.21,31.7,49.965,504029,17:01:52:021
0.0444,-0.015,-0.0055,46.12,5,1014.42,31.7,51.78,505029,17:01:53:021
0.0397,0.011,-0.0498,46.12,5,1014.38,31.7,44.482,506029,17:01:54:021
-0.0146,0.0296,0.0138,46.12,5,1014.33,31.7,49.844,507030,17:01:55:022
0.0245,0.0225,-0.0271,46.12,5,1014.28,31.7,48.107,508029,17:01:56:021
-0.0294,-0.0201,-0.0334,46.12,5,1014.24,31.7,44.019,509029,17:01:57:021
-0.0155,0.0258,0.1383,46.12,5,1014.28,31.7,50.371,510030,17:01:58:022
-0.0023,0.0031,0.0843,46.12,5,1014.26,31.7,47.685,511029,17:01:59:021
0.0014,-0.0092,-7.00E-04,46.12,5,1014.24,31.7,50.48,512029,17:02:00:021
-0.0131,0.0219,-0.0083,46.12,5,1014.24,31.7,49.267,513029,17:02:01:021
-0.0044,-0.0263,0.0396,46.12,5,1014.23,31.7,49.163,514029,17:02:02:021
-0.0165,-0.0143,0.0172,46.12,5,1014.2,31.7,47.525,515029,17:02:03:021
-0.0208,-0.0341,0.0242,46.12,5,1014.2,31.6,55.528,516029,17:02:04:021
-0.0226,-0.0026,0.06,46.12,5,1014.19,31.6,42.348,517030,17:02:05:022
0.0121,-0.006,-0.0917,46.12,5,1014.19,31.6,44.621,518030,17:02:06:022
0.0147,0.0015,-0.0455,46.12,5,1014.21,31.6,38.652,519029,17:02:07:021
0.021,-0.0387,-0.0056,46.12,5,1014.21,31.6,45.683,520029,17:02:08:021
0.0078,0.0086,0.0025,46.12,5,1014.26,31.6,42.55,521029,17:02:09:021
0.0361,0.0278,-0.08,46.12,5,1014.28,31.6,36.594,522029,17:02:10:021
0.0175,0.0478,-0.0191,46.12,5,1014.32,31.6,36.72,523029,17:02:11:021
0.0033,0.0054,0.0178,46.12,5,1014.29,31.6,36.265,524029,17:02:12:021
-0.009,0.0096,-0.0551,46.12,5,1014.27,31.6,36.175,525029,17:02:13:021
-0.0108,0.0275,0.0131,46.12,5,1014.24,31.6,36.314,526030,17:02:14:022
0.0341,-0.0082,0.0479,46.12,5,1014.23,31.6,36.995,527029,17:02:15:021
0.046,0.0394,-0.0414,46.12,5,1014.28,31.6,37.107,528029,17:02:16:021
-0.0085,-1.00E-04,0.098,46.12,5,1014.26,31.6,35.298,529029,17:02:17:021
-0.0443,-0.0079,0.0534,46.12,5,1014.23,31.6,35.884,530029,17:02:18:021
0.0125,0.0127,0.0301,46.12,5,1014.21,31.6,35.84,531029,17:02:19:021
0.0048,-0.0595,-0.0855,46.12,5,1014.2,31.6,36.985,532029,17:02:20:021
0.004,-0.02,-0.0773,46.12,5,1014.18,31.5,36.93,533030,17:02:21:022
0.0767,0.0158,-0.1022,46.12,5,1014.16,31.5,36.864,534029,17:02:22:021
-0.0399,-0.0474,-0.0129,46.12,5,1014.2,31.5,37.496,535029,17:02:23:021
-0.034,0.0259,-0.0192,46.12,5,1014.18,31.5,35.743,536029,17:02:24:021
0.019,-0.0335,-0.0505,46.12,5,1014.17,31.5,36.795,537030,17:02:25:022
-0.0033,0.0186,0.0623,46.12,5,1014.18,31.5,35.903,538030,17:02:26:022
-0.0209,0.0336,-0.0098,46.12,5,1014.15,31.5,38.589,539029,17:02:27:021
0.0264,-0.0176,-0.0349,46.12,5,1014.15,31.5,37.473,540029,17:02:28:021
-0.0554,-0.0292,-0.0302,46.12,5,1014.18,31.5,36.715,541029,17:02:29:021
-0.05,0.0027,0.0174,46.12,5,1014.17,31.5,36.257,542029,17:02:30:021
-0.023,-0.0047,0.0226,46.12,5,1014.17,31.5,36.385,543030,17:02:31:022
-0.0183,0.0172,0.0294,46.12,5,1014.23,31.5,36.878,544030,17:02:32:022
0.0534,-0.0121,0.0099,46.12,5,1014.23,31.5,35.601,545030,17:02:33:022
0.0049,-0.0147,-0.0319,46.12,5,1014.22,31.4,36.347,546029,17:02:34:021
0.0196,0.0172,0.0452,46.12,5,1014.22,31.4,36.899,547030,17:02:35:022
-0.0358,0.0628,0.0265,46.12,5,1014.21,31.4,34.657,548030,17:02:36:022
-0.0053,0.0061,0.0469,46.12,5,1014.24,31.4,35.319,549029,17:02:37:021
0.011,0.0282,0.0033,46.12,5,1014.24,31.4,33.544,550030,17:02:38:022
-0.0097,-0.014,0.018,46.12,5,1014.19,31.4,33.352,551030,17:02:39:022
0.041,-0.0168,0.0023,46.12,5,1014.23,31.4,35.103,552030,17:02:40:022
-0.0199,-0.0265,-0.0555,46.12,5,1014.2,31.4,34.456,553029,17:02:41:021
-0.0329,0.0429,-0.0078,46.12,5,1014.18,31.4,34.354,554029,17:02:42:021
-0.0064,0.0235,-0.0125,46.12,5,1014.17,31.4,37.457,555030,17:02:43:022
-0.0274,-0.0109,0.1177,46.12,5,1014.17,31.4,59.039,556029,17:02:44:021
-0.0119,0.0252,0.0593,46.12,5,1014.19,31.4,34.794,557029,17:02:45:021
0.0339,0.0181,0.0116,46.12,5,1014.19,31.4,34.922,558029,17:02:46:021
-0.0106,-0.0289,-0.0672,46.12,5,1014.19,31.4,36.387,559030,17:02:47:022
0.0046,-0.016,-0.0697,46.12,5,1014.16,31.3,35.167,560030,17:02:48:022
0.0026,-0.0063,0.0057,46.12,5,1014.18,31.3,35.609,561029,17:02:49:021
-0.0377,0.0072,0.0431,46.12,5,1014.17,31.3,37.743,562029,17:02:50:021
-0.021,-0.0016,0.0434,46.12,5,1014.19,31.3,35.372,563029,17:02:51:021
-0.0585,0.0055,-0.0264,46.12,5,1014.19,31.3,33.598,564029,17:02:52:021
0.0055,-0.0181,-0.0068,46.12,5,1014.19,31.3,34.95,565033,17:02:53:025
-0.0273,0.0083,0.0061,46.12,5,1014.21,31.3,34.539,566030,17:02:54:022
-0.0145,-0.0985,0.0874,46.12,5,1014.21,31.3,34.79,567029,17:02:55:021
0,-0.0261,0.0412,46.12,5,1014.22,31.3,33.558,568029,17:02:56:021
-0.0059,0.0202,0.014,46.12,5,1014.22,31.3,36.264,569029,17:02:57:021
-0.0172,-0.0963,-0.0524,46.12,5,1014.21,31.3,57.468,570029,17:02:58:021
0.0038,-0.0299,-0.0197,46.12,5,1014.21,31.3,48.448,571030,17:02:59:022
-0.0308,0.0449,-0.0165,46.12,5,1014.21,31.3,34.979,572029,17:03:00:021
-0.0467,0.0029,-0.0028,46.12,5,1014.22,31.3,35.819,573029,17:03:01:021
0.0306,0.0075,0.0061,46.12,5,1014.22,31.2,35.157,574030,17:03:02:022
-0.0084,-0.0297,-0.0479,46.12,5,1014.23,31.2,36.465,575030,17:03:03:022
0.0088,0.0604,-0.0652,46.12,5,1014.21,31.2,36.812,576029,17:03:04:021
0.0446,0.0267,0.0119,46.12,5,1014.22,31.2,37.319,577029,17:03:05:021
0.0126,0.0535,0.1054,46.12,5,1014.2,31.2,35.485,578030,17:03:06:022
-0.0231,0.0073,0.0093,46.12,5,1014.31,31.2,36.96,579029,17:03:07:021
0.0222,-0.0098,0.0471,46.12,5,1014.76,31.2,35.675,580029,17:03:08:021
0.0054,0.0084,-0.022,46.12,5,1014.7,31.3,35.035,581029,17:03:09:021
0.0011,0.0276,-0.0506,46.12,5,1014.53,31.3,41.641,582029,17:03:10:021
0.0157,-0.0584,0.0293,46.12,5,1014.41,31.3,35.881,583029,17:03:11:021
-0.0085,0.0504,0.0372,46.12,5,1014.36,31.3,34.024,584029,17:03:12:021
-0.0119,0.0208,0.0411,46.12,5,1014.33,31.3,34.367,585029,17:03:13:021
0.0341,-0.0725,-0.0191,46.12,5,1014.29,31.3,35.642,586029,17:03:14:021
0.0057,0.0016,0.0018,46.12,5,1014.23,31.3,33.787,587029,17:03:15:021
-0.0323,0.0096,-0.004,46.12,5,1014.23,31.3,33.684,588030,17:03:16:022
0.0258,-0.0322,0.0058,46.12,5,1014.2,31.3,34.584,589029,17:03:17:021
0.043,-0.0249,-0.0367,46.12,5,1014.17,31.3,32.808,590030,17:03:18:022
0.0041,0.0348,7.00E-04,46.12,5,1014.17,31.3,34.569,591029,17:03:19:021
0.0036,-0.0159,0.013,46.12,5,1014.17,31.2,36.241,592030,17:03:20:022
0.0421,0.0011,-0.1045,46.12,5,1014.13,31.2,37.693,593029,17:03:21:021
-0.0074,0.0234,0.0327,46.12,5,1014.15,31.2,33.743,594029,17:03:22:021
-0.0267,0.0195,-0.0232,46.12,5,1014.14,31.2,36.085,595029,17:03:23:021
-0.0095,-0.0329,0.0337,46.12,5,1014.15,31.2,34.097,596030,17:03:24:022
0.0045,0.0242,0.0141,46.12,5,1014.16,31.2,33.984,597029,17:03:25:021
