LINEAR ACCELERATION X,LINEAR ACCELERATION Y,LINEAR ACCELERATION Z,LIGHT (lux),PROXIMITY (m),ATMOSPHERIC PRESSURE (hPa),TEMPERATURE (C),SOUND LEVEL (dB),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.0293,-0.003,0.0224,45.56,5,1017.01,27.1,53.578,309004,19:59:40:996
0.014,0.0738,0.0728,45.56,5,1017.04,27.1,52.335,310004,19:59:41:996
0.0113,-0.0022,0.0501,45.56,5,1017.03,27.1,59.961,311004,19:59:42:996
-0.0317,-0.0601,-0.0683,45.56,5,1017.04,27.1,57.659,312003,19:59:43:995
-0.0076,-0.0137,-0.0103,45.56,5,1017.03,27.1,57.972,313004,19:59:44:996
-0.0032,-0.0131,-9.00E-04,45.56,5,1017.03,27.1,58.883,314004,19:59:45:996
0.044,-0.0234,-0.0081,45.56,5,1017.05,27.1,60.119,315003,19:59:46:995
-0.0033,-0.058,-0.0838,45.56,5,1017.02,27.1,60.449,316004,19:59:47:996
0.0051,0.0251,-0.0221,45.56,5,1017.03,27.1,60.696,317003,19:59:48:995
-0.0018,0.0115,0.029,45.56,5,1017.04,27.1,57.466,318003,19:59:49:995
-0.048,-0.0252,-0.0353,45.56,5,1017.16,27.1,63.456,319004,19:59:50:996
-0.0191,-0.0322,0.0355,45.56,5,1017.15,27.1,58.949,320004,19:59:51:996
0.0549,0.0143,-0.0947,45.56,5,1017.12,27.1,60.059,321003,19:59:52:995
-0.0105,-0.0138,-0.0052,45.56,5,1017.09,27.1,59.124,322004,19:59:53:996
-0.0398,-0.036,-0.0178,45.56,5,1017.05,27.1,62.06,323003,19:59:54:995
0.0071,0.0397,0.0091,45.56,5,1017.05,27.1,58.753,324004,19:59:55:996
-0.042,0.0197,-0.0314,45.56,5,1017.07,27.1,58.721,325004,19:59:56:996
0.0775,0.0277,0.0914,45.56,5,1017.03,27.1,61.445,326004,19:59:57:996
-0.008,0.0278,0.1204,45.56,5,1017.06,27.1,62.843,327003,19:59:58:995
0.0199,-0.0113,0.082,45.56,5,1017.07,27.1,60.333,328004,19:59:59:996
-0.0361,-0.0056,0.0296,45.56,5,1017.06,27.1,57.597,329004,20:00:00:996
-0.0247,0.0118,-0.0153,45.56,5,1017.05,27.1,59.263,330003,20:00:01:995
0.0798,0.0012,0.0205,45.56,5,1017.07,27.1,59.513,331004,20:00:02:996
-0.0188,0.0354,0.0259,45.56,5,1017.07,27.1,63.935,332004,20:00:03:996
0.0133,0.0139,0.0745,45.56,5,1017.07,27.1,57.954,333004,20:00:04:996
-0.0074,-0.0233,-0.0446,45.56,5,1017.08,27.1,61.821,334003,20:00:05:995
0.0069,0.0558,-0.0417,45.56,5,1017.1,27.1,62.548,335004,20:00:06:996
0.031,0.042,0.022,45.56,5,1017.08,27.1,61.472,336004,20:00:07:996
-0.047,-0.0411,-0.0077,45.56,5,1017.09,27.1,61.531,337004,20:00:08:996
-0.0156,-0.034,-0.0217,45.56,5,1017.09,27.1,62.7,338004,20:00:09:996
0.0034,0.0732,0.073,45.56,5,1017.14,27.1,60.219,339003,20:00:10:995
0.0202,0.0024,0.0264,45.56,5,1017.14,27.1,62.094,340004,20:00:11:996
-0.0302,0.0615,0.0052,45.56,5,1017.1,27.1,58.888,341004,20:00:12:996
0.0126,4.00E-04,0.0378,45.56,5,1017.09,27.1,64.772,342004,20:00:13:996
0.0775,0.0462,0.0381,45.56,5,1017.07,27.1,58.759,343003,20:00:14:995
0.0156,0.0203,-0.0896,45.56,5,1017.08,27.1,63.774,344003,20:00:15:995
0.0209,0.008,0.0478,45.56,5,1017.09,27.1,43.541,345004,20:00:16:996
-0.0575,-0.005,0.0938,45.56,5,1017.11,27.1,59.753,346004,20:00:17:996
0.0014,-0.0089,0.0659,45.56,5,1017.11,27.1,58.15,347003,20:00:18:995
-0.0383,-0.0024,-0.0284,45.56,5,1017.1,27.1,56.851,348004,20:00:19:996
-0.0036,-0.0049,0.0916,45.56,5,1017.08,27,57.973,349004,20:00:20:996
0.0352,0.004,-0.0176,45.56,5,1017.09,27,58.576,350004,20:00:21:996
-0.0434,0.0268,0.027,45.56,5,1017.09,27,58.058,351004,20:00:22:996
0.0678,-0.0109,0.0341,45.56,5,1017.09,27,58.741,352003,20:00:23:995
0.0311,-0.0028,0.0051,45.56,5,1017.09,27,58.28,353003,20:00:24:995
0.0186,0.0058,0.0367,45.56,5,1017.1,27,58.472,354003,20:00:25:995
0.013,1.00E-04,-0.0384,45.56,5,1017.1,27,54.507,355004,20:00:26:996
0.0224,-0.034,0.0132,45.56,5,1017.11,27,51.839,356004,20:00:27:996
0.003,-0.0052,0.0258,45.56,5,1017.08,27,57.552,357005,20:00:28:997
-0.0437,-0.0202,-0.0077,45.56,5,1017.09,27,60.322,358004,20:00:29:996
-0.0344,0.0031,0.0297,45.56,5,1017.08,27,53.367,359004,20:00:30:996
-0.0064,0.0142,0.0383,45.56,5,1017.08,27,58.873,360004,20:00:31:996
-0.0217,-0.0413,0.0014,45.56,5,1017.09,27,57.654,361004,20:00:32:996
-0.0228,-0.029,0.0201,45.56,5,1017.07,27,56.016,362004,20:00:33:996
-0.0069,0.0276,0.0808,45.56,5,1017.07,27,59.284,363004,20:00:34:996
0.0341,-0.0037,0.041,45.56,5,1017.06,27,59.279,364004,20:00:35:996
0.0209,0.0385,0.0541,45.56,5,1017.07,27,59.058,365003,20:00:36:995
0.0177,0.0372,-0.0153,45.56,5,1017.06,27,57.842,366004,20:00:37:996
0.0207,8.00E-04,-0.0409,45.56,5,1017.03,27,59.72,367004,20:00:38:996
-0.0846,-0.007,-0.0515,45.56,5,1017.05,27,60.461,368004,20:00:39:996
-0.0226,0.0029,0.0579,45.56,5,1017.07,27,60.051,369003,20:00:40:995
-0.045,-0.0456,-0.0442,45.56,5,1017.07,27,59.85,370004,20:00:41:996
-0.0179,0.0097,0.0496,45.56,5,1017.08,27,60.192,371004,20:00:42:996
-0.0151,-0.0296,0.0584,45.56,5,1017.08,27,61.16,372005,20:00:43:997
-0.0505,-0.0365,0.0379,45.56,5,1017.09,27,60.973,373004,20:00:44:996
-0.0154,0.0145,0.0197,45.56,5,1017.08,27,58.324,374004,20:00:45:996
0.0497,-5.00E-04,-0.0623,45.56,5,1017.09,27,60.43,375004,20:00:46:996
0.024,-0.0193,-0.0415,45.56,5,1017.07,27,59.94,376004,20:00:47:996
0.0329,-0.0187,-0.1221,45.56,5,1017.07,27,59.767,377004,20:00:48:996
-0.1138,-0.5377,-0.0084,45.56,5,1017.07,27,57.222,378004,20:00:49:996
0.0291,0.0414,-0.0067,45.56,5,1017.07,27,51.677,379004,20:00:50:996
0.0191,0.0076,-0.0203,45.56,5,1017.09,27,56.049,380004,20:00:51:996
-0.0192,-0.0115,-0.045,45.56,5,1017.09,27,55.936,381003,20:00:52:995
-0.0238,0.0221,-0.0016,45.56,5,1017.06,27,57.483,382003,20:00:53:995
0.0524,0.015,-0.0461,45.56,5,1017.08,27,56.326,383004,20:00:54:996
-0.0067,-0.0161,-0.0615,45.56,5,1017.03,27,57.029,384003,20:00:55:995
-0.043,0.0047,0.0237,45.56,5,1017.02,27,55.775,385004,20:00:56:996
-0.0859,0.0247,-0.0312,45.56,5,1017.03,27,56.199,386004,20:00:57:996
-0.0134,-0.0042,0.0106,45.56,5,1017.04,27,58.267,387003,20:00:58:995
-0.0165,-0.0837,-0.0865,45.56,5,1017.02,27,58.565,388004,20:00:59:996
-0.038,-0.0102,0.0503,45.56,5,1017.04,27,60.12,389004,20:01:00:996
0.0027,-0.0172,-0.0438,45.56,5,1017.06,27,60.411,390004,20:01:01:996
-0.0021,-0.0032,0.1137,45.56,5,1017.08,27,60.717,391003,20:01:02:995
0.039,-0.0137,-0.0057,45.56,5,1017.09,27,62.391,392004,20:01:03:996
0.0838,0.047,0.0385,45.56,5,1017.1,27,55.6,393003,20:01:04:995
-0.0146,0.0248,-0.017,45.56,5,1017.07,27,64.167,394004,20:01:05:996
0.0192,-0.0252,0.0072,45.56,5,1017.09,27,33.933,395004,20:01:06:996
0.0365,-0.0169,0.0103,45.56,5,1017.1,27,33.627,396004,20:01:07:996
-0.0119,-0.0274,-0.0088,45.56,5,1017.12,27,38.503,397004,20:01:08:996
0.0126,-0.0142,0.0266,45.56,5,1017.12,27,38.852,398003,20:01:09:995
0.0369,-0.0062,0.0978,45.56,5,1017.11,27,37.869,399003,20:01:10:995
0.0018,0.045,0.0452,45.56,5,1017.14,27,35.111,400004,20:01:11:996
0.0016,-0.019,-0.0597,45.56,5,1017.13,27,34.272,401004,20:01:12:996
0.0297,-0.0303,-0.0816,45.56,5,1017.13,27,36.097,402003,20:01:13:995
-0.0318,-0.0149,-0.035,45.56,5,1017.13,27,36.263,403004,20:01:14:996
-0.0165,0.0633,-0.0156,45.56,5,1017.13,27,36.424,404004,20:01:15:996
-0.0313,-0.0196,0.0446,45.56,5,1017.12,27,37.434,405004,20:01:16:996
0.049,0.004,0.0133,45.56,5,1017.11,27,38.443,406003,20:01:17:995
-0.0144,0.0056,0.0846,45.56,5,1017.1,27,36.28,407003,20:01:18:995
-0.0332,-0.0248,0.0771,45.56,5,1017.1,27,36.191,408003,20:01:19:995
-0.0186,0.0024,0.0018,45.56,5,1017.08,27,36.472,409004,20:01:20:996
0.0105,-0.0126,0.0368,45.56,5,1017.1,27,36.593,410004,20:01:21:996
0.0429,-0.0031,0.0544,45.56,5,1017.11,27,36.295,411003,20:01:22:995
0.0274,0.0143,-0.0015,45.56,5,1017.1,27,37.474,412004,20:01:23:996
-0.0095,-0.0052,0.0203,45.56,5,1017.1,27,36.37,413003,20:01:24:995
-0.0396,0.0364,-0.054,45.56,5,1017.1,27,39.081,414003,20:01:25:995
0.0355,0.0178,0.0182,45.56,5,1017.1,27,36.12,415004,20:01:26:996
-0.0051,0.037,0.0667,45.56,5,1017.09,27,36.175,416004,20:01:27:996
-0.0185,0.0296,0.0693,45.56,5,1017.08,27,36.39,417003,20:01:28:995
-0.0165,-0.041,0.035,45.56,5,1017.06,27,35.693,418003,20:01:29:995
0.0325,-0.0033,-0.0247,45.56,5,1017.05,27,34.728,419004,20:01:30:996
0.0317,-0.0094,-0.0528,45.56,5,1017.07,27,34.889,420004,20:01:31:996
0.0194,0.0015,-0.077,45.56,5,1017.07,27,34.742,421003,20:01:32:995
0.0053,0.0039,0.0173,45.56,5,1017.07,27,34.394,422004,20:01:33:996
-0.0384,-0.0094,0.0393,45.56,5,1017.05,27,33.466,423003,20:01:34:995
-0.0025,0.0493,-0.0257,45.56,5,1017.05,27,33.119,424004,20:01:35:996
-0.0081,-0.0665,-0.028,45.56,5,1017.09,27,34.191,425004,20:01:36:996
-0.0167,0.0064,0.0563,45.56,5,1017.09,27,33.914,426004,20:01:37:996
-0.0046,0.0518,0.0413,45.56,5,1017.1,27,33.307,427004,20:01:38:996
-0.0615,0.0071,0.0338,45.56,5,1017.08,27,33.102,428003,20:01:39:995
0.0321,0.0215,-0.0266,45.56,5,1017.11,27,35.042,429004,20:01:40:996
-0.0121,-0.0202,-0.022,45.56,5,1017.1,27,34.18,430003,20:01:41:995
-0.0508,-0.033,0.1077,45.56,5,1017.11,27,37.436,431004,20:01:42:996
-0.0243,-0.0047,0.0347,45.56,5,1017.1,27,34.382,432004,20:01:43:996
0.0155,0.0177,-0.0274,45.56,5,1017.09,27,37.062,433003,20:01:44:995
-0.0075,-0.0145,0.0379,45.56,5,1017.07,27,39.899,434004,20:01:45:996
0.037,-0.0165,0.0089,45.56,5,1017.08,27,50.065,435003,20:01:46:995
0.0119,0.0058,-0.0224,45.56,5,1017.08,27,54.138,436004,20:01:47:996
-0.0654,-0.0219,-0.0904,45.56,5,1017.09,27,52.773,437003,20:01:48:995
0.0131,-0.0222,-0.0379,45.56,5,1017.06,27,51.52,438004,20:01:49:996
-0.0496,0.0204,0.0335,45.56,5,1017.07,27,51.066,439004,20:01:50:996
0.0349,0.0073,-0.0609,45.56,5,1017.07,27,54.768,440003,20:01:51:995
-0.012,-0.0027,0.0233,45.56,5,1017.06,27,61.161,441004,20:01:52:996
0.0423,0.0036,0.0248,45.56,5,1017.04,27,54.936,442003,20:01:53:995
-0.0178,-0.0325,-0.0151,45.56,5,1017.02,27,54.98,443003,20:01:54:995
0.0051,-0.0333,0.0047,45.56,5,1017.04,27,57.852,444003,20:01:55:995
-0.0528,-0.0043,0.0069,45.56,5,1017.04,27,59.039,445004,20:01:56:996
-0.0269,0.0174,0.013,45.56,5,1017.02,27,56.744,446003,20:01:57:995
-0.0319,-0.0715,-0.0134,45.56,5,1017.04,26.9,59.529,447004,20:01:58:996
0.0429,-0.0326,-0.0405,45.56,5,1017.2,26.9,56.277,448003,20:01:59:995
0.0201,-0.0247,-0.0067,45.56,5,1017.21,27,53.222,449004,20:02:00:996
-0.0231,-0.0163,0.0545,45.56,5,1017.19,27,56.294,450003,20:02:01:995
-0.0637,0.0137,-0.0051,45.56,5,1017.16,27,57.126,451003,20:02:02:995
0.0475,0.0057,-0.0539,45.56,5,1017.17,27,56.786,452004,20:02:03:996
-0.0257,0.0449,-0.0652,45.56,5,1017.15,27,53.476,453004,20:02:04:996
-0.0273,-0.0175,0.0472,45.56,5,1017.14,27,53.113,454003,20:02:05:995
0.0273,-0.0516,0.0029,45.56,5,1017.13,27,55.806,455004,20:02:06:996
-0.0408,0.036,0.0426,45.56,5,1017.11,27,55.284,456003,20:02:07:995
0.0534,-0.0144,0.0597,45.56,5,1017.09,27,54.742,457004,20:02:08:996
-0.0174,0.0031,-0.1225,45.56,5,1017.08,27,59.195,458003,20:02:09:995
-0.0216,-0.0332,0.0571,45.56,5,1017.07,27,55.943,459004,20:02:10:996
-0.0018,0.0822,-0.0146,45.56,5,1017.07,27,51.167,460003,20:02:11:995
-0.0144,-1.00E-04,-0.0389,45.56,5,1017.06,27,46.668,461003,20:02:12:995
-0.0243,-0.0244,-0.0612,45.56,5,1017.06,27,56.057,462003,20:02:13:995
0.0131,-0.0493,-0.0734,45.56,5,1017.07,27,57.797,463004,20:02:14:996
0.0153,0.02,0.0336,45.56,5,1017.05,27,56.46,464004,20:02:15:996
0.0524,0.0072,0.0322,45.56,5,1017.06,27,52.608,465004,20:02:16:996
0.04,-0.0268,0.0489,45.56,5,1017.03,27,54.712,466003,20:02:17:995
-0.018,-0.0348,-0.0567,45.56,5,1017.04,27,52.269,467004,20:02:18:996
0.0168,0.0066,0.0133,45.56,5,1017.02,27,56.915,468004,20:02:19:996
0.0156,0.002,-0.0424,45.56,5,1017.02,27,50.993,469003,20:02:20:995
0.0043,-0.0067,-0.0378,45.56,5,1017.05,27,56.901,470004,20:02:21:996
-0.025,-0.017,-0.025,45.56,5,1017.07,27,52.559,471003,20:02:22:995
-0.0107,-0.0531,0.0167,45.56,5,1017.05,27,58.845,472004,20:02:23:996
-0.0342,0.0035,-0.0321,45.56,5,1017.07,27,52.162,473003,20:02:24:995
-0.0238,-0.0093,-0.0161,45.56,5,1017.05,26.9,55.655,474004,20:02:25:996
0.0366,0.0016,0.0169,45.56,5,1017.06,26.9,51.629,475004,20:02:26:996
0.0126,0.0098,0.0146,45.56,5,1017.06,26.9,59.141,476004,20:02:27:996
-0.0412,-0.0184,0.0509,45.56,5,1017.06,26.9,55.674,477003,20:02:28:995
0.0366,0.0193,-0.0132,45.56,5,1017.05,26.9,55.436,478003,20:02:29:995
-0.0208,0.0055,0.0296,45.56,5,1017.03,26.9,53.86,479004,20:02:30:996
0.0164,0.0049,0.0348,45.56,5,1017.11,26.9,56.776,480003,20:02:31:995
0.0175,-0.0352,-0.0597,45.56,5,1017.09,26.9,56.846,481004,20:02:32:996
-0.0134,-0.0305,-0.0304,45.56,5,1017.08,26.9,55.747,482003,20:02:33:995
0.0051,-0.0127,-0.0211,45.56,5,1017.07,26.9,56.804,483004,20:02:34:996
-0.0074,0.0434,-0.0594,45.56,5,1017.04,26.9,59.951,484004,20:02:35:996
-0.0076,-0.0154,-0.0141,45.56,5,1017.06,26.9,57.25,485003,20:02:36:995
-0.0203,0.0017,0.0452,45.56,5,1017.06,26.9,51.445,486003,20:02:37:995
-0.0211,0.0282,0.0436,45.56,5,1017.06,26.9,50.826,487004,20:02:38:996
0.0666,0.008,-0.0179,45.56,5,1017.05,26.9,51.787,488003,20:02:39:995
0.0071,0.0516,-0.0196,45.56,5,1017.05,26.9,51.229,489003,20:02:40:995
0.0183,-0.0101,0.0054,45.56,5,1017.05,26.9,50.644,490004,20:02:41:996
-0.0057,0.0411,0.0137,45.56,5,1017.06,26.9,57.507,491003,20:02:42:995
0.0023,0.041,-0.0237,45.56,5,1017.05,26.9,48.025,492004,20:02:43:996
0.0046,5.00E-04,0.0622,45.56,5,1017.06,26.9,46.309,493003,20:02:44:995
-0.0092,0.044,-0.0183,45.56,5,1017.07,26.9,48.566,494004,20:02:45:996
-0.024,-0.0043,-0.0202,45.56,5,1017.06,26.9,41.422,495004,20:02:46:996
0.0221,-0.0096,0.0408,45.56,5,1017.09,26.9,53.982,496003,20:02:47:995
0.0134,0.0359,-0.0537,45.56,5,1017.1,26.9,58.597,497004,20:02:48:996
0.0211,0.0175,-0.0273,45.56,5,1017.1,26.9,55.007,498004,20:02:49:996
0.03,-0.0274,-0.109,45.56,5,1017.09,26.9,54.564,499003,20:02:50:995
-0.0343,0.0244,0.0068,45.56,5,1017.12,26.9,54.226,500003,20:02:51:995
0.0432,-0.0415,0.0111,45.56,5,1017.12,26.9,52.329,501004,20:02:52:996
0.0301,0.0154,-0.01,45.56,5,1017.1,26.9,50.101,502004,20:02:53:996
0.0669,0.0247,-0.0052,45.56,5,1017.09,26.9,44.99,503004,20:02:54:996
0.0574,-0.0219,0.0409,45.56,5,1017.07,26.9,51.718,504004,20:02:55:996
0.0947,0.0016,0.0227,45.56,5,1017.08,26.9,49.816,505004,20:02:56:996
-0.025,-0.0452,-0.0126,45.56,5,1017.09,26.9,55.692,506004,20:02:57:996
0.0247,0.0343,-0.0132,45.56,5,1017.08,26.9,54.466,507003,20:02:58:995
0.0354,0.0142,0.0655,45.56,5,1017.07,26.9,52.295,508003,20:02:59:995
0.0559,-0.0042,-0.0175,45.56,5,1017.07,26.9,52.175,509003,20:03:00:995
-0.0257,0.0552,0.0411,45.56,5,1017.11,26.9,55.003,510004,20:03:01:996
-0.0475,-0.0188,-0.055,45.56,5,1017.12,26.9,58.705,511003,20:03:02:995
-0.0301,-0.0052,-0.0154,45.56,5,1017.11,26.9,61.452,512004,20:03:03:996
0.1002,0.0192,0.1113,45.56,5,1017.11,26.9,57.71,513003,20:03:04:995
0.0205,0.0172,-0.068,45.56,5,1017.12,26.9,55.007,514004,20:03:05:996
0.0138,0.003,-0.0014,45.56,5,1017.11,26.9,54.972,515004,20:03:06:996
-0.0175,-0.0045,-0.0212,45.56,5,1017.13,26.9,54.29,516004,20:03:07:996
-0.0147,-0.0141,0.035,45.56,5,1017.11,26.9,52.049,517004,20:03:08:996
0.0431,0.0067,0.0403,45.56,5,1017.11,26.9,57.545,518004,20:03:09:996
0.0437,0.0096,0.0355,45.56,5,1017.11,26.9,52.206,519004,20:03:10:996
0.015,-0.0516,-0.0634,45.56,5,1017.08,26.9,53.07,520004,20:03:11:996
0.0618,0.0015,-0.0087,45.56,5,1017.1,26.9,50.954,521004,20:03:12:996
0.0258,0.0533,0.0371,45.56,5,1017.09,26.9,58.767,522003,20:03:13:995
0.0149,-0.0219,-0.0495,45.56,5,1017.11,26.9,56.982,523004,20:03:14:996
0.0559,-0.0062,0.0773,45.56,5,1017.08,26.9,54.316,524004,20:03:15:996
0.0121,-0.0149,-0.0192,45.56,5,1017.11,26.9,59.325,525004,20:03:16:996
0.0535,-0.044,0.002,45.56,5,1017.11,26.9,57.089,526004,20:03:17:996
-0.0507,-0.027,0.0894,45.56,5,1017.1,26.9,57.243,527003,20:03:18:995
-0.0189,0.0392,-0.0347,45.56,5,1017.1,26.9,53.854,528003,20:03:19:995
-0.0048,-0.0549,0.0618,45.56,5,1017.13,26.9,56.067,529003,20:03:20:995
0.0239,0.017,0.013,45.56,5,1017.15,26.9,57.588,530004,20:03:21:996
0.0167,-0.0525,-0.0347,45.56,5,1017.13,26.9,52.182,531003,20:03:22:995
0.0229,-0.0159,-0.0365,45.56,5,1017.13,26.9,55.625,532005,20:03:23:997
-0.0265,-0.0105,0.0201,45.56,5,1017.13,26.9,56.401,533004,20:03:24:996
0.0318,-0.0444,0.0261,45.56,5,1017.12,26.9,55.273,534003,20:03:25:995
0.0601,0.0513,-0.0749,45.56,5,1017.13,26.9,56.585,535004,20:03:26:996
0.0357,-0.0273,0.0077,45.56,5,1017.1,26.9,53.459,536003,20:03:27:995
-0.0601,-0.034,-0.0715,45.56,5,1017.1,26.9,56.849,537004,20:03:28:996
-0.0237,0.0275,0.0397,45.56,5,1017.1,26.9,51.179,538003,20:03:29:995
0.0281,-0.0214,0.0431,45.56,5,1017.13,26.9,54.777,539003,20:03:30:995
0.0093,-0.0185,0.0853,45.56,5,1017.12,26.9,53.795,540004,20:03:31:996
-0.0321,0.0098,-0.0381,45.56,5,1017.1,26.9,53.524,541004,20:03:32:996
-0.038,0.0307,-0.0308,45.56,5,1017.09,26.9,58.714,542004,20:03:33:996
-0.0439,-0.0063,0.0334,45.56,5,1017.08,26.9,57.461,543003,20:03:34:995
-0.027,0,0.0138,45.56,5,1017.08,26.9,55.112,544003,20:03:35:995
0.0082,-0.013,-0.042,45.56,5,1017.09,26.9,57.427,545004,20:03:36:996
0.0177,0.0565,0.0097,45.56,5,1017.09,26.9,55.054,546004,20:03:37:996
0.0226,0.0089,-0.0418,45.56,5,1017.12,26.9,57.929,547004,20:03:38:996
0.0349,0.043,-0.0331,45.56,5,1017.09,26.9,56.402,548003,20:03:39:995
-0.0172,-0.0949,0.0566,45.56,5,1017.11,26.9,56.089,549003,20:03:40:995
0.0201,-0.0082,0.0079,45.56,5,1017.13,26.9,55.595,550004,20:03:41:996
0.011,-0.0109,0.0183,45.56,5,1017.1,26.9,58.18,551003,20:03:42:995
0.0105,0.0114,0.0136,45.56,5,1017.12,26.9,55.729,552003,20:03:43:995
0.0311,0.0177,0.0953,45.56,5,1017.12,26.9,57.154,553003,20:03:44:995
-0.048,0.0027,-0.0471,45.56,5,1017.11,26.9,57.901,554004,20:03:45:996
0.0276,0.0331,-0.0275,45.56,5,1017.11,26.9,55.065,555004,20:03:46:996
0.0056,-0.0689,-0.036,45.56,5,1017.11,26.9,54.617,556003,20:03:47:995
-0.0065,-0.0089,0.0123,45.56,5,1017.14,26.9,53.78,557003,20:03:48:995
0.0203,0.0479,-0.0367,45.56,5,1017.13,26.9,55.925,558004,20:03:49:996
-0.0059,0.0031,0.0224,45.56,5,1017.13,26.9,56.522,559003,20:03:50:995
-0.0274,-0.0383,-0.0041,45.56,5,1017.13,26.9,57.176,560003,20:03:51:995
-0.0054,0.005,-0.0082,45.56,5,1017.15,26.9,55.346,561003,20:03:52:995
-0.0203,-0.0253,-0.0243,45.56,5,1017.13,26.9,53.361,562004,20:03:53:996
0.0187,0.0199,0.0392,45.56,5,1017.12,26.9,51.459,563003,20:03:54:995
0.0464,-0.022,-0.0021,45.56,5,1017.11,26.9,55.715,564003,20:03:55:995
0.0777,-0.0095,-0.0478,45.56,5,1017.12,26.9,52.111,565004,20:03:56:996
-0.0623,0.0224,-0.0347,45.56,5,1017.13,26.9,56.009,566004,20:03:57:996
-0.0239,0.0225,0.0047,45.56,5,1017.11,26.9,52.433,567004,20:03:58:996
-0.0066,-0.0288,0.0316,45.56,5,1017.13,26.9,53.717,568003,20:03:59:995
-0.0089,0.0019,0.0621,45.56,5,1017.13,26.9,34.767,569004,20:04:00:996
0.0053,-0.0112,-0.0049,45.56,5,1017.14,26.9,45.303,570003,20:04:01:995
0.0667,-0.0161,0.0245,45.56,5,1017.15,26.9,36.163,571003,20:04:02:995
-0.0337,0.0032,-0.0158,45.56,5,1017.14,26.9,51.326,572004,20:04:03:996
-0.0705,0.0376,-0.0153,45.56,5,1017.12,26.9,42.782,573003,20:04:04:995
0.0886,-0.0022,-0.0381,45.56,5,1017.13,26.9,51.28,574003,20:04:05:995
-0.0577,-0.0073,-0.0083,45.56,5,1017.14,26.9,46.672,575004,20:04:06:996
-0.0025,-0.0105,-0.0632,45.56,5,1017.11,26.9,37.735,576003,20:04:07:995
0.0132,-8.00E-04,-0.011,45.56,5,1017.11,26.9,35.155,577003,20:04:08:995
0.0039,-0.0052,0.0301,45.56,5,1017.14,26.9,36.635,578004,20:04:09:996
-0.0399,0.0115,0.0019,45.56,5,1017.14,26.9,35.559,579003,20:04:10:995
0.0225,0.006,-0.0141,45.56,5,1017.11,26.9,37.239,580003,20:04:11:995
0.0468,-0.0022,0.0083,45.56,5,1017.1,26.9,34.468,581003,20:04:12:995
-0.0025,0.0367,0.0352,45.56,5,1017.07,26.9,35.345,582004,20:04:13:996
-0.042,0.0092,-0.0099,45.56,5,1017.09,26.9,45.476,583003,20:04:14:995
-0.0131,0.036,-0.0467,45.56,5,1017.11,26.9,36.106,584004,20:04:15:996
0.0316,0.0044,0.0719,45.56,5,1017.1,26.9,34.748,585003,20:04:16:995
0.0086,0.0074,-0.0146,45.56,5,1017.1,26.9,35.478,586003,20:04:17:995
0.0255,0.0272,0.015,45.56,5,1017.1,26.9,35.37,587004,20:04:18:996
-0.0553,-0.034,0.0453,45.56,5,1017.1,26.9,37.463,588003,20:04:19:995
-0.0441,0.0296,0.0234,45.56,5,1017.09,26.9,35.473,589004,20:04:20:996
-0.0264,0.0507,-0.0103,45.56,5,1017.11,26.9,34.76,590003,20:04:21:995
-0.0144,-4.00E-04,-0.0226,45.56,5,1017.11,26.9,35.446,591004,20:04:22:996
0.0249,0.0277,-0.0467,45.56,5,1017.11,26.9,34.095,592004,20:04:23:996
0.0136,0.0767,-0.0759,45.56,5,1017.09,26.9,35.82,593004,20:04:24:996
0.0446,-0.0308,0.0566,45.56,5,1017.1,26.9,34.794,594003,20:04:25:995
0.0178,0.0217,-0.0293,45.56,5,1017.1,26.9,34.479,595004,20:04:26:996
-0.0753,0.0391,0.0318,45.56,5,1017.1,26.9,48.773,596004,20:04:27:996
0.0181,0.008,-0.045,45.56,5,1017.11,26.9,38.073,597004,20:04:28:996
-0.0065,-0.0292,0.0342,45.56,5,1017.11,26.9,36.151,598003,20:04:29:995
0.01,-0.0097,-0.0495,45.56,5,1017.13,26.9,33.618,599004,20:04:30:996
-0.007,-0.0411,0.0716,45.56,5,1017.11,26.9,34.618,600004,20:04:31:996
-0.0118,0.0118,0.0224,45.56,5,1017.12,26.9,33.842,601004,20:04:32:996
0.0155,-0.024,0.0631,45.56,5,1017.13,26.9,34.353,602004,20:04:33:996
-0.0227,0.0109,0.0752,45.56,5,1017.14,26.9,34.072,603004,20:04:34:996
-0.0012,0.032,0.0424,45.56,5,1017.13,26.8,34.016,604004,20:04:35:996
0.0021,-0.052,-0.0198,45.56,5,1017.17,26.8,34.34,605004,20:04:36:996
-0.006,-0.0012,-0.006,45.56,5,1017.15,26.8,33.455,606004,20:04:37:996
-0.064,0.0484,0.0163,45.56,5,1017.14,26.9,32.882,607004,20:04:38:996
-0.0421,0.0163,0.0581,45.56,5,1017.15,26.9,38.441,608004,20:04:39:996
-0.0103,0.0328,-0.0064,45.56,5,1017.13,26.8,33.485,609003,20:04:40:995
-0.0012,0.0478,0.0045,45.56,5,1017.14,26.8,32.008,610004,20:04:41:996
0.0903,0.0227,0.0245,45.56,5,1017.15,26.8,33.056,611003,20:04:42:995
0.0103,-0.0143,-0.0564,45.56,5,1017.14,26.8,33.684,612005,20:04:43:997
0.0244,0.0507,-0.0284,45.56,5,1017.13,26.8,33.292,613004,20:04:44:996
