LINEAR ACCELERATION X,LINEAR ACCELERATION Y,LINEAR ACCELERATION Z,LIGHT (lux),PROXIMITY (m),ATMOSPHERIC PRESSURE (hPa),TEMPERATURE (C),SOUND LEVEL (dB),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.0611,0.0259,0.0063,42.45,5,1014.6,28.1,0,616009,17:30:50:228
-0.0072,0.0204,0.0116,42.45,5,1014.59,28.1,0,617009,17:30:51:228
0.0135,-0.0084,-0.0066,42.45,5,1014.59,28.1,0,618014,17:30:52:233
-0.0268,0.0115,0.0883,42.45,5,1014.65,28.1,0,619009,17:30:53:228
-0.0014,0.0078,0.0399,42.45,5,1014.85,28.1,77.216,620010,17:30:54:229
0.022,0.0088,-0.0077,42.45,5,1014.77,28.2,44.939,621009,17:30:55:228
0.0077,0.0279,-0.0825,42.45,5,1014.68,28.2,44.491,622009,17:30:56:228
0.0385,0.0309,0.0424,42.45,5,1014.65,28.2,44.127,623009,17:30:57:228
-0.0013,-0.0061,-0.0587,42.45,5,1014.63,28.2,42.251,624009,17:30:58:228
-0.0239,0.045,0.0912,42.45,5,1014.61,28.2,43.596,625009,17:30:59:228
-0.0534,-0.0121,-0.0093,42.45,5,1014.75,28.2,43.249,626009,17:31:00:228
0.0392,-0.0543,0.0433,42.45,5,1014.73,28.2,42.255,627009,17:31:01:228
-0.0444,0.0055,0.0029,42.45,5,1014.65,28.2,43.798,628009,17:31:02:228
-8.00E-04,0.0028,0.0281,42.45,5,1014.63,28.2,44.312,629009,17:31:03:228
0.0425,-0.0127,-0.0101,42.45,5,1014.57,28.2,43.486,630009,17:31:04:228
0.0363,0.0403,-0.0105,42.45,5,1014.59,28.2,41.874,631009,17:31:05:228
-0.0193,0.0579,-0.1146,42.45,5,1014.57,28.2,43.103,632009,17:31:06:228
-0.0016,-0.0231,0.0486,42.45,5,1014.56,28.2,42.473,633009,17:31:07:228
0.009,0.0417,0.0576,42.45,5,1014.56,28.2,42.661,634009,17:31:08:228
0.0514,-0.0229,0.0437,42.45,5,1014.58,28.1,43.273,635009,17:31:09:228
-0.0273,0.0014,0.0576,42.45,5,1014.56,28.1,42.66,636009,17:31:10:228
0.0051,-0.0019,0.0023,42.45,5,1014.62,28.1,43.665,637009,17:31:11:228
0.0149,0.0228,0.0526,42.45,5,1014.88,28.1,44.001,638009,17:31:12:228
0.0427,0.035,0,42.45,5,1015.1,28.2,43.042,638890,17:31:13:109
0.0181,0.0369,-0.0169,42.45,5,1014.97,28.2,44.366,639889,17:31:14:108
-0.0448,0.0044,-0.0512,42.45,5,1014.85,28.3,42.945,640890,17:31:15:109
0.0376,0.0492,-0.0616,42.45,5,1014.77,28.2,40.978,641890,17:31:16:109
-0.0575,0.0249,0.0291,42.45,5,1014.67,28.2,40.851,642889,17:31:17:108
-0.03,0.0056,0.0186,42.45,5,1014.62,28.2,40.762,643890,17:31:18:109
-0.0465,0.0392,0.0245,42.45,5,1014.57,28.2,42.28,644890,17:31:19:109
-0.0044,0.0116,-0.0727,42.45,5,1014.52,28.2,40.318,645889,17:31:20:108
-0.0375,0.068,0.0275,42.45,5,1014.53,28.2,40.713,646889,17:31:21:108
0.0023,-0.0225,-0.0856,42.45,5,1014.52,28.2,41.815,647889,17:31:22:108
0.001,0.0127,-0.0564,42.45,5,1014.53,28.2,42.02,648889,17:31:23:108
-0.0067,0.0024,0.0019,42.45,5,1014.53,28.2,42.686,649890,17:31:24:109
-0.003,0.0044,-0.0392,42.45,5,1014.53,28.2,39.289,650890,17:31:25:109
0.0116,0.0362,0.001,42.45,5,1014.54,28.2,42.947,651889,17:31:26:108
0.0127,-0.0105,-0.0073,42.45,5,1014.54,28.2,42.532,652890,17:31:27:109
-0.0652,0.0041,0.039,42.45,5,1014.52,28.2,42.33,653890,17:31:28:109
0.0597,-0.0119,0.0356,42.45,5,1014.56,28.2,42.675,654891,17:31:29:110
-0.0187,-0.007,0.0322,42.45,5,1014.53,28.2,41.702,655889,17:31:30:108
-0.0065,-0.0016,0.0456,42.45,5,1014.54,28.1,40.445,656889,17:31:31:108
-0.0149,0.0222,-0.0092,42.45,5,1014.53,28.1,39.957,657890,17:31:32:109
0.037,0.0605,0.0544,42.45,5,1014.55,28.1,42.045,658890,17:31:33:109
0.0209,-0.0592,0.0094,42.45,5,1014.55,28.1,40.556,659890,17:31:34:109
0.0225,-0.0161,-0.0309,42.45,5,1014.53,28.1,42.343,660890,17:31:35:109
0.0159,-0.0028,-0.0244,42.45,5,1014.54,28.1,41.111,661889,17:31:36:108
0.0487,0.0156,0.0284,42.45,5,1014.56,28.1,40.791,662889,17:31:37:108
0.0076,0.0049,0.0385,42.45,5,1014.55,28.1,39.983,663889,17:31:38:108
-0.0405,-0.0146,0.0633,42.45,5,1014.55,28.1,37.967,664890,17:31:39:109
-0.0074,0.0435,0.0202,42.45,5,1014.54,28.1,43.133,665889,17:31:40:108
0.0415,-0.0501,-0.0595,42.45,5,1014.54,28.1,42.517,666890,17:31:41:109
0.0117,-0.0043,0.0433,42.45,5,1014.55,28.1,40.145,667889,17:31:42:108
-0.0479,0.0264,0.0717,42.45,5,1014.55,28.1,41.296,668890,17:31:43:109
0.0219,0.0785,0.0083,42.45,5,1014.56,28.1,42.743,669889,17:31:44:108
0.0904,0.0355,0.0094,42.45,5,1014.57,28.1,42.373,670889,17:31:45:108
0.0124,-0.0592,0.0106,42.45,5,1014.57,28.1,44.208,671890,17:31:46:109
-0.0173,0.0559,-0.001,42.45,5,1014.57,28.1,42.418,672889,17:31:47:108
-0.0292,-0.0568,0.0265,42.45,5,1014.59,28.1,45.988,673889,17:31:48:108
-0.0116,-0.0189,-0.0435,42.45,5,1014.6,28.1,43.072,674889,17:31:49:108
0.0369,0.0258,0.0351,42.45,5,1014.59,28.1,40.349,675890,17:31:50:109
-0.0498,-0.0265,5.00E-04,42.45,5,1014.6,28.1,42.622,676889,17:31:51:108
-0.0661,0.0219,-0.0534,42.45,5,1014.58,28.1,43.965,677889,17:31:52:108
0.0589,0.0127,0.0069,42.45,5,1014.8,28.1,42.243,678889,17:31:53:108
-0.0319,-0.0623,-0.0201,42.45,5,1014.77,28.1,41.363,679889,17:31:54:108
0.0257,0.0568,0.0441,42.45,5,1014.71,28.1,44.16,680890,17:31:55:109
-0.034,-0.0062,0.0619,42.45,5,1014.65,28.1,44.472,681889,17:31:56:108
-0.0117,0.012,-0.0068,42.45,5,1014.64,28.1,44.669,682889,17:31:57:108
-0.0173,-0.0214,0.0188,42.45,5,1014.65,28.1,46.1,683889,17:31:58:108
0.0029,0.0287,-0.0882,42.45,5,1014.65,28.1,43.287,684890,17:31:59:109
5.00E-04,0.0339,0.0811,42.45,5,1014.61,28.1,44.753,685889,17:32:00:108
0.07,0.0092,-0.0202,42.45,5,1014.59,28.1,44.975,686889,17:32:01:108
-0.014,0.0392,0.061,42.45,5,1014.59,28.1,45.618,687889,17:32:02:108
-0.0517,0.013,0.0223,42.45,5,1014.57,28.1,44.842,688889,17:32:03:108
-0.0093,0.0454,0.062,42.45,5,1014.56,28.1,43.201,689889,17:32:04:108
-0.0478,-0.0227,-0.0092,42.45,5,1014.6,28.1,44.31,690890,17:32:05:109
-0.0234,-0.0226,-0.0543,42.45,5,1014.57,28.1,45.67,691889,17:32:06:108
0.0427,0.0024,-0.023,42.45,5,1014.58,28.1,52.758,692889,17:32:07:108
0.0634,-0.0216,-0.0297,42.45,5,1014.56,28.1,44.012,693889,17:32:08:108
-0.0334,0.05,0.032,42.45,5,1014.59,28.1,44.281,694889,17:32:09:108
0.0384,-0.0041,0.0868,42.45,5,1014.6,28.1,45.039,695889,17:32:10:108
0.0923,0.0069,-0.0658,42.45,5,1014.57,28.1,44.678,696889,17:32:11:108
-0.0378,0.0323,-4.00E-04,42.45,5,1014.59,28.1,44.071,697889,17:32:12:108
-0.0324,0.0874,-0.0158,42.45,5,1014.59,28.1,44.365,698889,17:32:13:108
-0.0292,2.00E-04,-0.0034,42.45,5,1014.59,28.1,44.292,699889,17:32:14:108
0.0622,0.0204,0.0279,42.45,5,1014.58,28,44.222,700889,17:32:15:108
-0.0208,0.0012,-0.0081,42.45,5,1014.59,28.1,43.443,701889,17:32:16:108
-0.0375,-0.0263,-0.0041,42.45,5,1014.57,28,44.2,702889,17:32:17:108
0.0605,-0.0075,0.0174,42.45,5,1014.6,28,44.08,703889,17:32:18:108
0.0171,-0.0056,-0.0045,42.45,5,1014.6,28,43.74,704890,17:32:19:109
-0.0551,-0.0564,-0.0973,42.45,5,1014.59,28,42.612,705889,17:32:20:108
-0.0069,-0.0514,0.015,42.45,5,1014.62,28,44.196,706890,17:32:21:109
0.0159,-0.0115,-0.0572,42.45,5,1014.62,28,45.84,707889,17:32:22:108
-0.0655,0.0143,0.0268,42.45,5,1014.61,28,45.368,708889,17:32:23:108
-0.0193,-0.0026,-0.0695,42.45,5,1014.61,28,41.38,709889,17:32:24:108
0.0037,-0.0091,0.04,42.45,5,1014.63,28,43.373,710889,17:32:25:108
0.009,-0.0656,-0.0779,42.45,5,1014.66,28,40.762,711890,17:32:26:109
0.017,0.0244,0.054,42.45,5,1014.63,28,44.218,712889,17:32:27:108
0.0527,0.0307,0.0198,42.45,5,1014.63,28,43.745,713890,17:32:28:109
-0.0426,-0.0227,0.042,42.45,5,1014.63,28,39.218,714889,17:32:29:108
-0.0034,0.0118,-0.0563,42.45,5,1014.61,28,39.826,715889,17:32:30:108
0.0154,0.0172,-0.0038,42.45,5,1014.63,28,41.144,716889,17:32:31:108
-0.0109,0.0082,0.0258,42.45,5,1014.75,28,40.853,717889,17:32:32:108
-0.003,-0.0099,-0.0342,42.45,5,1014.72,28,42.518,718889,17:32:33:108
0.045,-0.0044,-0.0493,42.45,5,1014.73,28,41.445,719889,17:32:34:108
0.0093,0.0318,-0.0553,42.45,5,1014.69,28,41.098,720889,17:32:35:108
0.0082,-0.0468,-0.0262,42.45,5,1014.68,28,40.067,721889,17:32:36:108
0.0129,0.0287,0.0346,42.45,5,1014.69,28,38.943,722889,17:32:37:108
0.0189,-0.0403,-0.0415,42.45,5,1014.7,28,40.417,723889,17:32:38:108
0.0381,-0.0127,-0.0254,42.45,5,1014.68,28,36.909,724889,17:32:39:108
-0.0306,0.0431,0.0672,42.45,5,1014.66,28,42.019,725889,17:32:40:108
0.0626,-0.022,-0.0101,42.45,5,1014.63,28,43.588,726889,17:32:41:108
0.0325,-0.0185,0.048,42.45,5,1014.63,28,42.265,727889,17:32:42:108
0.0182,-0.0194,-0.0114,42.45,5,1014.64,28,42.605,728890,17:32:43:109
0.0676,0.0177,0.0294,42.45,5,1014.62,28,39.128,729889,17:32:44:108
0.0198,-0.0311,0.0471,42.45,5,1014.62,28,40.041,730890,17:32:45:109
-0.0111,-0.0065,-0.0181,42.45,5,1014.63,28,42.667,731889,17:32:46:108
-0.0107,0.0142,0.0505,42.45,5,1014.63,28,40.99,732889,17:32:47:108
-0.0106,-0.0387,0.0468,42.45,5,1014.62,28,42.816,733889,17:32:48:108
0.0491,-0.0333,0.0238,42.45,5,1014.6,28,42.446,734889,17:32:49:108
-0.0077,-0.0018,-0.0491,42.45,5,1014.63,28,43.465,735889,17:32:50:108
-0.009,0.0257,0.0412,42.45,5,1014.61,28,41.861,736889,17:32:51:108
5.00E-04,9.00E-04,-0.0646,42.45,5,1014.61,28,42.317,737889,17:32:52:108
0.0291,0.0382,0.0395,42.45,5,1014.64,28,43.094,738890,17:32:53:109
0.0641,0.0537,0.0413,42.45,5,1014.62,28,41.03,739889,17:32:54:108
-0.0304,0.0399,0.0625,42.45,5,1014.63,28,43.747,740890,17:32:55:109
0.0029,-0.03,0.0727,42.45,5,1014.64,28,39.232,741889,17:32:56:108
0.0843,0.0155,-0.0265,42.45,5,1014.65,28,43.582,742889,17:32:57:108
-0.0086,0.0054,0.0176,42.45,5,1014.65,28,44.365,743890,17:32:58:109
-0.0151,-0.0378,-0.0017,42.45,5,1014.63,28,43.33,744889,17:32:59:108
0.044,-3.00E-04,0.0236,42.45,5,1014.65,28,42.158,745889,17:33:00:108
0.0206,0.0456,-0.0292,42.45,5,1014.63,28,43.109,746889,17:33:01:108
0.0463,-0.0062,0.0247,42.45,5,1014.64,28,43.979,747889,17:33:02:108
0.0278,0.0174,0.0067,42.45,5,1014.64,28,44.037,748889,17:33:03:108
-0.0044,0.0012,-0.007,42.45,5,1014.6,27.9,43.235,749889,17:33:04:108
-0.0096,-0.0232,0.0176,42.45,5,1014.67,28,39.381,750889,17:33:05:108
0.0399,0.0433,-0.0486,42.45,5,1014.67,27.9,43.402,751889,17:33:06:108
-0.0076,-0.0215,-0.027,42.45,5,1014.65,27.9,46.059,752889,17:33:07:108
-0.0063,-0.032,0.029,42.45,5,1014.65,27.9,47.127,753889,17:33:08:108
0.0333,0.0117,-0.0066,42.45,5,1015.14,28,42.195,754889,17:33:09:108
-0.0019,-0.0427,0.015,42.45,5,1015.17,28,43.435,755889,17:33:10:108
0.0029,-6.00E-04,-0.0445,42.45,5,1015,28.1,46.731,756889,17:33:11:108
-0.0402,-0.0275,0.041,42.45,5,1014.87,28.1,45.364,757889,17:33:12:108
0.0279,-0.02,0.0504,42.45,5,1014.76,28.1,45.576,758888,17:33:13:107
-0.0335,0.0014,-0.0587,42.45,5,1014.7,28.1,41.723,759889,17:33:14:108
-0.0729,-0.0281,0.0117,42.45,5,1014.66,28.1,43.494,760889,17:33:15:108
-0.057,0.0167,0.0743,42.45,5,1014.61,28.1,45.325,761889,17:33:16:108
0.0133,0.0122,-0.0352,42.45,5,1014.62,28.1,43.199,762889,17:33:17:108
-0.0218,0.0218,-0.0149,42.45,5,1014.56,28,44.903,763889,17:33:18:108
0.0316,0.0202,-0.0412,42.45,5,1014.56,28,46.063,764890,17:33:19:109
-0.0444,0.0593,0.0417,42.45,5,1014.56,28,45.28,765889,17:33:20:108
-0.0368,-0.0137,-0.008,42.45,5,1014.54,28,43.208,766889,17:33:21:108
2.00E-04,0.0071,-0.061,42.45,5,1014.54,28,43.986,767889,17:33:22:108
0.0074,0.0195,0.0192,42.45,5,1014.53,28,45.263,768889,17:33:23:108
-0.0181,0.0105,0.0138,42.45,5,1014.56,28,43.928,769890,17:33:24:109
-0.0299,-0.0576,0.0086,42.45,5,1014.55,28,45.579,770889,17:33:25:108
0.0339,-0.0027,-0.0277,42.45,5,1014.55,28,42.115,771889,17:33:26:108
0.0123,0.0091,-0.0352,42.45,5,1014.55,28,43.527,772889,17:33:27:108
0.0032,3.00E-04,-0.0628,42.45,5,1014.56,28,45.091,773889,17:33:28:108
0.0058,0.0177,0.0621,42.45,5,1014.57,28,45.86,774889,17:33:29:108
-0.0088,-0.0417,-1.00E-04,42.45,5,1014.59,28,43.91,775889,17:33:30:108
0.0022,0.0534,-0.0601,42.45,5,1014.59,28,44.752,776889,17:33:31:108
-0.0846,0.0223,-0.0063,42.45,5,1014.61,28,44.727,777889,17:33:32:108
0.0328,-0.0134,0.051,42.45,5,1014.64,28,45.013,778890,17:33:33:109
-0.002,-0.0011,0.068,42.45,5,1014.6,28,47.441,779889,17:33:34:108
0.0488,-0.0428,0.0704,42.45,5,1014.62,28,46.388,780889,17:33:35:108
0.0044,-0.0076,-0.0765,42.45,5,1014.61,27.9,44.335,781890,17:33:36:109
0.0176,0.0574,-0.0308,42.45,5,1014.63,27.9,42.085,782890,17:33:37:109
-0.0125,0.0237,-0.0015,42.45,5,1014.64,27.9,43.348,783889,17:33:38:108
-0.0388,0.0065,0.0031,42.45,5,1014.61,27.9,44.092,784889,17:33:39:108
-0.015,0.0123,-0.0084,42.45,5,1014.62,27.9,45.337,785889,17:33:40:108
0.0439,-0.0191,-0.0303,42.45,5,1014.66,27.9,46.32,786889,17:33:41:108
-0.0368,0.0089,-0.0447,42.45,5,1014.64,27.9,46.725,787889,17:33:42:108
8.00E-04,-0.0402,0.0024,42.45,5,1014.65,27.9,44.939,788891,17:33:43:110
0.065,-0.0202,-0.0773,42.45,5,1014.68,27.9,37.621,789889,17:33:44:108
0.0242,-3.00E-04,0.0335,42.45,5,1014.65,27.9,39.822,790889,17:33:45:108
0.0028,0.0375,0.0403,42.45,5,1014.66,27.9,43.802,791891,17:33:46:110
0.0298,0.0204,-0.0067,42.45,5,1014.66,27.9,39.487,792889,17:33:47:108
-0.0027,0.0116,0.0672,42.45,5,1014.64,27.9,42.214,793889,17:33:48:108
-0.0439,-0.005,-0.0262,42.45,5,1014.65,27.9,42.254,794889,17:33:49:108
0.0027,0.0197,0.0264,42.45,5,1014.63,27.9,37.095,795889,17:33:50:108
-0.0183,0.0255,0.0108,42.45,5,1014.64,27.9,35.957,796889,17:33:51:108
-0.0275,-0.0013,-0.0246,42.45,5,1014.64,27.9,35.19,797889,17:33:52:108
0.0191,0.0252,0.0201,42.45,5,1014.65,27.9,35.057,798889,17:33:53:108
-0.0108,0.0414,-0.0067,42.45,5,1014.66,27.9,35.284,799888,17:33:54:107
-0.0304,0.0192,0.0346,42.45,5,1014.67,27.9,36.178,800890,17:33:55:109
-0.0659,0.0027,-0.0227,42.45,5,1014.63,27.9,35.875,801892,17:33:56:111
-1.00E-04,-0.0704,-0.0068,42.45,5,1014.65,27.9,39.141,802889,17:33:57:108
0.0132,0.0459,0.048,42.45,5,1014.65,27.9,38.768,803889,17:33:58:108
-0.0491,-0.0015,0.009,42.45,5,1014.67,27.9,41.452,804889,17:33:59:108
-0.041,0.0406,0.0408,42.45,5,1014.7,27.9,42.056,805889,17:34:00:108
0.0277,0.0239,-0.072,42.45,5,1014.7,27.9,39.714,806889,17:34:01:108
-0.0509,-2.00E-04,0.0232,42.45,5,1014.7,27.9,38.764,807889,17:34:02:108
0.0063,0.0182,-0.0361,42.45,5,1014.7,27.9,41.794,808889,17:34:03:108
-0.0191,0.0085,-0.0151,42.45,5,1014.71,27.9,40.773,809890,17:34:04:109
-0.0348,0.051,0.0061,42.45,5,1014.71,27.9,38.935,810889,17:34:05:108
0.0628,-0.0203,-0.0177,42.45,5,1014.72,27.9,42.647,811889,17:34:06:108
-0.0148,0.0085,-0.0126,42.45,5,1014.7,27.9,42.176,812889,17:34:07:108
0.0367,-0.0033,0.0479,42.45,5,1014.7,27.9,44.995,813889,17:34:08:108
0.0359,-0.0157,-0.0398,42.45,5,1014.7,27.9,39.749,814889,17:34:09:108
-0.002,0.0442,0.0075,42.45,5,1014.71,27.9,35.881,815890,17:34:10:109
0.0389,-0.0112,0.0029,42.45,5,1014.7,27.8,44.183,816889,17:34:11:108
-0.0129,0.0095,0.0176,42.45,5,1014.72,27.8,44.499,817889,17:34:12:108
-0.021,-0.0093,-0.0319,42.45,5,1014.71,27.8,43.195,818889,17:34:13:108
-0.0025,-0.0148,0.0214,42.45,5,1014.7,27.8,44.465,819889,17:34:14:108
-0.0489,0.0188,-0.0298,42.45,5,1014.72,27.8,47.127,820889,17:34:15:108
-0.0374,-0.0062,-0.0106,42.45,5,1014.7,27.8,44.918,821889,17:34:16:108
0.054,0.0265,-0.0117,42.45,5,1014.71,27.8,46.852,822889,17:34:17:108
-0.0012,0.0369,0.0704,42.45,5,1014.7,27.8,45.437,823889,17:34:18:108
9.00E-04,-0.0447,-0.0564,42.45,5,1014.68,27.8,43.997,824890,17:34:19:109
0.013,-0.0285,0.0523,42.45,5,1014.69,27.8,45.844,825890,17:34:20:109
-0.0526,0.0125,-0.0225,42.45,5,1014.67,27.8,34.52,826889,17:34:21:108
0.0576,-2.00E-04,0.0369,42.45,5,1014.69,27.8,33.633,827889,17:34:22:108
2.00E-04,-0.0261,0.0106,42.45,5,1014.69,27.8,33.587,828889,17:34:23:108
0.0353,0.0173,0.0234,42.45,5,1014.66,27.8,34.872,829890,17:34:24:109
0.0068,-0.0167,-0.0619,42.45,5,1014.67,27.8,32.961,830889,17:34:25:108
-0.0211,-0.0045,0.0059,42.45,5,1014.68,27.8,33.815,831889,17:34:26:108
-0.0067,0.0085,-0.0733,42.45,5,1014.67,27.8,33.883,832889,17:34:27:108
-0.0442,0.0255,-0.074,42.45,5,1014.67,27.8,33.793,833889,17:34:28:108
0.0129,-0.0285,0.0634,42.45,5,1014.69,27.8,33.311,834889,17:34:29:108
-0.002,-0.0043,0.0103,42.45,5,1014.67,27.8,34.781,835889,17:34:30:108
-0.0066,-0.0341,-0.0327,42.45,5,1014.67,27.8,32.024,836890,17:34:31:109
0.0351,0.0399,-0.033,42.45,5,1014.67,27.8,35.946,837889,17:34:32:108
0.0343,0.0134,0.0253,42.45,5,1014.67,27.8,34.128,838889,17:34:33:108
-0.0035,-0.0115,0.002,42.45,5,1014.68,27.8,35.029,839890,17:34:34:109
-0.012,0.0158,0.0441,42.45,5,1014.68,27.8,34.724,840889,17:34:35:108
-0.0298,-0.0032,0.0213,42.45,5,1014.69,27.8,33.623,841889,17:34:36:108
-0.0257,0.027,0.0105,42.45,5,1014.71,27.8,35.526,842889,17:34:37:108
-0.0373,-0.0459,0.0242,42.45,5,1014.69,27.8,36.856,843889,17:34:38:108
0.0136,0.0177,-0.0857,42.45,5,1014.72,27.8,32.994,844889,17:34:39:108
-0.0326,0.0294,0.052,42.45,5,1014.68,27.8,43.378,845889,17:34:40:108
0.0074,-0.046,0.0643,42.45,5,1014.68,27.8,45.608,846890,17:34:41:109
0.0403,0.0028,0.0383,42.45,5,1014.68,27.8,46.306,847889,17:34:42:108
0.0298,-0.0075,-0.0092,42.45,5,1014.69,27.8,46.801,848889,17:34:43:108
-0.0224,-0.065,-0.0275,42.45,5,1014.7,27.8,43.347,849889,17:34:44:108
0.031,0.026,0.0098,42.45,5,1014.7,27.8,46.302,850889,17:34:45:108
-0.0658,0.0136,-0.0895,42.45,5,1014.71,27.8,43.458,851889,17:34:46:108
0.0188,0.0158,0.091,42.45,5,1014.7,27.8,43.602,852889,17:34:47:108
0.0503,-0.0218,-0.0538,42.45,5,1014.7,27.8,42.649,853889,17:34:48:108
-0.0065,0.0239,-0.0394,42.45,5,1014.72,27.8,44.125,854889,17:34:49:108
0.0305,-0.0107,0.028,42.45,5,1014.72,27.8,44.932,855889,17:34:50:108
0.043,-0.0042,-0.1146,42.45,5,1014.7,27.8,44.516,856889,17:34:51:108
0.0436,0.0335,0.0464,42.45,5,1014.71,27.8,44.131,857889,17:34:52:108
0.0237,0.0296,0.0164,42.45,5,1014.74,27.8,44.114,858889,17:34:53:108
-0.0391,-0.0202,-0.0175,42.45,5,1014.72,27.8,45.915,859889,17:34:54:108
0.0642,-0.0293,0.0292,42.45,5,1014.72,27.8,44.672,860889,17:34:55:108
0.0495,-0.0281,-0.0152,42.45,5,1014.69,27.8,47.818,861889,17:34:56:108
-5.00E-04,-0.0146,-0.0183,42.45,5,1014.71,27.8,45.871,862889,17:34:57:108
-0.0092,0.0026,-0.0188,42.45,5,1014.73,27.8,44.162,863889,17:34:58:108
0.0384,0.0306,-0.0273,42.45,5,1014.73,27.8,43.597,864889,17:34:59:108
-0.024,0.0544,-0.0015,42.45,5,1014.71,27.8,42.386,865889,17:35:00:108
-0.0082,-0.0527,-0.1062,42.45,5,1014.73,27.8,42.166,866889,17:35:01:108
0.0412,-0.0047,-0.0188,42.45,5,1014.71,27.8,43.701,867889,17:35:02:108
-0.0098,-0.007,0.0641,42.45,5,1014.71,27.8,44.006,868889,17:35:03:108
0.0161,0.0013,-0.0034,42.45,5,1014.7,27.8,46.19,869890,17:35:04:109
0.01,-0.0057,0.0067,42.45,5,1014.7,27.8,45.652,870889,17:35:05:108
0.0026,0.0101,0.0229,42.45,5,1014.71,27.8,43.525,871889,17:35:06:108
0.0028,0.0187,-0.0233,42.45,5,1014.71,27.8,42.448,872889,17:35:07:108
8.00E-04,0.0052,0.0126,42.45,5,1014.71,27.8,41.957,873889,17:35:08:108
0.0148,-0.0151,0.0177,42.45,5,1014.68,27.8,44.545,874890,17:35:09:109
0.0213,-0.0177,0.0348,42.45,5,1014.66,27.7,41.765,875889,17:35:10:108
-0.0032,0.0177,-0.0251,42.45,5,1014.69,27.8,45.405,876889,17:35:11:108
-5.00E-04,0.0213,0.0229,42.45,5,1014.68,27.7,45.908,877889,17:35:12:108
-0.0422,0.0381,-0.0258,42.45,5,1014.69,27.7,42.309,878890,17:35:13:109
-0.011,-0.0297,0.0055,42.45,5,1014.67,27.7,42.714,879889,17:35:14:108
0.0184,0.0157,-0.0223,42.45,5,1014.68,27.7,46.327,880889,17:35:15:108
0.0162,-0.0367,0.0198,42.45,5,1014.68,27.7,44.55,881889,17:35:16:108
0.0092,-0.0487,-0.0644,42.45,5,1014.7,27.7,43.044,882889,17:35:17:108
-0.0176,-0.0123,0.0243,42.45,5,1014.71,27.7,41.956,883889,17:35:18:108
0.0388,-0.0279,6.00E-04,42.45,5,1014.71,27.7,44.892,884889,17:35:19:108
-0.0118,-0.0153,-0.0239,42.45,5,1014.7,27.7,43.461,885889,17:35:20:108
0.022,0.0068,0.0616,42.45,5,1014.79,27.7,45.357,886889,17:35:21:108
0.0317,-0.0205,0.0806,42.45,5,1014.78,27.8,44.085,887890,17:35:22:109
0.0039,-0.0267,0.0276,42.45,5,1014.74,27.8,43.004,888889,17:35:23:108
0.0124,-0.0298,0.1269,42.45,5,1014.73,27.8,43.507,889889,17:35:24:108
-0.0204,-0.0038,0.0032,42.45,5,1014.71,27.8,43.726,890889,17:35:25:108
0.0051,-0.0051,0.0018,42.45,5,1014.69,27.8,43.261,891889,17:35:26:108
0.0615,-0.0194,0.034,42.45,5,1014.66,27.7,42.171,892889,17:35:27:108
-0.0261,0.0443,0.0469,42.45,5,1014.69,27.8,43.739,893889,17:35:28:108
-0.0582,-0.0379,-0.0578,42.45,5,1014.68,27.8,42.48,894890,17:35:29:109
0.0142,0.051,-0.0229,42.45,5,1014.71,27.7,42.063,895889,17:35:30:108
0.0409,-0.0617,-0.0323,42.45,5,1014.69,27.7,45.935,896889,17:35:31:108
-0.0395,-0.0345,0.0709,42.45,5,1014.7,27.7,42.035,897889,17:35:32:108
7.00E-04,0.0102,0.0325,42.45,5,1014.69,27.7,41.953,898889,17:35:33:108
-0.0145,0.0317,0.0125,42.45,5,1014.69,27.7,42.633,899889,17:35:34:108
-0.0492,0.0279,0.0236,42.45,5,1014.68,27.7,42.172,900890,17:35:35:109
-0.0216,-0.0037,0.0137,42.45,5,1014.71,27.7,42.974,901889,17:35:36:108
-0.0307,-0.0186,0.055,42.45,5,1014.72,27.7,44.071,902889,17:35:37:108
0.0063,-0.0375,-0.0343,42.45,5,1014.7,27.7,46.069,903889,17:35:38:108
-0.0354,0.0044,0.0281,42.45,5,1014.72,27.7,45.804,904889,17:35:39:108
-0.0081,-0.0522,-0.0826,42.45,5,1014.7,27.7,40.72,905889,17:35:40:108
-0.0082,0.0312,0.017,42.45,5,1014.71,27.7,43.646,906889,17:35:41:108
0.0099,0.0175,-0.0398,42.45,5,1014.71,27.7,41.387,907889,17:35:42:108
0.016,0.0609,0.0516,42.45,5,1014.72,27.7,44.465,908889,17:35:43:108
0.0069,0.0422,0.0956,42.45,5,1014.7,27.7,45.279,909890,17:35:44:109
0.0226,0.0049,0.0012,42.45,5,1014.69,27.7,45.493,910891,17:35:45:110
-0.0107,0.0118,-0.0078,42.45,5,1014.69,27.7,38.988,911889,17:35:46:108
-0.0274,0.0075,-0.0421,42.45,5,1014.72,27.7,42.243,912889,17:35:47:108
-0.0314,0.0162,-0.0223,42.45,5,1014.7,27.7,43.823,913894,17:35:48:113
-0.0087,0.0012,-0.021,42.45,5,1014.7,27.7,42.055,914889,17:35:49:108
-0.0605,0.0163,0.0617,42.45,5,1014.71,27.7,41.344,915889,17:35:50:108
-0.0335,-0.0711,0.0311,42.45,5,1014.69,27.7,43.276,916889,17:35:51:108
